node_1,node_2,edge,chunk_id,node_3,count
housefull 2,franchise,Housefull 2 is the second installment of the Housefull franchise.,3bc69e2533494415917124dca85d2020,,4
sajid khan,director,Sajid Khan directed Housefull 2.,3bc69e2533494415917124dca85d2020,,4
eros international,distributor,Eros International distributed Housefull 2.,3bc69e2533494415917124dca85d2020,,4
nadiadwala grandson entertainment,producer,Nadiadwala Grandson Entertainment produced Housefull 2 under Nadiadwala.,3bc69e2533494415917124dca85d2020,,4
sajid samji,co-writer (with sajid khan),Sajid Samji and Sajid Khan co-wrote Housefull 2 under their duo Sajid-Farhad.,3bc69e2533494415917124dca85d2020,,4
farhad samji,co-writer (with sajid khan),Sajid Samji and Sajid Khan co-wrote Housefull 2 under their duo Sajid-Farhad.,3bc69e2533494415917124dca85d2020,,4
sajid nadiadwala,story,Sajid Nadiadwala provided the story for Housefull 2.,3bc69e2533494415917124dca85d2020,,4
rishi kapoor,actor,Rishi Kapoor appeared as an actor in Housefull 2.,3bc69e2533494415917124dca85d2020,,4
randhir kapoor,actor,Randhir Kapoor appeared as an actor in Housefull 2.,3bc69e2533494415917124dca85d2020,,4
mithun chakraborty,actor,Mithun Chakraborty appeared as an actor in Housefull 2.,3bc69e2533494415917124dca85d2020,,4
akshay kumar,actor,Akshay Kumar appeared as an actor in Housefull 2.,3bc69e2533494415917124dca85d2020,,4
asin,actor,Asin appeared as an actor in Housefull 2.,3bc69e2533494415917124dca85d2020,,4
john abraham,actor,John Abraham appeared as an actor in Housefull 2.,3bc69e2533494415917124dca85d2020,,4
jacqueline fernandez,actor,Jacqueline Fernandez appeared as an actor in Housefull 2.,3bc69e2533494415917124dca85d2020,,4
riteish deshmukh,actor,Riteish Deshmukh appeared as an actor in Housefull 2.,3bc69e2533494415917124dca85d2020,,4
shreyas talpade,actor,Shreyas Talpade appeared as an actor in Housefull 2.,3bc69e2533494415917124dca85d2020,,4
zareen khan,actor,Zareen Khan appeared as an actor in Housefull 2.,3bc69e2533494415917124dca85d2020,,4
chunky panday,actor,Chunky Panday appeared as an actor in Housefull 2.,3bc69e2533494415917124dca85d2020,,4
shazahn padamsee,actor,Shazahn Padamsee appeared as an actor in Housefull 2.,3bc69e2533494415917124dca85d2020,,4
boman irani,actor,Boman Irani appeared as an actor in Housefull 2.,3bc69e2533494415917124dca85d2020,,4
chintu,rajendra babani,Verbal abuse and misinterpretation of a joke leading to Rajendra's heart attack,6abe79e59ca44b41a8a1ee8e6f871074,,4
jai,chintu,Desire for revenge due to misunderstanding regarding Jai's legitimacy,6abe79e59ca44b41a8a1ee8e6f871074,,4
jolly,jai,Proposal to find a replacement for wedding and initial reluctance,6abe79e59ca44b41a8a1ee8e6f871074,,4
max,jolly,Assumption of role as replacement for wedding proposal,6abe79e59ca44b41a8a1ee8e6f871074,,4
