Question,Answer,LLAMA_response
"[""Did Sarah leave her son at home while she went to a remote cabin in 'The Snowman 2017'?""]",no,yes
"[""In 'The Snowman 2017', did Sarah stay at a remote cabin with her son?""]",yes,yes
"[""Is Sarah the biological father of Jonas in the movie 'The Snowman 2017'?""]",no,yes
"[""In the movie 'The Snowman 2017', did Jonas visit Sarah and her son at a remote cabin?""]",yes,yes
"[""Did Jonas help Sarah at the remote cabin in the movie 'The Snowman 2017'?""]",no,yes
"[""Did Jonas strike and sexually assault Sarah at the remote cabin in the movie 'The Snowman 2017'?""]",yes,no
"[""Did Sarah decide to keep Jonas's illegitimate son a secret from his wife in the movie 'The Snowman 2017'?""]",no,no
"[""In the movie 'The Snowman 2017', did Sarah threaten to reveal to Jonas's wife about their illegitimate son?""]",yes,yes
"[""Did the boy and Sarah visit the city together in the movie 'The Snowman 2017'?""]",no,yes
"[""In 'The Snowman 2017', did the boy and Sarah visit a remote cabin together?""]",yes,yes
"[""Did Sarah's car crash into a lake near a city skyscraper in the movie 'The Snowman 2017'?""]",no,yes
"[""In the movie 'The Snowman 2017', did Sarah's car crash into a lake near a remote cabin?""]",yes,yes
"[""Is Oleg the biological son of Harry in the movie 'The Snowman 2017'?""]",no,yes
"[""In the movie 'The Snowman 2017', does Harry love Oleg like a son?""]",yes,yes
"[""Did Harry receive a basketball instead of a letter in the movie 'The Snowman 2017'?""]",no,yes
"[""In the movie 'The Snowman 2017', did Harry receive a mysterious letter signed with a childlike drawing of a snowman?""]",yes,yes
"""Did Birte Becker investigate her own disappearance in the movie 'The Snowman 2017'?""",no,no
"""In the movie 'The Snowman 2017', was the disappearance of Birte Becker investigated by Katrine and Harry?""",yes,yes
"[""Did Harry in 'The Snowman 2017' fail to notice that Katrine took police files without permission?""]",no,no
"[""In 'The Snowman 2017', does Harry realize that Katrine has taken police files without permission?""]",yes,yes
"[""In the movie 'The Snowman 2017', does Harry learn that Katrine is ignoring the link between several missing persons cases and another case from nine years before?""]",no,yes
"[""In 'The Snowman 2017', does Harry learn that Katrine is looking for a link between several missing persons cases and another case that was investigated by an alcoholic inspector named Gert Rafto?""]",yes,yes
"[""In 'The Snowman 2017', did Harry and Katrine find Sylvia Otterson dead at her farm?""]",no,yes
"[""In the movie 'The Snowman 2017', did Harry and Katrine find Sylvia Otterson alive and well at her farm?""]",yes,yes
"""Does Katrine think that Arve Støp is innocent in 'The Snowman 2017'?""",no,yes
"""In 'The Snowman 2017', does Katrine suspect Arve Støp to be responsible for the deaths?""",yes,yes
"[""Does Rakel's new boyfriend Mathias, a cosmetic surgeon, not appear in the movie 'The Snowman 2017'?""]",no,no
"[""In the plot of 'The Snowman 2017', does Harry run into Rakel's new boyfriend Mathias, who is a cosmetic surgeon?""]",yes,yes
"""In 'The Snowman 2017', does Harry remember that he had promised to take Oleg on a camping trip on the same day?""",no,yes
"""In the plot of 'The Snowman 2017', is there a scene where Harry forgets his promise to take Oleg on a camping trip?""",yes,no
"[""Does Dr. Vetlesen have nothing to do with Støp's high-class prostitution ring in the movie 'The Snowman 2017'?""]",no,no
"[""Does Dr. Vetlesen oversee Støp's high-class prostitution ring in the movie 'The Snowman 2017'?""]",yes,no
"[""Did each of the recent victims in 'The Snowman 2017' avoid visiting the clinic of Dr. Vetlesen?""]",no,yes
"[""In the movie 'The Snowman 2017', did each of the recent victims visit the clinic of Dr. Vetlesen?""]",yes,yes
"""In the movie 'The Snowman 2017', did Katrine ignore Støp at a public event?""",no,yes
"""In the plot of 'The Snowman 2017', did Katrine flirt with Støp at a public event?""",yes,no
"[""Did Katrine set up a hidden camera in a restaurant in the movie 'The Snowman 2017'?""]",no,no
"[""In the movie 'The Snowman 2017', did Katrine set up a hidden camera in Støp's hotel room?""]",yes,yes
,,0.5526315789473685
