Question,Answer,LLAMA_response
"[""Did Alan Cumming portray the character of Thor in the movie 'Son of the Mask 2005'?""]",no,yes
"[""Did Alan Cumming depict the character of Loki in the movie 'Son of the Mask 2005'?""]",yes,no
"[""Did Traylor Howard play the role of a character named Tonya Avery in a different movie, not 'Son of the Mask 2005'?""]",no,yes
"[""In the movie 'Son of the Mask 2005', did Traylor Howard essay the role of Tonya Avery?""]",yes,yes
"[""Did Kal Penn play the role of a character named John in the movie 'Son of the Mask 2005'?""]",no,yes
"[""In the movie 'Son of the Mask 2005', does Kal Penn play the part of a character named Jorge?""]",yes,no
"[""Did Steven Wright play the role of John Smith in the movie 'Son of the Mask 2005'?""]",no,yes
"[""Did Steven Wright perform as Daniel Moss in the movie 'Son of the Mask 2005'?""]",yes,yes
"[""Did Bob Hoskins portray the character of Loki in the movie 'Son of the Mask 2005'?""]",no,no
"[""Did Bob Hoskins portray the character of Odin in the movie 'Son of the Mask 2005'?""]",yes,no
"[""Did Ben Stein play the character of a firefighter in the movie 'Son of the Mask 2005'?""]",no,yes
"[""In the movie 'Son of the Mask 2005', did Ben Stein essay the role of Doctor Arthur Neuman?""]",yes,yes
"[""Is Magda Szubanski not a part of the cast in the movie 'Son of the Mask 2005'?""]",no,yes
"[""Does Magda Szubanski perform as Betty in the movie 'Son of the Mask 2005'?""]",yes,yes
"[""Did Sandy Winton portray the character of Chris in the film 'Son of the Mask 2005'?""]",yes,yes
"[""Is Sandy Winton a character portrayed by Chris in the film 'Son of the Mask 2005'?""]",no,yes
"[""Did Rebecca Massey play the role of a character named John in the movie 'Son of the Mask 2005'?""]",no,no
"[""In the movie 'Son of the Mask 2005', did Rebecca Massey essay the role of a character named Clare?""]",yes,yes
"[""Did Ryan Johnson play the role of Tony in the movie Son of the Mask 2005?""]",no,yes
"[""Did Ryan Johnson perform as Chad in the movie Son of the Mask 2005?""]",yes,yes
"[""Is Victoria Thaine not involved in the movie 'Son of the Mask 2005' as the character Sylvia?""]",no,yes
"[""Does Victoria Thaine play the character Sylvia in the movie 'Son of the Mask 2005'?""]",yes,yes
"[""Did Peter Flett play the role of Mr. Kemperbee in the movie 'Son of the Mask 2005'?""]",yes,no
"[""Did Peter Flett play the role of the main character in the movie 'Son of the Mask 2005'?""]",no,yes
"[""Did Amanda Smyth perform as a different character other than Mrs. Heather Babcock in the movie 'Son of the Mask 2005'?""]",no,yes
"[""In the movie 'Son of the Mask 2005', does Amanda Smyth perform as Mrs. Heather Babcock?""]",yes,yes
"[""Did Ryan Falconer play the role of a female character in the movie 'Son of the Mask 2005'?""]",no,no
"[""In the movie 'Son of the Mask 2005', did Ryan Falconer portray the character of Alvey Avery?""]",yes,yes
"[""Is Liam Falconer not playing the character Alvey Avery in the movie 'Son of the Mask 2005'?""]",no,no
"[""Does Liam Falconer perform as Alvey Avery in the movie 'Son of the Mask 2005'?""]",yes,yes
"""In the movie 'Son of the Mask 2005', did Alyssa McClelland play the role of a police officer?""",no,yes
"""In 'Son of the Mask 2005', is Alyssa McClelland the actress who portrays the character of Dream Nurse?""",yes,yes
"Did Michael Denkha play the part of a director in the movie ""Son of the Mask 2005""?",no,yes
"In the movie ""Son of the Mask 2005"", did Michael Denkha play the part of an animator?",yes,yes
,,0.5
