Question,Answer,LLAMA_response
"[""Did Ashley Benson not play the character Lady Lisa in the 2015 movie Pixels?""]",no,no
"[""In the 2015 movie Pixels, did Ashley Benson portray the character of Lady Lisa, the glamorous protagonist of the fictional arcade game Dojo Quest?""]",yes,yes
"""Is 'Dojo Quest' a real arcade game featured in the 2015 film 'Pixels'?""",no,yes
"""In the 2015 movie 'Pixels', is 'Dojo Quest' portrayed as a fictional arcade game?""",yes,yes
"[""Did Matt Lintz portray the character of Matty van Patten, Violet's son, in a different movie other than 'Pixels' released in 2015?""]",no,yes
"[""In the 2015 movie 'Pixels', did Matt Lintz portray the character of Matty van Patten, who is Violet's son?""]",yes,yes
"[""In the 2015 movie 'Pixels', was the character Violet not related to a person named Matty van Patten, portrayed by Matt Lintz?""]",no,yes
"[""In the 2015 movie 'Pixels', is there a relation between a character named Violet and a person named Matty van Patten, portrayed by Matt Lintz?""]",yes,yes
"[""Did Lainie Kazan portray the character of Mickey Lamonsoff, Ludlow's grandmother, in the 2015 movie 'Pixels'?""]",yes,yes
"[""In the 2015 movie 'Pixels', was Mickey Lamonsoff, Ludlow's grandmother, portrayed by an actor other than Lainie Kazan?""]",no,yes
"""Did Dan Aykroyd play the role of a villain in the 2015 movie 'Pixels'?""",no,yes
"""In the 2015 movie 'Pixels', did Dan Aykroyd play the role of the master of ceremonies of the video game championship in the prologue?""",yes,yes
"[""Did Nick Swardson play the role of a leading character in the 2015 movie Pixels?""]",no,yes
"[""In the 2015 movie Pixels, did Nick Swardson play the role of a bystander seen during the Pac-Man attack?""]",yes,yes
"""Did Serena Williams play a character other than herself in the 2015 film Pixels?""",no,yes
"""Did Serena Williams have a cameo role as herself in the 2015 movie Pixels?""",yes,yes
"""Did Martha Stewart play a character other than herself in the 2015 film Pixels?""",no,yes
"""Did Martha Stewart have a cameo role as herself in the 2015 movie Pixels?""",yes,yes
"[""Did Matt Frewer reprise his role as the voice of Max Headroom in a movie other than 'Pixels' released in 2015?""]",no,yes
"[""In the 2015 movie 'Pixels', did Matt Frewer reprise his role as the voice of Max Headroom, a role he made famous during the 1980s?""]",yes,yes
"""In the 2015 movie 'Pixels', was the character Donkey Kong played by Steve Wiebe?""",yes,yes
"""In the 2015 film 'Pixels', was Donkey Kong Jr. not portrayed by Steve Wiebe?""",no,yes
"""Did Daryl Hall and John Oates, from the musical duo Hall & Oates, not make a cameo during a broadcast interruption in the 2015 movie 'Pixels'?""",no,yes
"""Did Daryl Hall and John Oates, from the musical duo Hall & Oates, make a cameo during a broadcast interruption in the 2015 movie 'Pixels'?""",yes,yes
,,0.5416666666666666
