Question,Answer,LLAMA_response
"Did Marco Beltrami fail to receive a nomination for Best Original Music Score at the AACTA Awards for his work in ""Gods of Egypt 2016""?",no,no
"Was Marco Beltrami nominated for Best Original Music Score at the AACTA Awards for his work in ""Gods of Egypt 2016""?",yes,no
"Did the movie ""Gods of Egypt 2016"" win the Best Sound award at the AACTA Awards?",no,no
"Was the sound team for the movie ""Gods of Egypt 2016"", consisting of Wayne Pashley, Peter Grace, Derryn Pasquill, Fabian Sanjurjo, Greg P. Fitzgerald and Peter Purcell, nominated for Best Sound at the AACTA Awards?",yes,no
"Did Liz Palmer win the Best Costume Design award at the AACTA Awards for ""Gods of Egypt 2016""?",no,no
"Was Liz Palmer nominated for Best Costume Design at the AACTA Awards for her work in ""Gods of Egypt 2016""?",yes,no
"Did the movie ""Gods of Egypt 2016"" win the AACTA Award for Best Visual Effects or Animation?",no,no
"Were Eric Durst, Jack Geist, Andrew Hellen, James Whitlam, and Julian Dimsey nominated for the Best Visual Effects or Animation at the AACTA Awards for their work in ""Gods of Egypt 2016""?",yes,no
"Did the movie ""Gods of Egypt 2016"" fail to receive any nominations for best hair and makeup?",no,yes
"Were Lesley Vanderwalt, Lara Jade Birch, and Adam Johansen nominated for Best Hair and Makeup at the AACTA Awards for their work in ""Gods of Egypt 2016""?",yes,no
"Did the director Alex Proyas win the Best Director award for ""Gods of Egypt 2016""?",no,no
"Was Alex Proyas, the director of ""Gods of Egypt 2016"", nominated for Worst Director at the Golden Raspberry Awards?",yes,yes
"Did Gerard Butler win the Best Actor award for his role in ""Gods of Egypt 2016""?",no,no
"Was Gerard Butler nominated for the Worst Actor at the Golden Raspberry Awards for his role in ""Gods of Egypt 2016""?",yes,yes
"Did Matt Sazama and Burk Sharpless win the award for Best Screenplay for ""Gods of Egypt 2016"" at the Golden Raspberry Awards?",no,no
"Were Matt Sazama and Burk Sharpless nominated for Worst Screenplay for ""Gods of Egypt 2016"" at the Golden Raspberry Awards?",yes,yes
"Did the producers Basil Iwanyk and Alex Proyas win the Best Film award for ""Gods of Egypt 2016"" at the Houston Film Critics Society?",no,no
"Were the producers Basil Iwanyk and Alex Proyas nominated for Worst Film for ""Gods of Egypt 2016"" at the Houston Film Critics Society?",yes,no
,,0.6111111111111112
