Question,Answer,LLAMA_response
"[""Did Jake Abel play the role of Ian O'Shea in the movie 'The Host 2013'?""]",yes,no
"[""Did Jake Abel portray a character other than Ian O'Shea in the movie 'The Host 2013'?""]",no,yes
"""Did Max Irons play the role of a character named Jared Howe in a movie other than 'The Host 2013'?""",no,yes
"""In the movie 'The Host 2013', does Max Irons play the role of a character named Jared Howe?""",yes,yes
"[""Did Frances Fisher play the character of Magnolia 'Maggie' in a different movie other than 'The Host 2013'?""]",no,yes
"[""Did Frances Fisher enact the character of Magnolia 'Maggie' in the movie 'The Host 2013'?""]",yes,no
"[""Does Chandler Canterbury portray a character named Jamie Stryder in a movie other than 'The Host 2013'?""]",no,no
"[""Is Chandler Canterbury the actor who portrays the character Jamie Stryder in the movie 'The Host 2013'?""]",yes,no
"""Did William Hurt play the role of a character named Jebediah in a different movie, not 'The Host 2013'?""",no,yes
"""In the movie 'The Host 2013', does William Hurt perform the part of a character named Jebediah?""",yes,no
"[""Is Boyd Holbrook not part of the cast in the movie 'The Host 2013'?""]",no,no
"[""Does Boyd Holbrook depict the character Kyle in the movie 'The Host 2013'?""]",yes,no
"[""Is Scott Lawrence not involved in the movie 'The Host 2013' at all?""]",no,no
"[""Does Scott Lawrence play the character Doc in the movie 'The Host 2013'?""]",yes,no
"[""Did Rachel Roberts play the character of Soul Fleur in the movie 'The Host 2013'?""]",yes,no
"[""Is Rachel Roberts not associated with the character Soul Fleur in the movie 'The Host 2013'?""]",no,no
"[""Did Shawn Carter Peterson play the role of a character named Bob in the movie 'The Host 2013'?""]",no,no
"[""Is Shawn Carter Peterson the actor who portrayed Wes in the movie 'The Host 2013'?""]",yes,yes
"[""Did Lee Hardee portray the character of Aaron in the movie 'The Host 2013'?""]",yes,no
"[""Was the character of Aaron in 'The Host 2013' played by an actor other than Lee Hardee?""]",no,no
"[""Did Phil Austin play the role of Seeker Waverly in a movie other than 'The Host 2013'?""]",no,no
"[""Did Phil Austin portray the character Seeker Waverly in the movie 'The Host 2013'?""]",yes,no
"[""Did Raeden Greer play the role of Lily in the movie 'The Host 2013'?""]",yes,no
"[""Is Raeden Greer the director of the movie 'The Host 2013'?""]",no,yes
"[""Is J. D. Evermore not involved in the movie 'The Host 2013'?""]",no,yes
"[""Does J. D. Evermore portray the character Trevor Stryder in the movie 'The Host 2013'?""]",yes,no
"[""Did Mustafa Harris play the role of a character named Smith in the movie 'The Host 2013'?""]",no,no
"[""Is Mustafa Harris the actor who played the character Brandt in 'The Host 2013'?""]",yes,yes
"[""Did Bokeem Woodbine play the role of Nate in the movie 'The Host 2013'?""]",yes,yes
"[""Is it true that Bokeem Woodbine did not portray any character in the movie 'The Host 2013'?""]",no,yes
"[""Did Alex Russell play the role of a character named Seeker Burns in the movie 'The Host 2013'?""]",yes,no
"[""Did Alex Russell direct the movie 'The Host 2013'?""]",no,yes
,,0.375
