Question,Answer,LLAMA_response
"""Did Chris Hemsworth portray the role of Mr. Roarke in the 2020 movie Fantasy Island?""",no,yes
"""In the 2020 movie Fantasy Island, was the role of Mr. Roarke portrayed by Michael Peña?""",yes,yes
"[""Did Maggie Q not play the role of Gwen Olsen in the 2020 movie, Fantasy Island?""]",no,no
"[""In the 2020 movie, Fantasy Island, is Maggie Q the actress who played the role of Gwen Olsen?""]",yes,yes
"[""Did Lucy Hale play the role of Melanie Cole in the 2020 movie 'Fantasy Island'?""]",yes,yes
"[""In the 2020 movie 'Fantasy Island', was the character of Melanie Cole portrayed by an actor other than Lucy Hale?""]",no,yes
"[""In the 2020 movie 'Fantasy Island', is Austin Stowell not seen as Patrick Sullivan?""]",no,yes
"[""In the 2020 movie 'Fantasy Island', does Austin Stowell play the character of Patrick Sullivan?""]",yes,yes
"[""Did Jimmy O. Yang not play the character Brax Weaver / Tattoo in the 2020 movie 'Fantasy Island'?""]",no,no
"[""Does Jimmy O. Yang depict the character Brax Weaver / Tattoo in the 2020 movie 'Fantasy Island'?""]",yes,yes
"[""Did Ryan Hansen portray a character other than J. D. Weaver in the 2020 movie 'Fantasy Island'?""]",no,yes
"[""Is Ryan Hansen the actor who portrays J. D. Weaver in the 2020 movie 'Fantasy Island'?""]",yes,yes
"""Did Portia Doubleday not play the character Sloane Maddison in the 2020 movie 'Fantasy Island'?""",no,yes
"""Is Portia Doubleday seen as Sloane Maddison in the 2020 film 'Fantasy Island'?""",yes,yes
"[""Did Michael Rooker not play a role in the 2020 movie, Fantasy Island?""]",no,yes
"[""Did Michael Rooker play the role of Damon Supporting in the 2020 movie, Fantasy Island?""]",yes,yes
"""Did Parisa Fitz-Henley not play the character Julia Roarke in the 2020 movie 'Fantasy Island'?""",no,yes
"""Did Parisa Fitz-Henley play the character Julia Roarke in the 2020 movie 'Fantasy Island'?""",yes,yes
"[""Did Mike Vogel play the role of a character other than Lieutenant Sullivan in the 2020 movie, Fantasy Island?""]",no,yes
"[""Is Mike Vogel seen as Lieutenant Sullivan in the 2020 movie, Fantasy Island?""]",yes,yes
"[""Did Evan Evagora play the role of a character named Nick Taylor in the 2020 movie 'Fantasy Island'?""]",yes,yes
"[""In the movie 'Fantasy Island' released in 2020, was the character Nick Taylor portrayed by an actor other than Evan Evagora?""]",no,yes
"""In the 2020 movie 'Fantasy Island', is the character of Allen Chambers portrayed by an actor other than Robbie Jones?""",no,yes
"""In the 2020 film 'Fantasy Island', does Robbie Jones play the character Allen Chambers?""",yes,yes
"""Did Kim Coates play the role of a character named 'Devil Face' in the 2020 movie 'Fantasy Island'?""",yes,yes
"""In the 2020 film 'Fantasy Island', was the character 'Devil Face' portrayed by an actor other than Kim Coates?""",no,yes
"""Did Ian Roberts play the role of a character named Dr. Torture in the 2020 movie 'Fantasy Island'?""",yes,yes
"""In the 2020 film 'Fantasy Island', was the character Dr. Torture portrayed by an actor other than Ian Roberts?""",no,yes
"""In the 2020 movie 'Fantasy Island', did the character 'Chastity' get portrayed by an actress other than Charlotte McKinney?""",no,yes
"""In the 2020 film 'Fantasy Island', was the character 'Chastity' played by Charlotte McKinney?""",yes,yes
,,0.5666666666666667
