Question,Answer,LLAMA_response
"Does the movie's summary for ""All About Steve 2009"" refer to the detailed analysis of the film's cinematography and directorial style?",no,no
"Does the movie's summary for ""All About Steve 2009"" refer to the brief description of the film, including its major events, themes, and characters?",yes,yes
"[""Did Mary in 'All About Steve 2009' choose to stay home instead of meeting the news anchor?""]",no,yes
"[""In the movie 'All About Steve 2009', does Mary travel to meet the news anchor?""]",yes,yes
"""In the movie 'All About Steve 2009', does Mary make friends with the bus passengers?""",no,yes
"""In 'All About Steve 2009', does the bus driver abandon Mary because she annoys the passengers?""",yes,yes
"[""Did Mary in the movie 'All About Steve 2009' hitchhike with a trucker named Bob?""]",no,yes
"[""In the movie 'All About Steve 2009', did Mary hitchhike with a trucker named Norm?""]",yes,yes
"[""Does Elizabeth meet and travel with Mary in the movie 'All About Steve 2009' because she is a villain?""]",no,yes
"[""In the movie 'All About Steve 2009', does Mary meet and travel with a sweet and likeable girl named Elizabeth?""]",yes,yes
"[""Does Howard in the movie 'All About Steve 2009' sell oranges he carves into celebrities?""]",no,yes
"[""In 'All About Steve 2009', does Mary meet and travel with a character named Howard who carves apples into celebrities?""]",yes,yes
"[""Does Steve fall into the mine shaft in the movie 'All About Steve 2009'?""]",no,yes
"[""Does Mary fall into the mine shaft while trying to reach Steve in the movie 'All About Steve 2009'?""]",yes,yes
"[""Does Hartman feel guilty because of Elizabeth and Howard's actions towards Mary in 'All About Steve 2009'?""]",yes,yes
"[""In 'All About Steve 2009', is Hartman completely indifferent to Mary's predicament?""]",no,yes
"[""Is 'All About Steve 2009' a movie that was not developed from a spec script penned by Kim Barker?""]",no,yes
"[""Was the movie 'All About Steve 2009' developed from a spec script written by Kim Barker?""]",yes,yes
"[""Is the movie 'All About Steve 2009' based on a novel written by Kim Barker?""]",no,yes
"[""Was the movie 'All About Steve 2009' adapted from a script written by Kim Barker?""]",yes,yes
"[""Did Sandra Bullock play a supporting role in the movie All About Steve 2009?""]",no,yes
"[""Did Sandra Bullock play the lead role in the movie All About Steve 2009?""]",yes,yes
"[""Did Bradley Cooper not participate in the movie All About Steve 2009?""]",no,yes
"[""Did Bradley Cooper co-star in the movie All About Steve 2009?""]",yes,yes
"Did Universal Pictures acquire the rights to produce the movie ""All About Steve 2009""?",no,yes
"Is it true that Fox 2000 Pictures acquired the rights to produce the movie ""All About Steve 2009""?",yes,yes
"Was ""All About Steve 2009"" released in 2010?",no,yes
"Was ""All About Steve 2009"" released on September 4, 2009?",yes,yes
"Did ""All About Steve 2009"" fail to gross any money at the North American box office?",no,yes
"Did ""All About Steve 2009"" gross $33.8 million at the North American box office?",yes,yes
"[""Did 'All About Steve 2009' finish first in the box office during its first weekend of release?""]",no,yes
"[""Did 'All About Steve 2009' finish third in the box office behind 'The Final Destination' and 'Inglourious Basterds' during its first weekend of release?""]",yes,no
"Did ""All About Steve 2009"" receive a 90% approval rating on Rotten Tomatoes?",no,yes
"Is the movie ""All About Steve 2009"" reviewed on Rotten Tomatoes?",yes,yes
"Did Roger Ebert give the movie ""All About Steve 2009"" a high rating of three stars out of four?",no,yes
"Did Roger Ebert review and rate the movie ""All About Steve 2009""?",yes,yes
"[""Did audiences polled by CinemaScore give 'All About Steve 2009' a poor grade of 'F'?""]",no,no
"[""Did the movie 'All About Steve 2009' receive an average grade of 'C+' from audiences polled by CinemaScore?""]",yes,yes
"[""Did the film 'All About Steve 2009' win the Oscar for Best Picture?""]",no,no
"[""Was the film 'All About Steve 2009' nominated for the Razzie Award for Worst Picture in 2010?""]",yes,yes
"[""Did Phil Traill win an Oscar for his direction in 'All About Steve 2009'?""]",no,no
"[""Was Phil Traill, the director of 'All About Steve 2009', nominated for the Razzie Award for Worst Director in 2010?""]",yes,yes
"[""Did Sandra Bullock win the Best Actress award for her performance in 'All About Steve 2009'?""]",no,no
"[""Did Sandra Bullock win the Razzie Award for Worst Actress for her performance in 'All About Steve 2009'?""]",yes,yes
Did Sandra Bullock and Bradley Cooper win an Oscar for their performance in 'All About Steve 2009'?,no,no
Were Sandra Bullock and Bradley Cooper nominated for the Razzie Award for Worst Screen Couple for their performance in 'All About Steve 2009'?,yes,yes
"[""Did Kim Barker win the Academy Award for Best Screenplay for 'All About Steve 2009'?""]",no,no
"[""Was Kim Barker nominated for the Razzie Award for Worst Screenplay for 'All About Steve 2009'?""]",yes,yes
"[""Did the film 'All About Steve 2009' receive a CinemaScore rating of 'A+'?""]",no,yes
"[""Is it true that the film 'All About Steve 2009' received an average CinemaScore rating of 'C+'?""]",yes,yes
"Did Roger Ebert give the film ""All About Steve 2009"" four out of four stars?",no,no
"Did critic Roger Ebert give the film ""All About Steve 2009"" one and a half stars out of four?",yes,yes
"[""Is 'All About Steve 2009' listed as one of the best chick flicks by Time Magazine?""]",no,yes
"[""Was 'All About Steve 2009' named by Time Magazine as one of the top ten worst chick flicks?""]",yes,yes
,,0.6296296296296297
