Question,Answer,LLAMA_response
"Does ""The League of Extraordinary Gentlemen 2003"" completely ignore the events of ""H.G. Wells's The War of the Worlds""?",no,yes
"Does ""The League of Extraordinary Gentlemen 2003"" incorporate events from ""H.G. Wells's The War of the Worlds"" in its plot?",yes,yes
"Is Campion Bond a character from a different movie, not related to ""The League of Extraordinary Gentlemen 2003""?",no,yes
"Does Campion Bond, in the movie ""The League of Extraordinary Gentlemen 2003"", represent British Intelligence in recruiting Mina Murray and others for the League of Extraordinary Gentlemen?",yes,yes
"Does Fu Manchu participate in a cooking competition in ""The League of Extraordinary Gentlemen 2003""?",no,no
"In ""The League of Extraordinary Gentlemen 2003"", does Fu Manchu participate in a gang war with Professor Moriarty, nemesis of Sherlock Holmes?",yes,yes
"""In 'The League of Extraordinary Gentlemen 2003', does Professor Moriarty avoid participating in a gang war?""",no,yes
"""Does Professor Moriarty participate in a gang war with Fu Manchu in the movie 'The League of Extraordinary Gentlemen 2003'?""",yes,yes
"[""Does Mina Murray lose her life during her adventure with the League of Extraordinary Gentlemen in the 2003 movie 'The League of Extraordinary Gentlemen'?""]",no,yes
"[""Does Mina Murray achieve immortality after her adventure with the League of Extraordinary Gentlemen in the 2003 movie 'The League of Extraordinary Gentlemen'?""]",yes,yes
"[""Is Allan Quatermain's quest for immortality unsuccessful in the movie 'The League of Extraordinary Gentlemen 2003'?""]",no,yes
"[""Does Allan Quatermain achieve immortality after his adventure with the League of Extraordinary Gentlemen in the movie 'The League of Extraordinary Gentlemen 2003'?""]",yes,yes
"""In 'The League of Extraordinary Gentlemen 2003', do evil magicians create a moonchild that turns out to be a superhero?""",no,yes
"""In the plot of 'The League of Extraordinary Gentlemen 2003', does the adventure involve Mina Murray, Allan Quatermain, and Orlando dealing with a moonchild that might turn out to be the antichrist created by evil magicians?""",yes,yes
"[""Does 'The League of Extraordinary Gentlemen 2003' movie plot involve Mina Murray escaping from an Earth that is not dominated by magical entities?""]",no,yes
"[""In the plot of 'The League of Extraordinary Gentlemen 2003', does Mina Murray escape from an Earth dominated by magical entities during her immortal life on a space station with Orlando, Jack Nemo (great-grandson of Captain Nemo), and a clone?""]",yes,yes
"Is the character in ""The League of Extraordinary Gentlemen 2003"" living her mortal life on a space station?",no,no
"Is the character in ""The League of Extraordinary Gentlemen 2003"" living her immortal life on a space station?",yes,no
"Does ""The League of Extraordinary Gentlemen 2003"" movie's plot involve Orlando living in a desert?",no,yes
"In ""The League of Extraordinary Gentlemen 2003"", does the character Orlando reside on a space station as part of the plot?",yes,yes
"Is the movie ""The League of Extraordinary Gentlemen 2003"" set entirely on a space station?",no,yes
"Does Jack Nemo, a great-grandson of Captain Nemo, appear on a space station in ""The League of Extraordinary Gentlemen 2003""?",yes,no
"Does ""The League of Extraordinary Gentlemen 2003"" movie feature a clone of Mr. Hyde on a tropical island?",no,yes
"In the movie ""The League of Extraordinary Gentlemen 2003"", is a clone of Mr. Hyde present on a space station?",yes,yes
"Does ""The League of Extraordinary Gentlemen 2003"" depict a character who is hindered by multiple alien invasions in living her immortal life?",no,yes
"In ""The League of Extraordinary Gentlemen 2003"", does the character live her immortal life unhindered despite multiple alien invasions?",yes,yes
"Does ""The League of Extraordinary Gentlemen 2003"" movie plot involve the space station being invaded by aliens?",no,yes
"In ""The League of Extraordinary Gentlemen 2003"", does the plot mention a space station as a secure location amidst alien invasions?",yes,yes
,,0.5
