Question,Answer,LLAMA_response
"[""Did Jenny McCarthy play the role of a male character in the movie 'Dirty Love 2005'?""]",no,no
"[""In the movie 'Dirty Love 2005', did Jenny McCarthy portray the character of Rebecca Sommers?""]",yes,yes
"[""Did Eddie Kaye Thomas play the role of Sarah in the movie Dirty Love 2005?""]",no,yes
"[""Did Eddie Kaye Thomas play the role of John in the movie Dirty Love 2005?""]",yes,yes
"[""Did Carmen Electra play the role of Michelle López in a movie other than Dirty Love 2005?""]",no,yes
"[""In the movie Dirty Love 2005, did Carmen Electra act as Michelle López?""]",yes,yes
"[""Did Victor Webster play the role of a character named Richard in the movie Dirty Love 2005?""]",yes,yes
"[""In the movie Dirty Love 2005, was Victor Webster's character named John?""]",no,yes
"[""Did Kam Heskin play the role of a male character in the movie 'Dirty Love 2005'?""]",no,no
"[""Is Kam Heskin seen as Carrie Winters in the movie 'Dirty Love 2005'?""]",yes,yes
"[""Did Deryck Whibley play the character of Tony in the movie 'Dirty Love 2005'?""]",yes,no
"[""Was Deryck Whibley's character in the movie 'Dirty Love 2005' named John?""]",no,yes
"[""Did the band Sum 41 perform their song 'No Reason' in a different movie other than 'Dirty Love 2005'?""]",no,yes
"[""Did the band Sum 41 perform their song 'No Reason' in the movie 'Dirty Love 2005'?""]",yes,yes
,,0.5714285714285714
