Question,Answer,LLAMA_response
"""Did Jenn Proske not portray the character Becca Crane in the 2010 movie 'Vampires Suck'?""",no,yes
"""Is Jenn Proske the actress who played the character Becca Crane in the 2010 movie 'Vampires Suck'?""",yes,yes
"[""Did Matt Lanter play the role of Jacob Black in the 2010 movie 'Vampires Suck'?""]",no,yes
"[""In the 2010 movie 'Vampires Suck', did Matt Lanter portray the character Edward Sullen?""]",yes,yes
"[""Did Christopher N. Riggi not play the character Jacob White in the 2010 movie 'Vampires Suck'?""]",no,yes
"[""Was Christopher N. Riggi cast as Jacob White in the 2010 movie 'Vampires Suck'?""]",yes,yes
"""In the 2010 movie 'Vampires Suck', was the character Daro portrayed by an actor other than Ken Jeong?""",no,yes
"""Did Ken Jeong depict the character Daro in the 2010 movie 'Vampires Suck'?""",yes,yes
"""Did Anneliese van der Pol play the role of Jennifer in the 2010 movie 'Vampires Suck'?""",yes,yes
"""In the movie 'Vampires Suck' released in 2010, was the character Jennifer portrayed by an actor other than Anneliese van der Pol?""",no,yes
"[""Did Diedrich Bader portray the character of Sheriff Frank Crane in the 2010 movie 'Vampires Suck'?""]",yes,yes
"[""Was the character of Sheriff Frank Crane in the 2010 movie 'Vampires Suck' played by an actor other than Diedrich Bader?""]",no,yes
"[""Did Arielle Kebbel portray a character named Rachel in the 2010 movie 'Vampires Suck'?""]",yes,yes
"[""In the movie 'Vampires Suck' released in 2010, was the character Rachel played by an actor other than Arielle Kebbel?""]",no,yes
"""Did B. J. Britt not play the role of Antoine in the 2010 movie 'Vampires Suck'?""",no,yes
"""Did B. J. Britt play the role of Antoine in the 2010 movie 'Vampires Suck'?""",yes,yes
"""Did Charlie Weber play the role of Jack in the film 'Vampires Suck' which was released in 2010?""",yes,yes
"""In the 2010 film 'Vampires Suck', was the character Jack portrayed by an actor other than Charlie Weber?""",no,yes
"""In the 2010 movie 'Vampires Suck', was the character Eden portrayed by an actress other than Crista Flanagan?""",no,yes
"""Is Crista Flanagan the actress who played the character Eden in the 2010 movie 'Vampires Suck'?""",yes,yes
"""Did Jun Hee Lee not play the character Derric in the 2010 movie 'Vampires Suck'?""",no,yes
"""Did Jun Hee Lee portray the character Derric in the movie 'Vampires Suck' released in 2010?""",yes,yes
"[""Did David DeLuise portray the character of Fisherman Scully in the 2010 movie 'Vampires Suck'?""]",yes,yes
"[""In the movie 'Vampires Suck' released in 2010, was the character Fisherman Scully played by an actor other than David DeLuise?""]",no,yes
"""In the 2010 movie 'Vampires Suck', is the character Principal Smith portrayed by an actor named Tom Hanks?""",no,no
"""In the 2010 film 'Vampires Suck', is Dave Foley the actor who portrays the character Principal Smith?""",yes,yes
"""Did Randal Reeder play the role of a vampire in the 2010 movie 'Vampires Suck'?""",no,yes
"""Did Randal Reeder depict the character 'Biker Dude' in the movie 'Vampires Suck' released in 2010?""",yes,yes
"""Did Nick Eversman not play the role of Jeremiah Sullen in the 2010 movie 'Vampires Suck'?""",no,yes
"""Is it true that Nick Eversman portrays Jeremiah Sullen in the 2010 film 'Vampires Suck'?""",yes,yes
"[""Did Zane Holtz play a character other than Alex in the 2010 movie 'Vampires Suck'?""]",no,yes
"[""Is Zane Holtz the actor who played the role of Alex in the 2010 movie 'Vampires Suck'?""]",yes,yes
"[""Did Krystal Mayo portray a character other than Buffy the Vampire Slayer in the 2010 movie 'Vampires Suck'?""]",no,yes
"[""In the movie 'Vampires Suck' released in 2010, was the character Buffy the Vampire Slayer portrayed by Krystal Mayo?""]",yes,no
,,0.5
