Question,Answer,LLAMA_response
"Did Simon Farnaby work on a new draft for the film ""Pinocchio (Disney) 2022"" at Universal Studios?",no,no
"Was Simon Farnaby reported to have worked on a new draft for ""Pinocchio (Disney) 2022"" at Disney in November 2018?",yes,no
"Did King continue as the director for the movie ""Pinocchio (Disney) 2022""?",no,no
"Was Disney searching for a new director for the movie ""Pinocchio (Disney) 2022"" after King left due to family reasons?",yes,yes
"[""Did Robert Zemeckis decline the offer to direct 'Pinocchio (Disney) 2022' for Disney?""]",no,yes
"[""Was Robert Zemeckis reported to be in talks to direct 'Pinocchio (Disney) 2022' for Disney in 2019?""]",yes,yes
"[""Is Tom Hanks playing the role of Stromboli in the movie 'Pinocchio (Disney) 2022'?""]",no,no
"[""In the movie 'Pinocchio (Disney) 2022', does Tom Hanks play the character Geppetto?""]",yes,yes
"""Did Joseph Gordon-Levitt play the role of Pinocchio in the movie 'Pinocchio (Disney) 2022'?""",no,yes
"""In the movie 'Pinocchio (Disney) 2022', did Joseph Gordon-Levitt provide the voice for the character Jiminy Cricket?""",yes,yes
"""Did Keegan-Michael Key and Joseph Gordon-Levitt not contribute their voices to any characters in the movie, 'Pinocchio (Disney) 2022'?""",no,yes
"""Did both Keegan-Michael Key and Joseph Gordon-Levitt provide their voices for characters in the movie, 'Pinocchio (Disney) 2022'?""",yes,yes
"[""Did Lorraine Bracco and Joseph Gordon-Levitt not contribute their voices to characters in the movie 'Pinocchio (Disney) 2022'?""]",no,no
"[""Did both Joseph Gordon-Levitt and Lorraine Bracco voice characters in the movie 'Pinocchio (Disney) 2022'?""]",yes,yes
"[""Did Luke Evans join the cast of Pinocchio (Disney) 2022 as the Fairy Godmother?""]",no,yes
"[""In the movie Pinocchio (Disney) 2022, did Luke Evans join the cast as the Coachman?""]",yes,no
"[""Did Oakes Fegley join the cast of 'Pinocchio (Disney) 2022' in February 2021?""]",no,yes
"[""In the production of 'Pinocchio (Disney) 2022', did Luke Evans join the cast as the Coachman in January 2021?""]",yes,no
,,0.5555555555555556
