Question,Answer,LLAMA_response
"[""Is Anastasia Steele a science major at Washington State University Vancouver in the movie 'Fifty Shades of Grey 2015'?""]",no,yes
"[""Is Anastasia Steele an English literature major at Washington State University Vancouver in the movie 'Fifty Shades of Grey 2015'?""]",yes,yes
"[""Did Kate Kavanagh interview Christian Grey in the movie 'Fifty Shades of Grey 2015'?""]",no,no
"[""In the movie 'Fifty Shades of Grey 2015', did Ana take Kate Kavanagh's place to interview Christian Grey?""]",yes,no
"[""In the movie 'Fifty Shades of Grey 2015', does Christian reject Ana after she confesses to being a romantic, stating he is not the man for her?""]",yes,yes
"[""In the movie 'Fifty Shades of Grey 2015', does Christian propose to Ana after their coffee date?""]",no,yes
"[""Did Ana and Christian spend the night apart after considering the non-disclosure agreement in 'Fifty Shades of Grey 2015'?""]",no,no
"[""In the plot of 'Fifty Shades of Grey 2015', did Ana negotiate her own terms before spending the night with Christian?""]",yes,yes
"[""Does Christian in 'Fifty Shades of Grey 2015' withhold gifts and favors from Ana?""]",no,no
"[""In the movie 'Fifty Shades of Grey 2015', does Christian bestow gifts and favors upon Ana, such as a new car and a laptop?""]",yes,yes
"[""Did Ana and Kate stay in their hometown in the movie 'Fifty Shades of Grey 2015'?""]",no,yes
"[""Did Ana and Kate move to Seattle in the movie 'Fifty Shades of Grey 2015'?""]",yes,no
"[""Did Ana avoid entering the red room in the movie 'Fifty Shades of Grey 2015'?""]",no,yes
"[""Does Ana enter the red room in the movie 'Fifty Shades of Grey 2015'?""]",yes,yes
"""In the movie 'Fifty Shades of Grey 2015', did Ana and Christian spend a night in a blue room?""",no,yes
"""In the plot of 'Fifty Shades of Grey 2015', do Ana and Christian have a night in his Red Room?""",yes,yes
"[""Does Ana follow all the rules without exception in the movie 'Fifty Shades of Grey 2015'?""]",no,yes
"[""In the movie 'Fifty Shades of Grey 2015', does Ana ask Christian to demonstrate the worst punishment he would inflict on her for rule-breaking?""]",yes,yes
"[""Does Christian use a feather to tickle Ana in the movie 'Fifty Shades of Grey 2015'?""]",no,no
"[""In 'Fifty Shades of Grey 2015', does Christian whip Ana with his belt, making her count each stroke out loud?""]",yes,yes
"[""Does Ana stay with Christian in 'Fifty Shades of Grey 2015' despite being depressed and devastated?""]",no,yes
"[""In 'Fifty Shades of Grey 2015', is Ana depicted as being depressed and devastated, leading her to leave Christian?""]",yes,yes
"Did the character in ""Fifty Shades of Grey 2015"" refuse to send a check for the car he sold without consent?",no,no
"In ""Fifty Shades of Grey 2015"", did a character promise to send a check for selling a car without the owner's consent?",yes,yes
,,0.625
