Question,Answer,LLAMA_response
"[""Did Irv Manders ignore Charlie and Andy when the police appeared in the movie 'Firestarter 2022'?""]",no,no
"[""Did Irv Manders attempt to protect Charlie and Andy when the police appeared in the movie 'Firestarter 2022'?""]",yes,yes
"[""Did Rainbird visit the McGee home and confront Charlie, not Vicky, in the movie 'Firestarter 2022'?""]",no,no
"[""In the movie 'Firestarter 2022', does Rainbird visit the McGee home and confront Vicky, who tries to counterattack using her repressed telekinetic powers?""]",yes,no
"[""Does Charlie in 'Firestarter 2022' lose control of her powers and cause an explosion of flames while Rainbird is threatening Andy?""]",yes,yes
"[""In the movie 'Firestarter 2022', does Rainbird successfully stop Charlie and Andy from escaping?""]",no,yes
"[""Does Rainbird save the policemen in the movie 'Firestarter 2022' when they appear due to Irv's prior emergency call?""]",no,no
"[""In the movie 'Firestarter 2022', does Rainbird kill the policemen when they appear due to Irv's prior emergency call?""]",yes,yes
"[""In the movie 'Firestarter 2022', does Andy fail to trick Rainbird, leading to Charlie's capture?""]",no,yes
"[""In the plot of 'Firestarter 2022', does Andy use his push to trick Rainbird so that Charlie can escape to a forest?""]",yes,no
"[""Does Charlie kill Rainbird in the movie 'Firestarter 2022'?""]",no,yes
"[""In the movie 'Firestarter 2022', does Charlie use her push to trick Rainbird so he releases her father?""]",yes,yes
"Did Charlie from ""Firestarter 2022"" spare the DSI agents when she set the facility on fire?",no,no
"In the movie ""Firestarter 2022"", does Charlie break into DSI and set the entire facility on fire?",yes,yes
"[""Is Hollister free to roam around in the movie Firestarter 2022?""]",no,yes
"[""In the movie Firestarter 2022, does Hollister warn Charlie about the danger of burning her father?""]",yes,yes
"[""Did Charlie set Hollister on fire out of happiness in the movie 'Firestarter 2022'?""]",no,no
"[""In the movie 'Firestarter 2022', did Charlie set both Hollister and himself on fire in a fit of rage?""]",yes,no
"[""Does Andy work at a place other than DSI in the movie 'Firestarter 2022'?""]",no,yes
"[""In the movie 'Firestarter 2022', does Charlie use Andy's pass card to access a restricted area?""]",yes,yes
"[""In the plot of 'Firestarter 2022', does Rainbird physically call for Andy instead of Charlie?""]",no,yes
"[""In the movie 'Firestarter 2022', does Rainbird surrender to Charlie after shooting the men in hazmat suits?""]",yes,no
"[""Does Charlie's father escape unscathed in the movie 'Firestarter 2022'?""]",no,yes
"[""In the movie 'Firestarter 2022', does Charlie set her father and Hollister on fire in a fit of rage?""]",yes,no
,,0.5
