Question,Answer,LLAMA_response
"[""Is Tom Welling not a part of the cast in the movie 'The Fog 2005'?""]",no,yes
"[""Does Tom Welling portray the character Nicholas 'Nick' Castle in the movie 'The Fog 2005'?""]",yes,yes
"[""Did Maggie Grace play the role of a character named Elizabeth Williams in the movie 'The Fog 2005'?""]",yes,yes
"[""Was Maggie Grace absent from the cast of the movie 'The Fog 2005'?""]",no,yes
"[""Did Selma Blair play the role of a character named Stevie Wayne in a different movie, not 'The Fog 2005'?""]",no,yes
"[""Did Selma Blair portray the character Stevie Wayne in the movie 'The Fog 2005'?""]",yes,yes
"Is Spooner a character portrayed by Deray Davis in the movie ""The Fog 2005""?",yes,no
"Did Deray Davis direct the movie ""The Fog 2005""?",no,no
"[""Did Kenneth Welsh play the role of a school teacher in the movie 'The Fog 2005'?""]",no,yes
"[""In the movie 'The Fog 2005', did Kenneth Welsh portray the character Mayor Tom Malone?""]",yes,yes
"""Did Adrian Hough play the role of a villain in the movie 'The Fog 2005'?""",no,yes
"""Is Adrian Hough the actor who portrays Father Robert Malone in 'The Fog 2005'?""",yes,yes
"[""Did Sara Botsford portray a character named John Smith in the movie 'The Fog 2005'?""]",no,no
"[""In the movie 'The Fog 2005', does Sara Botsford portray a character named Kathy Williams?""]",yes,yes
"""Did Cole Heppell play the role of a character named Andy Wayne in a movie other than 'The Fog 2005'?""",no,no
"""In the movie 'The Fog 2005', does Cole Heppell play the role of a character named Andy Wayne?""",yes,no
"[""Is Aunt Connie played by a character named Mary Black in the movie 'The Fog 2005'?""]",yes,no
"[""In the movie 'The Fog 2005', does Aunt Connie play the role of Mary Black?""]",no,yes
"""Did Jonathon Young portray the character of a chef in the movie 'The Fog 2005'?""",no,yes
"""Is Jonathon Young the actor who portrayed Dan the Weatherman in 'The Fog 2005'?""",yes,yes
"""Did R. Nelson Brown play the character Machen in the movie 'The Fog 2005'?""",yes,yes
"""Is R. Nelson Brown the director of 'The Fog 2005'?""",no,yes
"Is Christian Bocher not involved in the movie ""The Fog 2005""?",no,no
"Does Christian Bocher depict the character Founding Father Malone in the movie ""The Fog 2005""?",yes,no
"[""Does Douglas H. Arthurs portray the character of a young boy in the movie 'The Fog 2005'?""]",no,yes
"[""Is Douglas H. Arthurs the actor who plays Founding Father Williams in 'The Fog 2005'?""]",yes,yes
"Did Yves Cameron play the role of a villain in the movie ""The Fog 2005""?",no,no
"Did Yves Cameron act as Founding Father Wayne in the movie ""The Fog 2005""?",yes,no
"[""Did Charles André play the role of a vampire in the movie 'The Fog 2005'?""]",no,yes
"[""Is Charles André the actor who portrays Founding Father Castle in the movie 'The Fog 2005'?""]",yes,yes
"Did Rade Šerbedžija play the role of a villain in the movie ""The Fog 2005""?",no,yes
"Is Rade Šerbedžija the actor who played Captain Blake in the movie ""The Fog 2005""?",yes,no
"""Did Matthew Currie Holmes play the role of a character named Sean Castle in a movie other than 'The Fog 2005'?""",no,yes
"""In the movie 'The Fog 2005', is the character Sean Castle portrayed by Matthew Currie Holmes?""",yes,no
"[""Is Meghan Heffern not a part of the cast in the movie 'The Fog 2005'?""]",no,yes
"[""Did Meghan Heffern play the role of Brandi/Jennifer in the movie 'The Fog 2005'?""]",yes,no
"[""Did Alex Bruhanski play the character of Uncle Hank Castle in the movie 'The Fog 2005'?""]",yes,no
"[""In 'The Fog 2005', was Uncle Hank Castle portrayed by an actor other than Alex Bruhanski?""]",no,no
"Is Rick Pearce a chef in the movie ""The Fog 2005""?",no,no
"Does Rick Pearce play the role of a fisherman in the movie ""The Fog 2005""?",yes,no
"[""Is Dan Shea playing the role of a detective in the movie 'The Fog 2005'?""]",no,yes
"[""Does Dan Shea portray a fisherman in the movie 'The Fog 2005'?""]",yes,yes
,,0.42857142857142855
