Question,Answer,LLAMA_response
"[""Is Tom Hanks not a part of the cast in the movie 'Pinocchio (Disney) 2022'?""]",no,yes
"[""Does Tom Hanks portray the character of Geppetto in the movie 'Pinocchio (Disney) 2022'?""]",yes,no
"""In the movie 'Pinocchio (Disney) 2022', does Benjamin Evan Ainsworth play the role of the Blue Fairy?""",no,yes
"""Is Benjamin Evan Ainsworth the actor who plays Pinocchio in the movie 'Pinocchio (Disney) 2022'?""",yes,yes
"[""Is Cynthia Erivo playing the role of Pinocchio in the movie 'Pinocchio (Disney) 2022'?""]",no,yes
"[""In the movie 'Pinocchio (Disney) 2022', does Cynthia Erivo portray the character of The Blue Fairy who promises to turn Pinocchio into a real boy if he proves himself brave, truthful, and selfless?""]",yes,yes
"[""Is Joseph Gordon-Levitt playing the role of Pinocchio in the movie 'Pinocchio (Disney) 2022'?""]",no,yes
"[""In 'Pinocchio (Disney) 2022', does Joseph Gordon-Levitt provide the voice for the character Jiminy Cricket?""]",yes,yes
"[""Is Honest John, a character in 'Pinocchio (Disney) 2022', portrayed by an actor other than Keegan-Michael Key?""]",no,yes
"[""In 'Pinocchio (Disney) 2022', does Keegan-Michael Key perform the character Honest John, an anthropomorphic red fox con artist who convinces Pinocchio to go to Stromboli's puppet show?""]",yes,yes
"[""Is Lorraine Bracco the actress who plays the character of Geppetto in the movie 'Pinocchio (Disney) 2022'?""]",no,no
"[""In the movie 'Pinocchio (Disney) 2022', does Lorraine Bracco portray the character of Sofia, a seagull that Geppetto knows who befriends Jiminy?""]",yes,no
"""Is Luke Evans the actor who plays Pinocchio in the movie 'Pinocchio (Disney) 2022'?""",no,no
"""In the movie 'Pinocchio (Disney) 2022', does Luke Evans play the character of The Coachman, the owner and operator of Pleasure Island?""",yes,yes
"""In the movie 'Pinocchio (Disney) 2022', does Giuseppe Battiston play the role of a puppet master named Stromboli who intends to force Pinocchio to perform onstage to make money, and speaks with a French accent?""",no,yes
"""In the movie 'Pinocchio (Disney) 2022', does Giuseppe Battiston depict Stromboli, a puppet master who intends to force Pinocchio to perform onstage to make money, and speaks with an Italian accent?""",yes,yes
"[""Is the character of Fabiana in 'Pinocchio (Disney) 2022' portrayed by an actor named Kyanne Lamaya?""]",yes,yes
"[""In 'Pinocchio (Disney) 2022', does the character Fabiana, portrayed by Kyanne Lamaya, have a leg injury that prevents her from ever dancing again?""]",no,yes
"[""Is Fabiana's marionette in 'Pinocchio (Disney) 2022' portrayed by an actor named John Doe?""]",no,yes
"[""In the movie 'Pinocchio (Disney) 2022', is Fabiana's marionette named Sabina?""]",yes,yes
"""Is Angus Wright not involved in the movie 'Pinocchio (Disney) 2022'?""",no,yes
"""Does Angus Wright play the character of Signore Rizzi in the movie 'Pinocchio (Disney) 2022'?""",yes,yes
"[""Does Sheila Atim play the role of a French woman in the movie 'Pinocchio (Disney) 2022'?""]",no,yes
"[""In the movie 'Pinocchio (Disney) 2022', does Sheila Atim portray the character of Signora Vitelli, an Italian woman whose job is to escort children to school?""]",yes,yes
"Is Lewin Lloyd the actor who plays the role of Geppetto in the movie ""Pinocchio (Disney) 2022""?",no,no
"Does Lewin Lloyd play the role of Lampwick, an irresponsible boy whom Pinocchio befriends on his way to Pleasure Island, in the movie ""Pinocchio (Disney) 2022""?",yes,no
"[""Is Cleo a human character in the movie 'Pinocchio (Disney) 2022'?""]",no,yes
"[""Is Cleo Geppetto's goldfish in the movie 'Pinocchio (Disney) 2022'?""]",yes,yes
,,0.5
