Question & Options,Correct Answer
"In the 2022 movie 'Morbius', what does Michael gradually stop using to satisfy his needs?""]
Options:
A. [""Natural blood""]
B. [""Artificial blood""]
C. [""Animal blood""]
D. [""Human blood",Artificial blood
"In the 2022 movie ""Morbius"", what is the relationship between Milo and Michael's cure?
Options:
A. [""Milo is indifferent to Michael's cure""]
B. [""Milo is grateful for Michael's cure""]
C. [""Milo is furious because Michael refuses to share his cure""]
D. [""Milo is curious about Michael's cure",Milo is furious because Michael refuses to share his cure
"In the 2022 movie 'Morbius', what does Michael find while checking on a hospitalized Martine?""]
Options:
A. [""A dead nurse drained of her blood""]
B. [""A vampire""]
C. [""A cure for his disease""]
D. [""A secret laboratory",A dead nurse drained of her blood
"In the 2022 movie 'Morbius', what does the character Michael acquire after meeting Martine?""]
Options:
A. [""A new car""]
B. [""A new house""]
C. [""A new lab""]
D. [""A new job",A new lab
"In the 2022 movie 'Morbius', what is the reason for Milo mortally wounding Nicholas?""]
Options:
A. [""Nicholas stole something from Milo""]
B. [""Nicholas recognizes Milo and pleads with him to stop""]
C. [""Nicholas insulted Milo""]
D. [""Nicholas showed preference for Michael over Milo",Nicholas showed preference for Michael over Milo
"In the 2022 movie 'Morbius', who does the character Milo mortally wound out of anger towards Nicholas?""]
Options:
A. [""Michael""]
B. [""Nicholas""]
C. [""Martine""]
D. [""None of the above",Martine
"In the 2022 movie 'Morbius', what heartbreaking event highlights the relationship between the character Michael and blood?""]
Options:
A. [""Michael feeds on Martine's blood after she dies in his arms.""]
B. [""Michael kills Martine to drink her blood.""]
C. [""Michael turns Martine into a vampire.""]
D. [""Michael uses Martine's blood to create an antidote.",Michael feeds on Martine's blood after she dies in his arms.
"In the 2022 movie 'Morbius', who is revealed to be Spider-Man's fugitive identity?""]
Options:
A. [""Peter Parker""]
B. [""Bruce Wayne""]
C. [""Clark Kent""]
D. [""Michael",Michael
"In the 2022 movie 'Morbius', what happens when the character Michael accidentally ingests a drop of Martinez's blood during his feeding?""]
Options:
A. [""Martinez dies""]
B. [""Martinez transforms into a vampire""]
C. [""Martinez is resurrected""]
D. [""Michael dies",Martinez is resurrected
"In the 2022 movie 'Morbius', what does Toomes propose to Michael in the mid-credits scenes?""]
Options:
A. [""Toomes suggests they should open a business together""]
B. [""Toomes proposes a team-up, recognizing Michael's abilities as Spider-Man""]
C. [""Toomes asks Michael to teach him how to become Spider-Man""]
D. [""Toomes offers Michael a role in a play","Toomes proposes a team-up, recognizing Michael's abilities as Spider-Man"
