Question & Options,Correct Answer
"[""In the 2008 movie 'The Love Guru', who does the character Guru Pitka claim to be second to in the world of gurus?""]
Options:
A. [""Maharishi Mahesh Yogi""]
B. [""Sri Sri Ravi Shankar""]
C. [""Deepak Chopra""]
D. [""Eckhart Tolle""]","[""Deepak Chopra""]"
"[""In the 2008 movie 'The Love Guru', who was the character Pitka taught by?""]
Options:
A. [""Guru Tugginmypudha""]
B. [""Guru Pitka""]
C. [""Orphan Tugginmypudha""]
D. [""Orphan Pitka""]","[""Guru Tugginmypudha""]"
"""In the 2008 movie 'The Love Guru', why does Tugginmypudha put a chastity belt on Pitka?""
Options:
A. [""To protect him from physical harm""]
B. [""To help him learn that loving himself is more important than being loved by others""]
C. [""As a punishment for his arrogance""]
D. [""To help him focus on his spiritual journey""]","[""To help him learn that loving himself is more important than being loved by others""]"
"[""In the 2008 movie 'The Love Guru', what was Pitka warned would happen if he attempted to masturbate?""]
Options:
A. [""He would lose his memory.""]
B. [""He would become mute.""]
C. [""He would become blind with strabismus like Tugginmypudha.""]
D. [""He would lose his ability to love.""]","[""He would become blind with strabismus like Tugginmypudha.""]"
"""In the 2008 movie 'The Love Guru', what does the character Guru Pitka dream of?""
Options:
A. [""Becoming the richest man in the world""]
B. [""Appearing on The Oprah Winfrey Show""]
C. [""Winning an Oscar""]
D. [""Becoming the President of the United States""]","[""Appearing on The Oprah Winfrey Show""]"
"""In the 2008 movie 'The Love Guru', what happens when Pitka tries to kiss Jane during dinner?""
Options:
A. [""Jane kisses him back passionately.""]
B. [""Jane leaves feeling rejected because of Pitka's chastity belt.""]
C. [""Pitka removes his chastity belt.""]
D. [""Jane proposes to Pitka.""]","[""Jane leaves feeling rejected because of Pitka's chastity belt.""]"
"""In the 2008 movie 'The Love Guru', what happens to Pitka when Coach Cherkov punches him in the testicles?""
Options:
A. [""Pitka's chastity belt protects his genitals and he does not feel any pain.""]
B. [""Pitka's chastity belt does not protect his genitals and he groans grabbing his crotch and hunching over.""]
C. [""Pitka's chastity belt breaks and he falls to the ground.""]
D. [""Pitka's chastity belt deflects the punch and Coach Cherkov hurts his hand.""]","[""Pitka's chastity belt does not protect his genitals and he groans grabbing his crotch and hunching over.""]"
"[""In the 2008 movie 'The Love Guru', what does Pitka help Darren realize about his perception of love?""]
Options:
A. [""That Prudence would only love him if he is rich""]
B. [""That his mother only showed him love when he succeeded, leading him to believe Prudence would only love him as long as he won""]
C. [""That Prudence would only love him if he was famous""]
D. [""That his mother only showed him love when he was sad, leading him to believe Prudence would only love him when he was happy""]","[""That his mother only showed him love when he succeeded, leading him to believe Prudence would only love him as long as he won""]"
"[""In the 2008 movie 'The Love Guru', where does Pitka drive himself and Darren for a 'Heart to Heart'?""]
Options:
A. [""New York City""]
B. [""Los Angeles""]
C. [""Niagara Falls""]
D. [""Las Vegas""]","[""Niagara Falls""]"
"[""In the 2008 movie 'The Love Guru', who does Dick Pants warn Pitka he might lose his spot on Oprah to if he doesn't hurry up the process?""]
Options:
A. [""Tom Cruise""]
B. [""Deepak Chopra""]
C. [""Will Smith""]
D. [""Brad Pitt""]","[""Deepak Chopra""]"
"[""In the 2008 movie 'The Love Guru', who was the character that had his chastity belt removed by Tugginmypudda back in India?""]
Options:
A. [""Tugginmypudda""]
B. [""Chastity Belt""]
C. [""India""]
D. [""Pitka""]","[""Pitka""]"
"""In the 2008 movie 'The Love Guru', how does the film end with the character Jane?""
Options:
A. [""Jane and Pitka have a fight""]
B. [""Jane leaves Pitka""]
C. [""Jane and Pitka dance together in a Bollywood-style number""]
D. [""Jane and Pitka get married""]","[""Jane and Pitka dance together in a Bollywood-style number""]"
"[""In the 2008 movie 'The Love Guru', how does the film end with the characters Jane and Pitka?""]
Options:
A. [""They fight in a dramatic showdown""]
B. [""They dance together in a Bollywood-style number to a rendition of 'The Joker'""]
C. [""They part ways, promising to meet again""]
D. [""They get married in a traditional ceremony""]","[""They dance together in a Bollywood-style number to a rendition of 'The Joker'""]"
