Question & Options,Correct Answer
"What does the 'summary' of the 2016 movie 'Norm of the North' refer to?""
Options:
A. [""The movie's soundtrack""]
B. [""The list of all actors in the movie""]
C. [""The brief description or details provided about the movie""]
D. [""The total box office collection of the movie",The brief description or details provided about the movie
"In the 2016 movie 'Norm of the North', what is the relationship between Norm and the King of the Arctic?""
Options:
A. [""Norm is the King of the Arctic's brother""]
B. [""Norm is the King of the Arctic's enemy""]
C. [""Norm is the King of the Arctic's son""]
D. [""Norm is the King of the Arctic's best friend",Norm is the King of the Arctic's son
"In the 2016 movie 'Norm of the North', what happened to Norm's grandfather?""
Options:
A. [""Norm's grandfather went on a vacation""]
B. [""Norm's grandfather has disappeared""]
C. [""Norm's grandfather became the king""]
D. [""Norm's grandfather moved to the city",Norm's grandfather has disappeared
"In the 2016 movie 'Norm of the North', who is the female polar bear that Norm is in love with?""
Options:
A. [""Samantha""]
B. [""Elizabeth""]
C. [""Rebecca""]
D. [""Victoria",Elizabeth
"In the 2016 movie 'Norm of the North', which character accepts Norm as an outcast from the other animals?""
Options:
A. [""Norm's mother""]
B. [""Socrates""]
C. [""The Mayor""]
D. [""The Lemmings",Socrates
"In the 2016 movie 'Norm of the North', why is the character Norm made an outcast from the other animals?""]
Options:
A. [""Because he can't hunt""]
B. [""Because he can speak to humans""]
C. [""Because he is too big""]
D. [""Because he is too friendly",Because he can speak to humans
"In the 2016 movie 'Norm of the North', what unique trait does Norm possess?""
Options:
A. [""He can fly""]
B. [""He can become invisible""]
C. [""He can communicate with humans""]
D. [""He can breathe fire",He can communicate with humans
"In the 2016 movie 'Norm of the North', which location is being filled by human tourists?""
Options:
A. [""Sahara Desert""]
B. [""Arctic""]
C. [""Amazon Rainforest""]
D. [""Great Barrier Reef",Arctic
"In the 2016 movie 'Norm of the North', who is the female polar bear that Norm is in love with?""
Options:
A. [""Susan""]
B. [""Maggie""]
C. [""Elizabeth""]
D. [""Linda",Elizabeth
"In the 2016 movie 'Norm of the North', who have the human tourists replaced in the Arctic?""
Options:
A. [""Norm's brother""]
B. [""Norm's friend""]
C. [""Norm's grandfather""]
D. [""Norm's son",Norm's grandfather
"In the 2016 movie 'Norm of the North', who shows Norm and three Arctic lemmings a luxury condo that has been installed on the ice?""]
Options:
A. [""The Mayor""]
B. [""Socrates""]
C. [""The Ice Queen""]
D. [""Norm's father",Socrates
"In the 2016 movie 'Norm of the North', who is Vera a representative for?""]
Options:
A. [""Norm""]
B. [""A wealthy developer named Mr. Greene""]
C. [""The North""]
D. [""The polar bears",A wealthy developer named Mr. Greene
"In the 2016 movie 'Norm of the North', what does Norm pretend to be during his audition for Mr. Greene's commercial?""]
Options:
A. [""A circus clown""]
B. [""An actress dressed as a polar bear""]
C. [""A stuntman""]
D. [""A movie director",An actress dressed as a polar bear
"In the 2016 movie 'Norm of the North', who captures Norm's grandfather?""
Options:
A. [""Norm""]
B. [""Mr. Greene""]
C. [""The Mayor""]
D. [""Norm's brother",Mr. Greene
"In the 2016 movie 'Norm of the North', why does Mr. Greene confront Norm with a tranquilizer gun?""
Options:
A. [""Norm was stealing food""]
B. [""Norm was trying to free his grandfather""]
C. [""Norm was causing a disturbance""]
D. [""Norm was threatening Mr. Greene",Norm was trying to free his grandfather
"In the 2016 movie 'Norm of the North', what is the impact of Norm's popularity on Mr. Greene's approval ratings?""
Options:
A. [""Norm's popularity decreases Mr. Greene's approval ratings.""]
B. [""Norm's popularity has no impact on Mr. Greene's approval ratings.""]
C. [""Norm's popularity further increases Mr. Greene's approval ratings.""]
D. [""The movie does not provide information about the impact of Norm's popularity on Mr. Greene's approval ratings.",Norm's popularity further increases Mr. Greene's approval ratings.
"In the 2016 movie ""Norm of the North"", how does Mr. Greene use recorded dialogue?
Options:
A. [""He uses it to claim that Norm supports his developments.""]
B. [""He uses it to teach Norm new languages.""]
C. [""He uses it to communicate with Norm.""]
D. [""He uses it to deceive the other characters.",He uses it to claim that Norm supports his developments.
"In the 2016 movie 'Norm of the North', who advised Norm to speak out against Mr. Greene and his campaign to save the Arctic?""
Options:
A. [""Norm's son""]
B. [""Vera's daughter, Olympia""]
C. [""Mr. Greene's assistant""]
D. [""Norm's best friend","Vera's daughter, Olympia"
"In the 2016 movie 'Norm of the North', what does the character Norm support in the Arctic?""
Options:
A. [""The installation of more homes by Mr. Greene""]
B. [""The development of his own projects""]
C. [""The conservation of the Arctic""]
D. [""The destruction of the Arctic",The development of his own projects
"In the 2016 movie 'Norm of the North', who is Mr. Greene bribing?""
Options:
A. [""A high-ranking member of the Polar Council""]
B. [""Another polar bear""]
C. [""A member of the Arctic Council""]
D. [""A member of the local government",A high-ranking member of the Polar Council
"In the 2016 movie ""Norm of the North"", what happens to Vera after she resigns her position?
Options:
A. [""She is fired by Pablo""]
B. [""She is hired by Pablo""]
C. [""She is promoted by Pablo""]
D. [""She is demoted by Pablo",She is hired by Pablo
"In the 2016 movie 'Norm of the North', who does Norm get reunited with after being freed by the lemmings?""
Options:
A. [""His father""]
B. [""His brother""]
C. [""His grandfather""]
D. [""His cousin",His grandfather
"In the 2016 movie 'Norm of the North', what happens to Mr. Greene's reputation?""]
Options:
A. [""It is enhanced after his philanthropic work is publicly recognized.""]
B. [""It is ruined after his bribery is publicly revealed.""]
C. [""It remains unaffected despite his public scandals.""]
D. [""It is improved after he saves the city from a disaster.",It is ruined after his bribery is publicly revealed.
