Question & Options,Correct Answer
"Who was the screenwriter assigned to write a script for the 2009 movie 'Street Fighter: The Legend of Chun-Li', focusing on Chun-Li's origin story?""]
Options:
A. [""Steven Spielberg""]
B. [""Quentin Tarantino""]
C. [""Justin Marks""]
D. [""Christopher Nolan",Justin Marks
"Who was cast as Chun-Li in the 2009 movie 'Street Fighter The Legend of Chun-Li'?""]
Options:
A. [""Milla Jovovich""]
B. [""Kristin Kreuk""]
C. [""Scarlett Johansson""]
D. [""Angelina Jolie",Kristin Kreuk
"Who was cast to portray the character Balrog in the 2009 movie 'Street Fighter: The Legend of Chun-Li'?""
Options:
A. [""Will Smith""]
B. [""Dwayne Johnson""]
C. [""Michael Clarke Duncan""]
D. [""Morgan Freeman",Michael Clarke Duncan
"Who played the character of Charlie Nash in the 2009 movie 'Street Fighter: The Legend of Chun-Li'?""]
Options:
A. [""Brad Pitt""]
B. [""Chris Klein""]
C. [""Tom Cruise""]
D. [""Leonardo DiCaprio",Chris Klein
"Who was cast as Vega in the 2009 movie 'Street Fighter: The Legend of Chun-Li'?""]
Options:
A. [""Will.i.am""]
B. [""apl.de.ap""]
C. [""Fergie""]
D. [""Taboo",Taboo
"In the 2009 movie 'Street Fighter: The Legend of Chun-Li', who played the role of Gen after it was originally assigned to Rick Yune?""]
Options:
A. [""Chow Yun-fat""]
B. [""Jet Li""]
C. [""Robin Shou""]
D. [""Jackie Chan",Robin Shou
"Who was cast as M. Bison in the 2009 movie 'Street Fighter: The Legend of Chun-Li'?""]
Options:
A. [""Brad Pitt""]
B. [""Tom Cruise""]
C. [""Neal McDonough""]
D. [""Hugh Jackman",Neal McDonough
"In the 2009 movie 'Street Fighter: The Legend of Chun-Li', which actor, famous for playing Liu Kang in the Mortal Kombat film series, replaced Rick Yune as Gen?""]
Options:
A. [""Bruce Lee""]
B. [""Jackie Chan""]
C. [""Jet Li""]
D. [""Robin Shou",Robin Shou
"Who served as one of the fight choreographers for the 2009 movie 'Street Fighter The Legend of Chun-Li'?""]
Options:
A. [""Bruce Lee""]
B. [""Dion Lam""]
C. [""Jackie Chan""]
D. [""Jet Li",Dion Lam
"Who was one of the fight choreographers for the movie 'Street Fighter: The Legend of Chun-Li' released in 2009?""]
Options:
A. [""Steven Spielberg""]
B. [""James Cameron""]
C. [""George Lucas""]
D. [""Jonathan Eusebio",Jonathan Eusebio
