Question & Options,Correct Answer
"Who performed the song 'Gavotte' in the 2010 movie 'Furry Vengeance'?""]
Options:
A. [""John Williams and Hans Zimmer""]
B. [""Ennio Morricone and Danny Elfman""]
C. [""Jeff Cardoni and Katisse Buckingham""]
D. [""John Powell and James Newton Howard",Jeff Cardoni and Katisse Buckingham
"In the 2010 movie 'Furry Vengeance', who created a version of the song 'Frank & Beans' called 'Count Smokula'?""]
Options:
A. [""John Williams""]
B. [""Hans Zimmer""]
C. [""Chad Fischer""]
D. [""Danny Elfman",Chad Fischer
"In the 2010 movie 'Furry Vengeance', which song by Cypress Hill is covered by a group called Transcenders?""
Options:
A. [""How I Could Just Kill a Man""]
B. [""Insane in the Brain""]
C. [""Hits from the Bong""]
D. [""I Ain't Goin' Out Like That",Insane in the Brain
"In the 2010 movie 'Furry Vengeance', which band performed the song 'We Got It All'?""]
Options:
A. [""The Rolling Stones""]
B. [""Right The Stars""]
C. [""The Beatles""]
D. [""Queen",Right The Stars
"Which band performed the song 'A-Punk' in the 2010 movie 'Furry Vengeance'?""
Options:
A. [""The Beatles""]
B. [""Queen""]
C. [""Vampire Weekend""]
D. [""The Rolling Stones",Vampire Weekend
"Who performed the song 'Surrender' in the 2010 movie 'Furry Vengeance'?""
Options:
A. [""Justin Bieber""]
B. [""Ben Lee""]
C. [""Taylor Swift""]
D. [""Eminem",Ben Lee
"In the 2010 movie 'Furry Vengeance', which band performs the song 'Don't Bring Me Down'?""]
Options:
A. [""The Rolling Stones""]
B. [""The Beatles""]
C. [""Electric Light Orchestra""]
D. [""Pink Floyd",Electric Light Orchestra
"In the 2010 movie 'Furry Vengeance', which band performs the song 'Le Freak'?""
Options:
A. [""The Beatles""]
B. [""Chic""]
C. [""The Rolling Stones""]
D. [""Queen",Chic
"In the 2010 movie 'Furry Vengeance', which band performed a version of 'The Saddest Song' called 'Morphine'?""]
Options:
A. [""Imagine Dragons""]
B. [""Transcenders""]
C. [""Coldplay""]
D. [""Maroon 5",Transcenders
"In the 2010 movie 'Furry Vengeance', who performed the song 'Beautiful Morning'?""
Options:
A. [""The Beatles""]
B. [""Transcenders""]
C. [""Maroon 5""]
D. [""The Rolling Stones",Transcenders
"In the 2010 movie 'Furry Vengeance', which composer is responsible for the song 'Washington Post March'?""]
Options:
A. [""William Howard""]
B. [""John Philip Sousa""]
C. [""George Gershwin""]
D. [""Johann Sebastian Bach",John Philip Sousa
"In the 2010 movie 'Furry Vengeance', which band performed a version of the song 'Cotton-Eyed Joe' called 'Asleep at the Wheel'?""
Options:
A. [""The Beatles""]
B. [""The Rolling Stones""]
C. [""The Goodtime Stringband""]
D. [""Coldplay",The Goodtime Stringband
