Question & Options,Correct Answer
"[""Which production company planned the fourth installment of 'The Mummy' series, titled 'The Mummy: Rise of the Aztecs', after the release of 'The Mummy' in 2017?""]
Options:
A. [""Warner Bros. Pictures""]
B. [""Paramount Pictures""]
C. [""Universal Pictures""]
D. [""20th Century Fox""]","[""Universal Pictures""]"
"[""In the context of the 2017 movie 'The Mummy', what was Brendan Fraser's reported involvement in the film universe?""]
Options:
A. [""He was the director of 'The Mummy: Rise of the Aztecs'.""]
B. [""He was supposedly on board for 'The Mummy: Rise of the Aztecs'.""]
C. [""He played the lead role in 'The Mummy: Rise of the Aztecs'.""]
D. [""He was the producer of 'The Mummy: Rise of the Aztecs'.""]","[""He was supposedly on board for 'The Mummy: Rise of the Aztecs'.""]"
"""In the context of the 2017 movie 'The Mummy', what was the rumored involvement of John Hannah?""
Options:
A. [""He was the director for 'The Mummy: Rise of the Aztecs'.""]
B. [""He was the producer for 'The Mummy: Rise of the Aztecs'.""]
C. [""He was supposedly on board for 'The Mummy: Rise of the Aztecs'.""]
D. [""He was the writer for 'The Mummy: Rise of the Aztecs'.""]","[""He was supposedly on board for 'The Mummy: Rise of the Aztecs'.""]"
"[""What is Jon Spaihts, one of the contributors to the production of 'The Mummy' (2017), known for?""]
Options:
A. [""His work on the Alien prequel Prometheus""]
B. [""His work on the sequel of Star Wars""]
C. [""His work on the prequel of Harry Potter""]
D. [""His work on the sequel of The Lord of the Rings""]","[""His work on the Alien prequel Prometheus""]"
"[""Who served as the producer for the 2017 Hollywood movie 'The Mummy'?""]
Options:
A. [""Tom Cruise""]
B. [""Alex Kurtzman""]
C. [""Sean Daniel""]
D. [""Chris Morgan""]","[""Sean Daniel""]"
"[""Who departed from the project of 'The Mummy' in May 2014 to direct IT due to creative differences with the producers?""]
Options:
A. [""Steven Spielberg""]
B. [""Andy Muschietti""]
C. [""James Cameron""]
D. [""Martin Scorsese""]","[""Andy Muschietti""]"
"[""Who was cast as the title character in the 2017 movie 'The Mummy' after impressing with a largely mute performance in Kingsman: The Secret Service?""]
Options:
A. [""Charlize Theron""]
B. [""Sofia Boutella""]
C. [""Emily Blunt""]
D. [""Scarlett Johansson""]","[""Sofia Boutella""]"
"""Who was cast as a co-lead in the 2017 movie 'The Mummy'?""
Options:
A. [""Tom Cruise""]
B. [""Annabelle Wallis""]
C. [""Russell Crowe""]
D. [""Sofia Boutella""]","[""Annabelle Wallis""]"
"[""Who was cast in a supporting role in the 2017 movie 'The Mummy'?""]
Options:
A. [""Tom Cruise""]
B. [""Jake Johnson""]
C. [""Russell Crowe""]
D. [""Sofia Boutella""]","[""Jake Johnson""]"
"""In the 2017 movie 'The Mummy', who had 'nearly complete creative oversight' during its production?""
Options:
A. [""Tom Hanks""]
B. [""Tom Cruise""]
C. [""Steven Spielberg""]
D. [""George Lucas""]","[""Tom Cruise""]"
"[""In the 2017 movie 'The Mummy', who was reported to have felt like the 'real director' by handling the action sequences and 'micro-managing' the overall project when the actual director struggled?""]
Options:
A. [""Tom Cruise""]
B. [""Russell Crowe""]
C. [""Sofia Boutella""]
D. [""Annabelle Wallis""]","[""Tom Cruise""]"
"""Who were among the writers enlisted to help transform the screenplay of 'The Mummy', released in 2017, into a full-fledged Tom Cruise-vehicle?""
Options:
A. [""John August and Lawrence Kasdan""]
B. [""David Koepp and Robert Towne""]
C. [""Christopher McQuarrie and Dylan Kussman""]
D. [""Quentin Tarantino and Robert Rodriguez""]","[""Christopher McQuarrie and Dylan Kussman""]"
"[""Who was said to have felt like the 'real director' of 'The Mummy' released in 2017, by handling the action sequences and 'micro-managing' the overall project when Kurtzman struggled to handle the scope of the film?""]
Options:
A. [""Tom Cruise""]
B. [""Brendan Fraser""]
C. [""Russell Crowe""]
D. [""Annabelle Wallis""]","[""Tom Cruise""]"
"[""Who was credited for writing the screenplay for the 'Bride of Frankenstein' reboot while working on the 2017 movie 'The Mummy'?""]
Options:
A. [""Steven Spielberg""]
B. [""David Koepp""]
C. [""George Lucas""]
D. [""Christopher Nolan""]","[""David Koepp""]"
"[""What did Kurtzman, who was involved with 'The Mummy' released in 2017, state about his experience with the project in a 2019 interview?""]
Options:
A. [""He was extremely satisfied with the final outcome.""]
B. [""He was never involved in the project.""]
C. [""He expressed disappointment and stated that it wasn't what he wanted it to be.""]
D. [""He mentioned that he was still involved in the project.""]","[""He expressed disappointment and stated that it wasn't what he wanted it to be.""]"
