Question & Options,Correct Answer
"In the 2009 movie 'The Hottie and the Nottie', which character is portrayed by Paris Hilton?""]
Options:
A. [""Nate Cooper""]
B. [""June Phigg""]
C. [""Cristabel Abbott""]
D. [""Johanna",Cristabel Abbott
"Who portrayed the character of young Cristabel Abbott in the 2009 movie 'The Hottie and the Nottie'?""]
Options:
A. [""Paris Hilton""]
B. [""Kalley Scott Collins""]
C. [""Jennifer Aniston""]
D. [""Natalie Portman",Kalley Scott Collins
"Who played the role of Nate Cooper in the 2009 movie 'The Hottie and the Nottie'?""
Options:
A. [""Tom Cruise""]
B. [""Brad Pitt""]
C. [""Joel David Moore""]
D. [""Johnny Depp",Joel David Moore
"Who portrayed the character of young Nate Cooper in the 2009 movie 'The Hottie and the Nottie'?""]
Options:
A. [""Tom Hanks""]
B. [""Caleb Guss""]
C. [""Brad Pitt""]
D. [""Leonardo DiCaprio",Caleb Guss
"Who played the role of June Phigg in the 2009 movie 'The Hottie and the Nottie'?""]
Options:
A. [""Paris Hilton""]
B. [""Christine Lakin""]
C. [""Joel Moore""]
D. [""Katharine McPhee",Christine Lakin
"In the 2009 movie 'The Hottie and the Nottie', which character does Alessandra Daniele portray?""
Options:
A. [""Young June Phigg""]
B. [""The Hottie""]
C. [""The Nottie""]
D. [""Alessandra Daniele",Young June Phigg
"Who played the role of Arno Blount in the 2009 movie 'The Hottie and the Nottie'?""
Options:
A. [""Tom Hanks""]
B. [""The Greg Wilson""]
C. [""Brad Pitt""]
D. [""Johnny Depp",The Greg Wilson
"In the 2009 film 'The Hottie and the Nottie', who portrayed the character of young Arno Blount?""
Options:
A. [""Paris Hilton""]
B. [""Joel David Moore""]
C. [""Christine Lakin""]
D. [""Kurt Doss",Kurt Doss
"In the 2009 movie 'The Hottie and the Nottie', who played the role of Mrs. Blount?""
Options:
A. [""Marianne Muellerleile""]
B. [""Jennifer Aniston""]
C. [""Angelina Jolie""]
D. [""Meryl Streep",Marianne Muellerleile
"In the 2009 movie 'The Hottie and the Nottie', who does Johann Urb portray?""
Options:
A. [""Johann Wulrich""]
B. [""Johann Urb""]
C. [""The Hottie""]
D. [""The Nottie",Johann Wulrich
"In the 2009 movie 'The Hottie and the Nottie', who played the role of Randy ('Creepy Albino Stalker')?""]
Options:
A. [""Paris Hilton""]
B. [""Joel David Moore""]
C. [""Christine Lakin""]
D. [""Scott Prendergast",Scott Prendergast
"Who portrayed the character of Stan ('Marry Me' Guy) in the 2009 movie 'The Hottie and the Nottie'?""]
Options:
A. [""Tom Hanks""]
B. [""Morgan Rusler""]
C. [""Johnny Depp""]
D. [""Leonardo DiCaprio",Morgan Rusler
"Who played the role of Cole Slawsen in the 2009 movie 'The Hottie and the Nottie'?""
Options:
A. [""Paris Hilton""]
B. [""Joel David Moore""]
C. [""Adam Kulbersh""]
D. [""Christine Lakin",Adam Kulbersh
"In the 2009 movie 'The Hottie and the Nottie', who portrayed the character of Jane Gino?""
Options:
A. [""Paris Hilton""]
B. [""Joel David Moore""]
C. [""Christine Lakin""]
D. [""Kathryn Fiore",Kathryn Fiore
