Question & Options,Correct Answer
"[""In the 2012 movie 'A Thousand Words', who played the role of Caroline McCall?""]
Options:
A. [""Halle Berry""]
B. [""Kerry Washington""]
C. [""Jennifer Hudson""]
D. [""Oprah Winfrey""]","[""Kerry Washington""]"
"[""In the 2012 movie 'A Thousand Words', who plays the role of Annie McCall, Jack McCall's mother?""]
Options:
A. [""Kerry Washington""]
B. [""Ruby Dee""]
C. [""Cliff Curtis""]
D. [""Clark Duke""]","[""Ruby Dee""]"
"""In the 2012 movie 'A Thousand Words', which character does Clark Duke play?""
Options:
A. [""John Witherspoon""]
B. [""Aaron Wiseberger""]
C. [""Jack McCall""]
D. [""Dr. Sinja""]","[""Aaron Wiseberger""]"
"[""In the 2012 movie 'A Thousand Words', which character was portrayed by Cliff Curtis?""]
Options:
A. [""Dr. Sinja""]
B. [""Jack McCall""]
C. [""Caroline McCall""]
D. [""Aaron Wiseberger""]","[""Dr. Sinja""]"
"[""In the 2012 movie 'A Thousand Words', who played the role of Samantha Davis?""]
Options:
A. [""Kerry Washington""]
B. [""Allison Janney""]
C. [""Eddie Murphy""]
D. [""Cliff Curtis""]","[""Allison Janney""]"
"""In the 2012 movie 'A Thousand Words', what role does Jack McBrayer play?""
Options:
A. [""A high school teacher""]
B. [""A Starbucks coffee employee""]
C. [""A police officer""]
D. [""A lawyer""]","[""A Starbucks coffee employee""]"
"[""In the 2012 movie 'A Thousand Words', what role does Steve Little portray?""]
Options:
A. [""A family member""]
B. [""A co-worker""]
C. [""A romantic interest""]
D. [""A villain""]","[""A co-worker""]"
"[""In the 2012 movie 'A Thousand Words', which character does John Witherspoon play?""]
Options:
A. [""A charismatic businessman""]
B. [""A talkative teenager""]
C. [""A blind old man""]
D. [""A cunning lawyer""]","[""A blind old man""]"
"[""In the 2012 movie 'A Thousand Words', who played the character Emily?""]
Options:
A. [""Angelina Jolie""]
B. [""Kayla Blake""]
C. [""Jennifer Aniston""]
D. [""Julia Roberts""]","[""Kayla Blake""]"
"[""In the 2012 movie 'A Thousand Words', who played the role of Robert Gilmore?""]
Options:
A. [""Eddie Murphy""]
B. [""Kerry Washington""]
C. [""Cliff Curtis""]
D. [""Lennie Loftin""]","[""Lennie Loftin""]"
"[""Who portrayed the character Christian Léger de la Touffe in the 2012 movie 'A Thousand Words'?""]
Options:
A. [""Eddie Murphy""]
B. [""Alain Chabat""]
C. [""Cliff Curtis""]
D. [""Kerry Washington""]","[""Alain Chabat""]"
"""In the 2012 movie 'A Thousand Words', who does Ted Kennedy play the character of?""
Options:
A. [""A wealthy businessman""]
B. [""A homeless man""]
C. [""A private detective""]
D. [""A school teacher""]",A homeless man
"[""In the 2012 movie 'A Thousand Words', who portrayed the character Tyler McCall?""]
Options:
A. [""John Witherspoon""]
B. [""Eddie Murphy""]
C. [""Cliff Curtis""]
D. [""Emanuel Ragsdale""]","[""Emanuel Ragsdale""]"
