Question & Options,Correct Answer
"In the 2022 movie 'Moonfall', what causes seismic and gravitational disturbances on Earth?""]
Options:
A. [""The Moon's orbit veering closer to Earth""]
B. [""Alien invasion""]
C. [""A massive asteroid impact""]
D. [""A nuclear war",The Moon's orbit veering closer to Earth
"In the 2022 movie 'Moonfall', why was the character Brian Harper dismissed from NASA?""]
Options:
A. [""He failed to complete his mission.""]
B. [""He was caught stealing NASA's confidential information.""]
C. [""His story about witnessing a mysterious swarm of alien technology attacking the Space Shuttle was not believed.""]
D. [""He had a disagreement with the head of NASA.",His story about witnessing a mysterious swarm of alien technology attacking the Space Shuttle was not believed.
"In the 2022 movie 'Moonfall', what role does the character Jocinda 'Jo' Fowler play at NASA?""]
Options:
A. [""Astronaut""]
B. [""Deputy Director""]
C. [""Chief Engineer""]
D. [""Communications Officer",Deputy Director
"In the 2022 movie 'Moonfall', what is the moon actually revealed to be?""]
Options:
A. [""A gigantic spaceship""]
B. [""A Dyson sphere, powered by a white dwarf at its center""]
C. [""An alien planet""]
D. [""A massive hologram","A Dyson sphere, powered by a white dwarf at its center"
"In the 2022 movie 'Moonfall', what does the character Jo requisition for a new mission to correct the Moon's orbit and destroy the swarm?""]
Options:
A. [""A decommissioned submarine""]
B. [""The retired Space Shuttle Endeavour""]
C. [""An old fighter jet""]
D. [""A vintage spacecraft",The retired Space Shuttle Endeavour
"In the 2022 movie 'Moonfall', who does the character Jo collaborate with to rescue the retired Space Shuttle Endeavour and launch a mission to correct the Moon's orbit?""]
Options:
A. [""Her son""]
B. [""Her current husband""]
C. [""Her ex-husband General Doug Davidson""]
D. [""Her best friend",Her ex-husband General Doug Davidson
"In the 2022 movie 'Moonfall', what is the relationship between Brian and Sonny?""]
Options:
A. [""Brian is Sonny's brother.""]
B. [""Brian is Sonny's friend.""]
C. [""Brian is Sonny's father.""]
D. [""Brian is Sonny's boss.",Brian is Sonny's father.
"In the 2022 movie 'Moonfall', who are Brenda and Tom trying to reach in their quest to find a military bunker?""]
Options:
A. [""Doug""]
B. [""John""]
C. [""Mike""]
D. [""Steve",Doug
"In the 2022 movie 'Moonfall', what revelation was made by 'Apollo 12'?""]
Options:
A. [""The moon is made of cheese""]
B. [""The moon is hollow""]
C. [""The moon is a star""]
D. [""The moon is a planet",The moon is hollow
"In the 2022 movie 'Moonfall', what is the major cause of the disasters that the characters need to escape from?""]
Options:
A. [""The moon's gravity""]
B. [""The moon's proximity""]
C. [""The moon's surface""]
D. [""The moon's rotation",The moon's proximity
"In the 2022 movie 'Moonfall', what is the causal relationship between the moon and the local atmosphere that leads to a tragic event?""]
Options:
A. [""The moon's gravity pulls the local atmosphere away, leading to a hurricane.""]
B. [""The moon's radiation poisons the local atmosphere, causing illness.""]
C. [""The moon strips away the local atmosphere, leading to suffocation due to lack of oxygen.""]
D. [""The moon's magnetic field disrupts the local atmosphere, causing extreme weather conditions.","The moon strips away the local atmosphere, leading to suffocation due to lack of oxygen."
"In the 2022 movie 'Moonfall', what does the character Tom do for his youngest daughter when she runs out of oxygen?""]
Options:
A. [""He gives her his own oxygen supply and suffocates to death.""]
B. [""He leaves her to die.""]
C. [""He finds a new oxygen supply for her.""]
D. [""He uses a medical kit to help her breathe.",He gives her his own oxygen supply and suffocates to death.
"In the 2022 movie 'Moonfall', what action does the president take in response to the Moon's proximity?""]
Options:
A. [""He orders a nuclear strike on the Moon""]
B. [""He declares a state of emergency""]
C. [""He calls for evacuation of all cities""]
D. [""He requests help from other nations",He orders a nuclear strike on the Moon
"In the 2022 movie 'Moonfall', what action does the character Doug refuse to comply with?""]
Options:
A. [""The president's order to launch a nuclear strike""]
B. [""The president's order to evacuate the city""]
C. [""The president's order to surrender""]
D. [""The president's order to declare war",The president's order to launch a nuclear strike
"In the 2022 movie 'Moonfall', what is the unique characteristic of the 'swarm' in relation to organic life?""
Options:
A. [""It only attacks organic life in the absence of electronic activity.""]
B. [""It only attacks organic life in the presence of electronic activity.""]
C. [""It only attacks organic life in the presence of water.""]
D. [""It only attacks organic life in the absence of light.",It only attacks organic life in the presence of electronic activity.
"In the 2022 movie 'Moonfall', what action does the character K.C. take in relation to the swarm?""]
Options:
A. [""K.C. joins the swarm""]
B. [""K.C. fights the swarm with his bare hands""]
C. [""K.C. lures the swarm away from their spacecraft with their lunar module, sacrificing himself to detonate the EMP""]
D. [""K.C. hides from the swarm in their spacecraft","K.C. lures the swarm away from their spacecraft with their lunar module, sacrificing himself to detonate the EMP"
"In the 2022 movie 'Moonfall', who returns to Earth, reuniting with their families?""]
Options:
A. [""Jo and Brian""]
B. [""Jo and his dog""]
C. [""Brian and his girlfriend""]
D. [""Jo's and Brian's children",Jo and Brian
"In the 2022 movie 'Moonfall', what significant change happens to the moon?""]
Options:
A. [""The moon's power is depleted and it falls out of orbit.""]
B. [""The moon's power is restored and it returns to its regular orbit, but now shed of its rocky exterior.""]
C. [""The moon's power is increased and it moves closer to the Earth.""]
D. [""The moon's power is unchanged and it remains in its regular orbit.","The moon's power is restored and it returns to its regular orbit, but now shed of its rocky exterior."
"In the 2022 movie 'Moonfall', who does the Moon's operating system appear to K.C. as?""]
Options:
A. [""His cat, Fuzz Aldrin, and his mother""]
B. [""His best friend and his father""]
C. [""His sister and his dog""]
D. [""His brother and his aunt","His cat, Fuzz Aldrin, and his mother"
