Question,Answer
Is Roxanne angered by Penny's obsession with Lenny?,Yes
Is Penny's obsession with Lenny a source of conflict in the plot?,Yes
Does Lenny have a son named Keith who struggles with a bully?,Yes.
Does Lenny have a significant relationship with Roxanne in *Grown Ups 2*?,Yes.
Did Lenny have an affair with Kyle in *Grown Ups 2*?,No
Did Lenny challenge Tommy to a fight in *Grown Ups 2*?,Yes
Did Lenny reconcile with Roxanne in *Grown Ups 2*?,Yes.
Does Tommy's action of taking a dive have any impact on Roxanne's perception of Lenny?,Yes.
Does Tommy help Lenny look tough in front of his bullied son?,Yes
Does Eric's mother have a positive influence on Roxanne's relationship with Lenny?,Yes
Does Eric's mother reassure Lenny about his new baby?,Yes
