Question,Answer
Is Jeff Goldblum reprising his role in *Independence Day: Resurgence*?,Yes
Is Jamie Kennedy returning to play his character in *Independence Day: Resurgence*?,Yes
Did Bill Pullman reprise his role as President Thomas J. Whitmore in *Independence Day: Resurgence*?,Yes
Is Jeff Goldblum returning to play his character in *Independence Day: Resurgence*?,Yes
Is Jamie Kennedy reprising his role in *Independence Day: Resurgence*?,Yes
Is Bill Pullman returning to play his character in *Independence Day: Resurgence*?,Yes
Is William Fichtner playing a General in 'Independence Day: Resurgence'?,Yes
Is William Fichtner playing a General in 'Independence Day: Resurgence'?,Yes
Did scheduling conflicts with Suicide Squad prevent Angelababy from appearing in Independence Day: Resurgence?,No
Is Angelababy part of the cast in *Independence Day: Resurgence*?,Yes.
Did Angelababy join the cast of *Independence Day: Resurgence*?,Yes
Is Angelababy part of the cast in *Independence Day: Resurgence*?,Yes
