Question & Options,Correct Answer
"Who was brutally stabbed to death by Rana and his men?
Options:
A. Rana
B. Dilawar
C. Mansoor Bhai
D. Rana's accomplice",Dilawar
"What illegal activity did Rana engage in after facing financial difficulties with his money lending business?
Options:
A. Money lending
B. Drug trafficking
C. Robbery
D. Assault",Drug trafficking
"Which character was brutally stabbed to death by Rana and his men in the movie?
Options:
A. Dilawar
B. Rana
C. Mumbai Police
D. Senior Officers",Dilawar
"Who did Rana team up with after the brutal stabbing of Dilawar?
Options:
A. Dilawar
B. Rana
C. Mansoor Bhai
D. Rana's men",Mansoor Bhai
"Who teams up with Rana to lure Dilawar to them in a brutal confrontation?
Options:
A. Dilawar
B. Rana
C. Mansoor
D. Aamir",Mansoor
"Which group was brutally attacked and killed by Rana and his men in the movie?
Options:
A. Dilawar
B. Dada's gang members
C. Rana
D. The guards",Dada's gang members
"Who is brutally stabbed to death by Rana and his men?
Options:
A. Dilawar
B. Rana
C. Diya
D. Dagdu",Dilawar
"Who was brutally stabbed to death by Rana and his men?
Options:
A. Dilawar
B. Rana
C. Diya
D. Mansoor",Dilawar
"Which character is a police officer trying to arrest Rana's gang in the movie 'Radhe'?
Options:
A. Dilawar
B. Rana
C. Radhe
D. Vikram",Radhe
"Who is brutally stabbed to death by Rana and his men?
Options:
A. Dilawar
B. Rana
C. Nikisha
D. Vikram",Dilawar
"Who was brutally stabbed to death by Rana and his men?
Options:
A. Dilawar
B. Rana
C. Avinash
D. Karan",Dilawar
"Which group accepted help from Rana's gang and the people they supply drugs to?
Options:
A. Dilawar
B. Rana
C. School students
D. Rana's men",School students
"What is Radhe's role in the movie, which influenced his decision to stop Rana?
Options:
A. Diya
B. Radhe
C. Avinash Abhyankhar
D. Rana",Radhe
"Who is the model that Radhe falls in love with while being undercover?
Options:
A. Diya
B. Radhe
C. Diya Abhyankar
D. Avinash Abhyankar",Diya Abhyankar
"Which character did Radhe confront and defeat in a conflict involving Dagdu Dada's gang?
Options:
A. Diya
B. Radhe
C. Avinash Abhyankhar
D. Dilawar",Radhe
"Who is revealed to be the brother of a drug dealer that Radhe encounters?
Options:
A. Diya
B. Radhe
C. Mansoor
D. Avinash",Mansoor
"Who is revealed to be the sister of Radhe's senior officer Avinash Abhyankhar in the movie 'Radhe'?
Options:
A. Radhe
B. Diya
C. Avinash
D. Riya",Diya
"Who is convinced by Radhe to join his side after being arrested?
Options:
A. Diya
B. Radhe
C. Mansoor
D. Avinash",Mansoor
"Who did Radhe seek help from to take photos of Rana's gang and the people they supply drugs to?
Options:
A. Diya
B. School students
C. Avinash Abhyankhar
D. Rana",School students
"Who was saved by Radhe from being killed by Rana?
Options:
A. Diya
B. Radhe
C. Nikisha
D. Avinash",Nikisha
"Who is the sister of Radhe's senior officer and approves of Radhe's relationship?
Options:
A. Diya
B. Avinash
C. Rana
D. Radhe",Diya
"Who receives help from school students in arresting Rana's gang and the people they supply drugs to?
Options:
A. Diya
B. Radhe
C. Avinash Abhyankhar
D. Rana",Radhe
"What is the role of Radhe in his mission against Rana?
Options:
A. Gang leader
B. Undercover police officer
C. Civilian
D. Bystander",Undercover police officer
"Who does Radhe fall in love with while being undercover?
Options:
A. Rana
B. Radhe
C. Diya Abhyankar
D. The police chief",Diya Abhyankar
"Which gang did Radhe defeat in his pursuit of justice as a police officer?
Options:
A. Rana's gang
B. Dagdu Dada's gang
C. Dilawar's gang
D. None of the above",Dagdu Dada's gang
"Who is the brother of the drug dealer that Radhe encounters while trying to arrest Rana's gang?
Options:
A. Rana
B. Radhe
C. Mansoor
D. Dilawar",Mansoor
"What is the relationship between Radhe and Diya in the context of Radhe's investigation?
Options:
A. Rana
B. Radhe
C. Avinash Abhyankhar
D. Diya",Diya
"Who is the police officer trying to arrest Rana's gang in the movie 'Radhe'?
Options:
A. Rana
B. Radhe
C. Mansoor
D. Vikram",Radhe
"Who helped Radhe by taking photos of Rana's gang in the movie 'Radhe'?
Options:
A. Rana
B. Radhe
C. Police officers
D. School students",School students
"Who was saved by Radhe from being killed by Rana?
Options:
A. Rana
B. Radhe
C. Nikisha
D. None of the above",Nikisha
"Who is a police officer trying to arrest Rana's gang and ultimately saves Avinash from being killed?
Options:
A. Rana
B. Radhe
C. Avinash
D. Rana's gang member",Radhe
"Who provided assistance to Radhe in his efforts to arrest Rana's gang and combat drug supply?
Options:
A. Rana
B. Radhe
C. School students
D. Gang members",School students
"In the movie 'Radhe', who is revealed to be the sister of Radhe's senior officer Avinash Abhyankhar?
Options:
A. Radhe
B. Diya
C. Avinash
D. Ravi",Diya
"Who is involved in a revenge plot leading to the death of Dagdu?
Options:
A. Rana
B. Diya
C. Avinash Abhyankhar
D. Radhe",Rana
"Who is the character that is revealed to have a connection with Mansoor in the movie 'Radhe'?
Options:
A. Rana
B. Diya
C. Avinash
D. Radhe",Radhe
