Question & Options,Correct Answer
"Who composed the BlueSoundtrack album for the 2009 Tamil-language film Blue?
Options:
A. T-Series
B. A. R. Rahman
C. Ilaiyaraaja
D. Harris Jayaraj",A. R. Rahman
"Which company produced and distributed the BlueSoundtrack album released in 2009?
Options:
A. Sony Music
B. T-Series
C. Universal Music
D. Warner Music",T-Series
"What is the total duration of all the songs in the BlueSoundtrack album?
Options:
A. t-series
B. 50:22
C. bluesoundtrack
D. 2009",50:22
"Which company produced and distributed the soundtrack for the Tamil-language film Blue?
Options:
A. T-Series
B. Sony Music
C. Universal Music
D. Warner Music",T-Series
"Who composed the soundtrack for the 2009 Tamil-language film *Blue*?
Options:
A. Ilaiyaraaja
B. A. R. Rahman
C. Harris Jayaraj
D. Yuvan Shankar Raja",A. R. Rahman
"In what year was the BlueSoundtrack album released for the Tamil-language film Blue?
Options:
A. 2008
B. 2009
C. 2010
D. 2011",2009
"What is the total duration of all the songs in the BlueSoundtrack album?
Options:
A. 45:10
B. 50:22
C. 55:30
D. 60:00",50:22
"What type of soundtrack is associated with the Tamil-language film directed by Anthony D'Souza?
Options:
A. Panchathan Record Inn
B. Feature film soundtrack
C. Bluesoundtrack
D. Original score",Feature film soundtrack
"Which composer is known for recording some of the songs in the BlueSoundtrack album at A. M. Studios?
Options:
A. A. R. Rahman
B. Ilaiyaraaja
C. Harris Jayaraj
D. Yuvan Shankar Raja",A. R. Rahman
"In what year was the BlueSoundtrack album released for the Tamil-language film *Blue*?
Options:
A. 2005
B. 2008
C. 2009
D. 2010",2009
"What is the total duration of all the songs in the BlueSoundtrack album?
Options:
A. 45:30
B. 50:22
C. 55:10
D. 60:00",50:22
"What type of soundtrack is the BlueSoundtrack album associated with?
Options:
A. a.m. studios
B. feature film soundtrack
C. music album
D. recording studio",feature film soundtrack
"Which artist lent her voice to the original version of 'Chiggy Wiggy' featured in the movie Couples Retreat?
Options:
A. Katy Perry
B. Kylie Minogue
C. Lady Gaga
D. Beyoncé",Kylie Minogue
"Which artist performed in the original version of the song 'Chiggy Wiggy' featured in the movie Couples Retreat?
Options:
A. Sonu Nigam
B. DJ A-Myth
C. Kylie Minogue
D. A.R. Rahman",Sonu Nigam
"Which artist is associated with the original version of the song 'Aaj Dil Gustakh Hai' featured in Couples Retreat (2009)?
Options:
A. Sukhwinder Singh
B. Aaj Dil Gustakh Hai
C. Aaj Dil Gustakh Hai (remix by DJ A-Myth)
D. Kumar Sanu",Sukhwinder Singh
"Who performed a westernised rendition of 'Aaj Dil Gustakh Hai' featured in the movie Couples Retreat?
Options:
A. Shreya Ghoshal
B. Aaj Dil Gustakh Hai
C. Aaj Dil Gustakh Hai (remix by DJ A-Myth)
D. Kumar Sanu",Shreya Ghoshal
"Who provided backing vocals for the song 'Aaj Dil Gustakh Hai' featured in Couples Retreat (2009)?
Options:
A. Benny Dayal
B. Aaj Dil Gustakh Hai
C. Aaj Dil Gustakh Hai (remix by DJ A-Myth)
D. Couples Retreat",Benny Dayal
"Who provided backing vocals for 'Aaj Dil Gustakh Hai' from the movie Couples Retreat?
Options:
A. Hentry Kuruvila
B. DJ A-Myth
C. Rahul Sharma
D. Vishal Dadlani",Hentry Kuruvila
"Who provided backing vocals for the song 'Aaj Dil Gustakh Hai' featured in Couples Retreat (2009)?
Options:
A. Shi Millhouse
B. DJ A-Myth
C. Aaj Dil Gustakh Hai
D. Couples Retreat",Shi Millhouse
