Question & Options,Correct Answer
"In the 2022 movie 'Moonfall', which actress plays the character Brenda Lopez?
Options:
A. Carolina Bartczak
B. Halle Berry
C. Patrick Wilson
D. John Bradley",Carolina Bartczak
"In the 2022 movie 'Moonfall', who is Brenda Lopez's new husband?
Options:
A. Tom
B. Jack
C. David
D. Michael",Tom
"In the 2022 movie 'Moonfall', which actor portrays the character Doug Davidson?
Options:
A. Eme Ikwuakor
B. Halle Berry
C. Patrick Wilson
D. John Bradley",Eme Ikwuakor
"In the movie 'Moonfall' (2022), which actor, portrayed by Eme Ikwuakor, is also known as Jocinda?
Options:
A. Doug Davidson
B. John Doe
C. Michael Smith
D. Chris Evans",Doug Davidson
Error parsing question,Error parsing answer
"In the movie 'Moonfall' (2022), which character is portrayed by Frank Schorpion?
Options:
A. General Jenkins
B. Brian Harper
C. K.C. Houseman
D. Michelle McNair",General Jenkins
"In the 2022 movie 'Moonfall', which character is portrayed by Stephen Bogaert?
Options:
A. NASA Director Albert Hutchings
B. Astronaut Brian Harper
C. Scientist K.C. Houseman
D. Mission Control Officer",NASA Director Albert Hutchings
"In the 2022 movie 'Moonfall', which actor portrays the character Colonel Reed?
Options:
A. Andreas Apergis
B. Patrick Wilson
C. Halle Berry
D. John Bradley",Andreas Apergis
"In the 2022 movie 'Moonfall', which actress portrays the character Elaine Houseman?
Options:
A. Kathleen Fee
B. Halle Berry
C. Patrick Wilson
D. John Bradley",Kathleen Fee
"In the 2022 movie 'Moonfall', which character is portrayed by Zayn Maloney?
Options:
A. Jimmy
B. Doug
C. Jocinda
D. Brian",Jimmy
"In the 2022 movie 'Moonfall', which character is portrayed by Ava Weiss?
Options:
A. Nikki Lopez
B. Brenda
C. Tom
D. Brian",Nikki Lopez
"In the 2022 movie 'Moonfall', which character is portrayed by Hazel Nugent?
Options:
A. Brenda
B. Tom
C. Lauren Lopez
D. A scientist",Lauren Lopez
