Question & Options,Correct Answer
"In the 2002 movie 'Rollerball', how is the sport depicted in the film related to roller derby?
Options:
A. A violent extension of roller derby involving motorcycles and a metal ball
B. A peaceful version of roller derby played on ice
C. A team sport similar to basketball but on roller skates
D. An entirely different sport with no connection to roller derby",A violent extension of roller derby involving motorcycles and a metal ball
"In the 2002 movie 'Rollerball', what secret does Jonathan keep regarding his relationship with Aurora?
Options:
A. He is engaged to her.
B. He is hiding their romantic relationship.
C. He is her brother.
D. He is her coach.",He is hiding their romantic relationship.
"In the 2002 movie 'Rollerball', who is Sanjay's superior?
Options:
A. Alexi Petrovich
B. Jonathan Cross
C. Rebecca
D. Marcus",Alexi Petrovich
"In the 2002 movie 'Rollerball', what strategy do Alexi and his assistant Sanjay employ to maintain the popularity of the game?
Options:
A. They promote fair play and sportsmanship.
B. They orchestrate gory 'accidents' to boost ratings.
C. They encourage players to quit for personal safety.
D. They focus on training new, less talented players.",They orchestrate gory 'accidents' to boost ratings.
"In the 2002 movie 'Rollerball', what strategy do Alexi and his assistant Sanjay use to maintain the popularity of the game?
Options:
A. They promote fair play and sportsmanship.
B. They orchestrate gory 'accidents' to increase ratings.
C. They encourage players to retire early.
D. They focus on training new talent.",They orchestrate gory 'accidents' to increase ratings.
"In the 2002 movie 'Rollerball', what motivates Jonathan and Ridley to flee the country?
Options:
A. They want to escape from the rollerball competition.
B. They are trying to avoid the authorities after a crime.
C. An accident involving Aurora prompts them to leave.
D. They are seeking a new adventure in a different country.",An accident involving Aurora prompts them to leave.
"In the 2002 movie 'Rollerball', what happens to Aurora in relation to Alexi's team?
Options:
A. Aurora joins Alexi's team willingly.
B. Aurora is captured by Alexi and held hostage.
C. Aurora is transferred to the opposing team at Alexi's compliance.
D. Aurora defeats Alexi in a match.",Aurora is transferred to the opposing team at Alexi's compliance.
"In the 2002 movie 'Rollerball', what does Jonathan express regarding Aurora's future in the context of his loyalty to Alexi?
Options:
A. He will quit working for Alexi if Aurora is traded.
B. He wants to keep working for Alexi if Aurora is traded to another team.
C. He plans to leave the sport entirely if Aurora is traded.
D. He believes Aurora should join his team instead.",He wants to keep working for Alexi if Aurora is traded to another team.
"In the 2002 movie 'Rollerball', what drastic action does Alexi take regarding the upcoming match?
Options:
A. He adds more rules to the match.
B. He tries to stage a public execution by removing all the rules.
C. He cancels the match altogether.
D. He invites more players to join the match.",He tries to stage a public execution by removing all the rules.
"In the 2002 movie 'Rollerball', what significant action does Jonathan take against Alexi?
Options:
A. Jonathan saves Alexi
B. Jonathan betrays Alexi
C. Jonathan kills Alexi
D. Jonathan teams up with Alexi",Jonathan kills Alexi
"In the 2002 movie 'Rollerball', which character is responsible for the death of Sanjay?
Options:
A. Jonathan
B. Marcus
C. Rebecca
D. Sanjay",Jonathan
"In the 2002 movie 'Rollerball', who does the main character reunite with after a fit of rage that leads to the killing of Alexi and Sanjay?
Options:
A. Aurora
B. Sanjay
C. Alexi
D. Rebecca",Aurora
