Question,Answer
Is Safeena Firdausi a character associated with the movie *Gully Boy*?,Yes
"Is Murad Ahmed in a relationship with Safeena Firdausi, who is played by Alia Bhatt?",Yes
Is Kriti Sanon featured in the movie *Gully Boy*?,Yes
Did Divya Khosla Kumar have a special appearance in the movie?,Yes.
Did Bhushan Kumar have a special appearance in *Gully Boy*?,Yes
Is Abhishek Dudhaiya featured in the movie *Gully Boy*?,Yes
Is Anil Kapoor featured in the movie *Gully Boy*?,Yes.
Is Mouni Roy featured in the movie *Gully Boy*?,Yes.
Is Divya Menon featured in the movie *Gully Boy*?,Yes.
Is Pranav Mohanlal featured as himself in the movie?,Yes
Did Ajay Devgn play a role in the movie *Gully Boy*?,Yes.
Did Kajol have a special appearance in the movie *Gully Boy*?,Yes.
Did Salman Khan make a special appearance in the movie?,Yes
Did Amitabh Bachchan appear in the movie *Gully Boy*?,Yes.
