Question,Answer
Is Shekhar Ravjiani a character related to Naresh Mishra in the movie Neerja?,No.
Is Harish Bhanot a character in the movie that has any relation to Naresh Mishra?,No.
Is Rama Bhanot related to Naresh Mishra in the movie Neerja?,No
Did Shekhar Ravjiani play a role in the film where Mansoor is a terrorist?,No.
Is Harish Bhanot a character in the movie *Neerja*?,Yes.
Is Rama Bhanot related to Mansoor in any way?,No
Did Shekhar Ravjiani have a role in the movie where Fahad is a character?,Yes.
Is Rama Bhanot related to Fahad in the movie Neerja?,No
Is Harish Bhanot a character in the movie where Zayd Safirini is a terrorist?,No.
Does Shekhar Ravjiani play a role in the movie that is unrelated to Khalil?,Yes.
Is Harish Bhanot related to Khalil in any way in the context of the movie?,No.
Is Rama Bhanot related to Khalil in the movie Neerja?,No
Did Shekhar Ravjiani play a role in the film featuring Bhavika Desai?,Yes.
Is Rama Bhanot a character in the film where Bhavika Desai is portrayed?,Yes.
Does Shaurya Desai have a romantic connection with Shekhar Ravjiani's character in the movie?,No.
Is Rama Bhanot related to Shaurya Desai in any way?,No
Does Shekhar Ravjiani play a role in the film where Jatin Desai is featured?,Yes.
Is Harish Bhanot a character in the film where Jatin Desai features?,Yes.
Is Rama Bhanot related to Jatin Desai in the movie Neerja?,No.
Does Shekhar Ravjiani play a significant role in the movie featuring Dolly?,Yes.
Is Harish Bhanot portrayed as a supportive character in Dolly's story?,No.
Is Rama Bhanot related to Dolly in the movie?,No.
Is Shekhar Ravjiani a character in the film where Tina is portrayed by Sunanda Wong?,Yes.
Is Rama Bhanot related to Tina in the film?,No.
Did Shekhar Ravjiani play a role in the movie featuring Debina?,No
Is Rama Bhanot related to Debina in the movie?,No.
Is Shekhar Ravjiani a character in the film where Sanjana is featured?,Yes.
Is Harish Bhanot portrayed as the father of Sanjana in the movie?,No
Is Shekhar Ravjiani's character in *Neerja* related to Aneesh Bhanot?,No.
Is Harish Bhanot a character in the movie where Akhil Bhanot is portrayed as Neerja's brother?,Yes.
Is Shekhar Ravjiani a character in the movie where Al Turk is featured?,Yes.
Is Harish Bhanot portrayed as a character in the movie involving Al Turk?,No.
Did Shekhar Ravjiani play a role in the movie where Emran Ali is a character?,Yes.
Is Rama Bhanot related to Emran Ali in the movie Neerja?,No
Does Shekhar Ravjiani play a significant role in the movie where Brigadier is featured?,Yes.
Is Rama Bhanot related to the brigadier in the movie?,No.
Did Shekhar Ravjiani play a significant role in the movie featuring Vidya Shetty?,Yes.
Is Harish Bhanot related to Vidya Shetty in the movie Neerja?,No
Is Harish Bhanot depicted as a character in the movie featuring Inzamam-ul-Haq?,No.
Is Rama Bhanot related to Inzamam-ul-Haq in the context of the film?,No.
Did Shekhar Ravjiani play a significant role in the movie featuring Rahul Dravid?,No.
Is Harish Bhanot portrayed as a character in the movie featuring Rahul Dravid?,No
