Question,Answer
Is 'main nikla gaddi leke' related to the theme of travel during partition in 1947?,Yes.
Is 'hum juda ho gaye' a song that deals with themes of travel and migration during partition in 1947?,No.
Is the song 'main nikla gaddi leke' associated with the theme of wedding during partition in 1947?,Yes.
Does the song 'hum juda ho gaye' relate to the theme of wedding in 'main nikla gaddi leke'?,No.
Is 'main nikla gaddi leke' related to the theme of separation in 'hum juda ho gaye'?,No
Is 'hum juda ho gaye' a song that expresses the theme of separation and loss during partition in 1947?,Yes.
Is Udit Narayan the male singer in the song 'udja kale kawan (folk)'?,Yes
Is 'udja kale kawan (marriage)' associated with the theme of wedding during partition in 1947?,Yes.
Is Udit Narayan known for singing songs related to marriage themes?,Yes
Is 'udja kale kawan (marriage)' related to the theme of separation and loss during partition in 1947?,Yes.
Is Udit Narayan the male singer for the song 'udja kale kawan (marriage)'?,Yes.
Is 'udja kale kawan (search)' related to the theme of searching for loved ones during partition in 1947?,Yes.
Is Pandit Ajoy Chakrabarty associated with the song 'udja kale kawan'?,Yes.
Is Parveen Sultana the singer for the song 'udja kale kawan'?,Yes.
Is the song 'udja kale kawan (search)' associated with traditional weddings during partition in 1947?,Yes.
Is Udit Narayan the male singer for the song 'udja kale kawan (search)'?,Yes.
Is Anupama Joshi the female singer for the song 'udja kale kawan'?,Yes.
Is 'udja kale kawan (marriage)' related to the theme of travel and migration during partition in 1947?,Yes.
Does the song 'musafir jaane wale' express themes related to travel and migration during partition in 1947?,Yes.
Is Udit Narayan known for singing songs about travel and migration?,Yes
Is the song 'aan milo sajna' about searching for loved ones during partition in 1947?,Yes.
Is the theme of traditional weddings present in both the songs?,Yes
