Question,Answer
Did AR Rahman create a softer tune for 'mera rang de basanti'?,No.
Does 'Mahive Mahive' convey a patriotic fervour similar to 'Mera Rang De Basanti'?,No.
Did Sonu Nigam sing a song that conveys patriotic fervour in *Mera Rang De Basanti*?,Yes.
Did Hariharan contribute his voice to a song that conveys patriotic fervour in *Mera Rang De Basanti*?,Yes.
Is 'sarfaroshi ki tamanna (duet version)' a song that conveys a sombre mood like 'mera rang de basanti'?,Yes.
Does the song 'Mera Rang De Basanti' convey a similar mood to the song sung by Sukhwinder Singh?,Yes.
Did Alka Yagnik sing 'Sarfaroshi Ki Tamanna'?,No
Did Udit Narayan sing 'Sarfaroshi Ki Tamanna'?,No.
Did Ar Rahman compose the song 'sura so pahchaniye'?,No.
Is 'sarfaroshi ki tamanna' an intense track that conveys patriotic fervour?,Yes
Is 'pagdi sambhal jatta' an intense track like 'sura so pahchaniye'?,Yes.
Is Sonu Nigam associated with the song 'sura so pahchaniye'?,No.
Is 'sura so pahchaniye' an intense track sung by Manmohan Waris?,No.
Is A.R. Rahman associated with the song 'Bharat Hum Ko Jaan Se Pyaara Hain' from *The Legend of Bhagat Singh*?,Yes.
Is the music from Lagaan similar to the song 'Bharat Hum Ko Jaan Se Pyaara Hai' from Roja?,Yes.
Did Sukhwinder Singh sing the song 'Bharat Hum Ko Jaan Se Pyaara Hai'?,No.
Is A. R. Rahman known for composing music for the song 'Bharat Hum Ko Jaan Se Pyaara Hain'?,No.
