Question,Answer
Did the film 'Devdas' receive any awards at the Filmfare Awards?,Yes.
Did the film win any awards at the IIFA Awards?,Yes.
Did the film 'Devdas' win the Best Playback Singer – Female award at the Filmfare Awards?,Yes.
Did the film win the Best Playback Singer – Female award at the IIFA Awards?,Yes.
Did the film receive five awards at the Filmfare Awards for its best production design?,No.
Did the film receive any awards at the IIFA Awards?,Yes.
Did the film receive any awards at the Filmfare Awards?,Yes.
Did the film win any awards at the IIFA Awards?,Yes.
Did the film 'Devdas' win any awards at the Filmfare Awards?,Yes.
Did the film receive recognition at the IIFA Awards for its choreography?,Yes.
Did the film receive accolades at the Filmfare Awards?,Yes.
Did the film win any awards at the IIFA Awards?,Yes.
Did the film 'Devdas' win any awards at the Filmfare Awards?,Yes.
Did the film *Devdas* win awards at the IIFA Awards?,Yes.
Did the film receive accolades at the Filmfare Awards?,Yes.
Did the film receive any awards at the IIFA Awards?,Yes.
Did the film 'Devdas' win any awards at the Filmfare Awards?,Yes.
Did the film win any awards at the IIFA Awards?,Yes.
Did the film receive any awards at the Filmfare Awards?,Yes.
Did the film receive any awards at the IIFA Awards?,Yes.
