Question,Answer
Did *Taare Zameen Par* receive any awards?,Yes
Did Aamir Khan's film *Taare Zameen Par* win the National Film Award for Best Film on Family Welfare?,Yes
Did *Taare Zameen Par* receive a foreign-language nomination at the Oscars?,No.
Did Aamir Khan direct a film that was compared to Slumdog Millionaire in terms of Academy Awards success?,Yes.
Did Aamir Khan express that he did not make the film for awards?,Yes.
Did Darsheel Safary win any awards for his performance in *Taare Zameen Par*?,No.
Did Darsheel Safary receive a foreign-language nomination for his role in *Taare Zameen Par*?,No.
Did Aamir Khan express that he valued the success of *Taare Zameen Par* with audiences?,Yes.
Did 'Taare Zameen Par' receive several awards?,Yes
Did *Taare Zameen Par* win the National Film Award for Best Film on Family Welfare in 2007?,Yes.
Did *Taare Zameen Par* win the Filmfare Award for Best Film in 2008 despite being selected as India's official entry for the 2009 Academy Awards?,Yes.
Did India's official entry for the 2009 Academy Awards Best Foreign Film receive a foreign-language nomination?,No.
Did *Slumdog Millionaire* win the Academy Award for Best Foreign Film in 2009?,Yes.
Did Aamir Khan express disappointment over *Taare Zameen Par* being selected as India's official entry for the 2009 Academy Awards?,No.
Did *Taare Zameen Par* receive any awards?,Yes
Did *Taare Zameen Par* win the National Film Award for Best Film on Family Welfare in 2009?,No.
Did *Taare Zameen Par* win the Filmfare Award for Best Film in 2008 despite its submission to the 2009 Academy Awards?,Yes.
Did *Taare Zameen Par* receive a foreign-language nomination at the 2009 Academy Awards?,No.
Did *Slumdog Millionaire* win the Best Foreign Film at the 2009 Academy Awards while *Taare Zameen Par* did not receive the same recognition?,Yes.
Did Aamir Khan express that he valued the success of *Taare Zameen Par* with audiences over awards?,Yes.
Did the film critic Lisa Tsering provide a positive review of the accolades received by *Taare Zameen Par*?,No.
Did the film critic Lisa Tsering praise *Taare Zameen Par* for its quality leading to a significant award?,Yes.
Did *Taare Zameen Par* receive a foreign-language nomination at the Oscars?,No.
Did *Slumdog Millionaire* receive more accolades than *Taare Zameen Par*?,Yes.
Did Aamir Khan express that he did not make *Taare Zameen Par* for awards?,Yes.
Did *Taare Zameen Par* receive any nominations at the Academy Awards?,No.
Did Aamir Khan value the audience's response to *Taare Zameen Par* over awards?,Yes.
