Question & Options,Correct Answer
"What type of bias does Balram's family hold towards the primary driver in Delhi?
Options:
A. Favoritism
B. Prejudice
C. Indifference
D. Support",Prejudice
"What type of bias does Balram's family hold towards the primary driver in Delhi?
Options:
A. Favoritism
B. Prejudice
C. Indifference
D. Acceptance",Prejudice
"What type of bias does Balram's family hold towards the primary driver in Delhi?
Options:
A. Favoritism
B. Prejudice
C. Indifference
D. Acceptance",Prejudice
"What event left Balram shaken in *The White Tiger*?
Options:
A. His academic achievements
B. His name change to Ashok Sharma
C. Pinky's accident in Delhi
D. His servitude escape",Pinky's accident in Delhi
"Who did Balram Halwai anger by donating change to a beggar?
Options:
A. The White Tiger
B. Ashok Sharma
C. Balram
D. Stork family",Stork family
"What does Balram Halwai learn about his grandmother's intentions?
Options:
A. She supports his decision to remain single.
B. She is planning to get him married against his wishes.
C. She wants him to pursue higher education.
D. She encourages him to return to his village.",She is planning to get him married against his wishes.
"Who did Balram Halwai encounter setbacks with after changing his name?
Options:
A. The Stork family
B. The White Tiger
C. Ashok Sharma
D. Balram",The Stork family
"Who sent one of Balram's younger nephews to live with him to learn how to become a driver?
Options:
A. Balram Halwai
B. Ashok Sharma
C. The White Tiger
D. Grandmother",Grandmother
"What did Balram Halwai do for his drivers after changing his name to Ashok Sharma?
Options:
A. He treated them as servants.
B. He ignored their needs.
C. He took personal and financial responsibility for any incidents caused by them.
D. He fired them immediately.",He took personal and financial responsibility for any incidents caused by them.
"What relation does Balram Halwai have with his nephew in *The White Tiger*?
Options:
A. He abandoned him
B. He sponsored his education
C. He opposed him
D. He ignored him",He sponsored his education
"What did Balram Halwai acknowledge about his remaining family?
Options:
A. They were living happily in their village.
B. They may have been killed by the Stork's men in retribution.
C. They supported his decision to escape servitude.
D. They were proud of his academic achievements.",They may have been killed by the Stork's men in retribution.
"What was Balram's emotional state after Pinky's accident in Delhi?
Options:
A. Excited
B. Shaken
C. Indifferent
D. Happy",Shaken
"What was Ashok's relationship with the Stork family in *The White Tiger*?
Options:
A. A) He was a loyal servant to them.
B. B) He angered them by donating change to a beggar.
C. C) He was adopted by them.
D. D) He worked with them to exploit Balram.",B) He angered them by donating change to a beggar.
"What is the relationship between Balram and the grandmother in *The White Tiger*?
Options:
A. A) She supports his decision to remain single.
B. B) She is planning to get him married against his wishes.
C. C) She has no interest in his personal life.
D. D) She encourages him to escape servitude.",B) She is planning to get him married against his wishes.
"What setback did Ashok face after changing his name?
Options:
A. He lost his job
B. He angered the Stork family
C. He was caught by the police
D. He had to move to another city",He angered the Stork family
"What did Balram learn about his grandmother's actions regarding one of his younger nephews?
Options:
A. She wanted him to become a lawyer.
B. She sent him to live with Ashok.
C. She planned to send him to another city.
D. She wanted him to become a servant.",B) She sent him to live with Ashok.
"What did Ashok plan to do with Balram in the movie *The White Tiger*?
Options:
A. Promote him to manager
B. Replace him with a new driver
C. Give him a raise
D. Send him away on vacation",Replace him with a new driver
"Who did Balram take with him to Bangalore while sponsoring his education?
Options:
A. His brother
B. His nephew
C. His friend
D. His cousin",His nephew
"What did Balram acknowledge about his remaining family?
Options:
A. They were supportive of his decisions
B. They may have been killed by the Stork's men
C. They moved to another city
D. They were unaware of his escape",They may have been killed by the Stork's men
"What emotion does Balram experience after Pinky's accident in Delhi?
Options:
A. Excitement
B. Joy
C. Anger
D. Being shaken",Being shaken
"Who was the son of the Stork family that Balram Halwai aspired to become a chauffeur for?
Options:
A. Balram
B. Stork
C. Ashok
D. The Beggar",Ashok
"Who is the family member that Balram Halwai learns is planning to get him married against his wishes?
Options:
A. Ashok
B. Balram
C. Grandmother
D. Stork",Grandmother
"Who did Balram Halwai aspire to become a chauffeur for?
Options:
A. The Stork family
B. Ashok
C. Balram
D. The Stork's son",The Stork's son
"Who is the family member that Balram learned was sent to live with him to learn how to become a driver?
Options:
A. Mother
B. Grandfather
C. Uncle
D. Grandmother",Grandmother
"What did Ashok do in relation to Balram Halwai's aspirations?
Options:
A. Aspired to become a chauffeur for Balram
B. Worked as a driver for Balram
C. Treated Balram as a servant
D. Employed Balram as a driver",D) Employed Balram as a driver
"Who did Balram Halwai take with him to Bangalore and sponsor his education?
Options:
A. His brother
B. His nephew
C. His cousin
D. His friend",His nephew
"What did Balram Halwai acknowledge about his remaining family?
Options:
A. They were living in prosperity.
B. They may have been killed by the Stork's men.
C. They supported his decision to work for Ashok.
D. They were unaware of his ambitions.",They may have been killed by the Stork's men.
"Who is the primary driver in Delhi mentioned in the context of Balram Halwai's aspirations?
Options:
A. Balram Halwai
B. Ashok
C. A Stork's son
D. Muslim driver",Muslim driver
"What is the primary background of the driver mentioned in the context of Delhi?
Options:
A. Hindu
B. Christian
C. Muslim
D. Sikh",Muslim
"What name did Balram Halwai change to after escaping servitude?
Options:
A. Balram Halwai
B. Ashok Sharma
C. White Tiger
D. Ashok",Ashok Sharma
