Question & Options,Correct Answer
"Which song is also part of the *Tere Naam* soundtrack along with 'o jaana'?
Options:
A. Tum Se Hi
B. Kyun Kisi Ko
C. Tera Hone Laga Hoon
D. Dil Diyan Gallan",Kyun Kisi Ko
"Which song is also part of the *Tere Naam* soundtrack along with 'o jaana'?
Options:
A. Dilbar
B. Kyun Kisi Ko
C. Tum Hi Ho
D. Tere Naam",D) Tere Naam
"Which song is also part of the Tere Naam soundtrack along with 'kyun kisi ko'?
Options:
A. o jaana
B. Tumse Naraz Nahi
C. Tera Hone Laga Hoon
D. Chura Liya Hai Tumne Jo Dil Ko",o jaana
"Which song is part of the same soundtrack as 'kyun kisi ko'?
Options:
A. o jaana
B. dil ka rishta
C. tumse milkar
D. tere naam",o jaana
"Which song is also part of the *Tere Naam* soundtrack composed by Himesh Reshammiya?
Options:
A. Odhni
B. Kyun Kisi Ko
C. O Jaana
D. Tumse Milke",O Jaana
"Which song is part of the same soundtrack as 'Odhni' from the movie 'Tere Naam'?
Options:
A. Kyun Kisi Ko
B. Tum Se Hi
C. Tera Hone Laga Hoon
D. Kabhi Alvida Naa Kehna",Kyun Kisi Ko
"Which song is also part of the *Tere Naam* soundtrack composed by Himesh Reshammiya?
Options:
A. lagan lagi
B. o jaana
C. kyun kisi ko
D. odhni",o jaana
"Which song is part of the soundtrack for the movie *Tere Naam*?
Options:
A. lagan lagi
B. odhani
C. kyun kisi ko
D. tere naam",tere naam
"Which song is also from the *Tere Naam* soundtrack composed by Himesh Reshammiya?
Options:
A. Kyun Kisi Ko
B. O Jaana
C. Chand
D. Odhni",O Jaana
"Which song is part of the soundtrack for *Tere Naam* alongside 'chand'?
Options:
A. odhani
B. kyun kisi ko
C. tere naam
D. none of the above",tere naam
"Which song is also part of the Tere Naam soundtrack along with 'o jaana'?
Options:
A. man basia o kanha
B. odhni
C. kyun kisi ko
D. dil ka rishta",man basia o kanha
"Which song is part of the soundtrack for *Tere Naam*?
Options:
A. man basia o kanha
B. odhani
C. kyun kisi ko
D. tere naam",tere naam
"Which song is also part of the *Tere Naam* soundtrack composed by Himesh Reshammiya?
Options:
A. O jaana
B. Kyun kisi ko
C. Tumse milna
D. Dil de diya",O jaana
"Which song is part of the same soundtrack as 'Odhni' from the movie 'Tere Naam'?
Options:
A. Kyun Kisi Ko
B. Tum Se Hi
C. Tera Hone Laga Hoon
D. Kabhi Alvida Naa Kehna",Kyun Kisi Ko
"Which song is also part of the Tere Naam soundtrack along with 'o jaana'?
Options:
A. lagan lagi
B. dil de diya hai
C. tujhe bhool na paunga
D. tum mile",lagan lagi
"Which song is also part of the soundtrack of *Tere Naam*?
Options:
A. Lagaan Lagi
B. Kyun Kisi Ko
C. Tumhare Hawaale Watan Saathiyo
D. Chura Liya Hai Tumne Jo Dil Ko",Kyun Kisi Ko
"Which song is also part of the Tere Naam soundtrack composed by Himesh Reshammiya?
Options:
A. lagan lagi
B. kyun kisi ko
C. o jaana
D. none of the above",o jaana
"Which song is also part of the soundtrack for *Tere Naam*?
Options:
A. chand
B. lagan lagi
C. kyun kisi ko
D. all of the above",D) all of the above
"Which song is included in the Tere Naam soundtrack along with 'o jaana'?
Options:
A. lagan lagi
B. kyun kisi ko
C. dil ka rishta
D. tujhe dekha to",lagan lagi
"Which song is part of the soundtrack for *Tere Naam* along with 'o jaana'?
Options:
A. lagan lagi
B. kyun kisi ko
C. tere naam
D. dil deewana",lagan lagi
"Which song is also part of the Tere Naam soundtrack along with 'o jaana'?
Options:
A. odhni
B. lagan lagi
C. kyun kisi ko
D. all of the above",all of the above
"Which song is part of the soundtrack for the movie *Tere Naam*?
Options:
A. odhni
B. lagan lagi
C. kyun kisi ko
D. all of the above",D) all of the above
"Which song is also part of the Tere Naam soundtrack composed by Himesh Reshammiya?
Options:
A. man basia o kanha
B. lagan lagi
C. kyun kisi ko
D. o jaana",o jaana
"Which song is part of the soundtrack for *Tere Naam*?
Options:
A. man basia o kanha
B. dil se re
C. kyun kisi ko
D. pyaar kiya toh darna kya",man basia o kanha
"Which song is part of the *Tere Naam* soundtrack along with 'O Jaana'?
Options:
A. Lagaan Lagi
B. Kyun Kisi Ko
C. Tumse Milke
D. Tera Hone Laga Hoon",Kyun Kisi Ko
"Which song is included in the soundtrack of *Tere Naam*?
Options:
A. Lagaan Lagi
B. Kyun Kisi Ko
C. Tum Se Hi
D. Pehla Nasha",Lagaan Lagi
"Which song is also part of the soundtrack from *Tere Naam* alongside 'O Jaana'?
Options:
A. Kyun Kisi Ko
B. Tumse Milna
C. Tera Hone Laga Hoon
D. Dil Diya Hai",Kyun Kisi Ko
"Which song is also part of the soundtrack from *Tere Naam*?
Options:
A. Chand
B. Tum Hi Ho
C. Kabira
D. Pehla Nasha",Chand
"Which song is also part of the Tere Naam soundtrack alongside 'o jaana'?
Options:
A. chand
B. kyun kisi ko
C. both songs
D. none of the above",chand
"Which song is part of the same soundtrack as 'o jaana'?
Options:
A. chand
B. kyun kisi ko
C. tere naam
D. none of the above",tere naam
"Which song is also part of the Tere Naam soundtrack along with 'odhni'?
Options:
A. o jaana
B. chand
C. kyun kisi ko
D. tumse milkar",o jaana
"Which song is part of the soundtrack of *Tere Naam* along with 'odhni'?
Options:
A. chand
B. kyun kisi ko
C. tere naam
D. dil ka rishta",chand
"Which song is also part of the Tere Naam soundtrack along with 'man basia o kanha'?
Options:
A. chand
B. o jaana
C. kyun kisi ko
D. none of the above",o jaana
"Which song is also part of the soundtrack from the movie *Tere Naam*?
Options:
A. man basia o kanha
B. tumse milkar
C. kyun kisi ko
D. dil ka rishta",kyun kisi ko
"Which song is also part of the soundtrack from *Tere Naam* alongside 'O Jaana'?
Options:
A. Kyun Kisi Ko
B. Tumse Milna
C. Tera Hone Laga Hoon
D. Dil Diya Hai",Kyun Kisi Ko
"Which song is also part of the soundtrack from *Tere Naam*?
Options:
A. Chand
B. Kyun Kisi Ko
C. Tumhare Liye
D. Tere Naam",Tere Naam
"Which song is also part of the soundtrack from the movie *Tere Naam*?
Options:
A. Man Basia O Kanha
B. Kyun Kisi Ko
C. O Jaana
D. All of the above",D) All of the above
"Which song is also part of the soundtrack of *Tere Naam*?
Options:
A. Man Basia O Kanha
B. Kyun Kisi Ko
C. Tere Naam
D. All of the above",D) All of the above
"Which song is also part of the Tere Naam soundtrack along with 'chand'?
Options:
A. man basia o kanha
B. o jaana
C. kyun kisi ko
D. tujhe bhula diya",man basia o kanha
"Which song is also part of the soundtrack from the movie *Tere Naam*?
Options:
A. man basia o kanha
B. tum hi ho
C. chand
D. dil diyan gallan",chand
