Question & Options,Correct Answer
"In the movie 'Son of Sardaar' (2012), what are the consequences of the rivalry between the Sandhus and the Randhawas as depicted through Jassi Singh Randhawa's story?
Options:
A. Jassi's father and Billu's uncle kill each other.
B. Jassi vows to remain unmarried until he kills Randhawa's son.
C. Jassi's family reconciles with the Sandhus.
D. The rivalry leads to a comedic misunderstanding.","Jassi's father and Billu's uncle kill each other., Jassi vows to remain unmarried until he kills Randhawa's son."
"In the movie 'Son of Sardaar' (2012), which characters are involved in fleeing the village due to the rivalry between the Sandhus and Randhawas?
Options:
A. A. Jassi Singh Randhawa
B. B. Jassi's Mother
C. C. Jassi's Father
D. D. Sandhu Family Member","A, B"
"In the movie 'Son of Sardaar' (2012), which of the following statements are true regarding Billu Singh Sandhu's vow and his relationship with Randhawa's son?
Options:
A. A. Billu Singh Sandhu vows to remain unmarried.
B. B. Billu's vow is related to his uncle's death.
C. C. Randhawa's son is a close ally of Billu.
D. D. The vow is made in the context of a family feud.","A, B, D"
"In the movie 'Son of Sardaar' (2012), which of the following statements about Pammi Kaur and Billu Singh Sandhu are true?
Options:
A. Pammi Kaur is in love with Billu Singh Sandhu.
B. Pammi Kaur's uncle dies during a fight between their families.
C. Billu Singh Sandhu wants to marry Pammi Kaur immediately.
D. The intense family feud prevents their marriage.","Pammi Kaur is in love with Billu Singh Sandhu., Pammi Kaur's uncle dies during a fight between their families., The intense family feud prevents their marriage."
"In the movie 'Son of Sardaar' (2012), which of the following statements are true regarding the relationship between Pathan and Jassi Singh Randhawa?
Options:
A. A. Pathan and Jassi Singh Randhawa are best friends.
B. B. Jassi decides to stay away from India due to the rivalry.
C. C. Jassi chooses to go to India despite the rivalry.
D. D. Pathan encourages Jassi to visit India.","A, C"
"In the movie 'Son of Sardaar' (2012), which characters assist Billu Singh Sandhu in searching for Randhawa's son?
Options:
A. Tito
B. Tony
C. Billu Singh Sandhu
D. Their younger brother","Tito, Tony, Their younger brother"
"In the movie 'Son of Sardaar' (2012), which of the following statements are true regarding the characters Sukhmeet Kaur Sandhu and Jassi Singh Randhawa?
Options:
A. Sukhmeet is Billu's younger sister.
B. Jassi is aware of Sukhmeet's identity.
C. Sukhmeet has just completed her studies in Delhi.
D. Jassi flirts with Sukhmeet without knowing her relation to Billu.","Sukhmeet is Billu's younger sister., Sukhmeet has just completed her studies in Delhi., Jassi flirts with Sukhmeet without knowing her relation to Billu."
"In the movie 'Son of Sardaar' (2012), which characters are involved in the relationship where one offers a ride to the other to the Gurudwara? Select all that apply.
Options:
A. Tony
B. Jassi Singh Randhawa
C. Jassi's father
D. The Gurudwara caretaker","Tony, Jassi Singh Randhawa"
"In the movie 'Son of Sardaar' (2012), which of the following statements correctly describe the relationship between Jassi and Tony?
Options:
A. Tony is Jassi's ally.
B. Jassi is trying to escape from Tony.
C. Tony offers Jassi a ride to a Gurudwara.
D. Tony is Jassi's antagonist.","Jassi is trying to escape from Tony., Tony offers Jassi a ride to a Gurudwara., Tony is Jassi's antagonist."
"In the movie 'Son of Sardaar' (2012), which of the following statements are true regarding the relationship between Jassi and Billu?
Options:
A. Jassi meets Billu at a temple.
B. Billu invites Jassi to his house.
C. Jassi and Billu are childhood friends.
D. Jassi helps Billu with a family issue.",Jassi meets Billu at a temple. Billu invites Jassi to his house.
"In the movie 'Son of Sardaar' (2012), which of the following statements correctly describe the relationship between Sukh and Jassi?
Options:
A. Sukh recognizes Jassi
B. Billu is Sukh's brother
C. Jassi is an invited guest at Sukh's house
D. Sukh and Jassi are childhood friends","Sukh recognizes Jassi, Jassi is an invited guest at Sukh's house"
"In the movie 'Son of Sardaar' (2012), what is the relationship between Billu and Tony regarding Jassi's identity?
Options:
A. Billu is an accomplice to Tony
B. Tony is an accomplice to Billu
C. Billu and Tony are rivals
D. Billu reveals critical information to Tony","Billu is an accomplice to Tony, Tony is an accomplice to Billu, Billu reveals critical information to Tony"
"In the movie 'Son of Sardaar' (2012), which of the following statements accurately describe Jassi's situation when he finds himself in the Sandhu household?
Options:
A. Jassi pretends to be injured to avoid conflict.
B. The Sandhu household is welcoming to Jassi.
C. Jassi is a guest in a hostile environment.
D. Jassi has a friendly relationship with the Sandhu family.","Jassi pretends to be injured to avoid conflict., Jassi is a guest in a hostile environment."
"In the movie 'Son of Sardaar' (2012), what are the key themes related to the Sandhu household's values, particularly in relation to Jassi?
Options:
A. Hospitality towards guests
B. Forbidding violence in the home
C. Celebrating family traditions
D. Encouraging open conflict","Hospitality towards guests, Forbidding violence in the home"
"In the movie 'Son of Sardaar' (2012), which characters share a relationship where one acts as a confidante to the other regarding a secret? Select all that apply.
Options:
A. Billu
B. Sukh
C. Tej 'Bobby' Jaswal
D. Jassi","Billu, Sukh, Tej 'Bobby' Jaswal"
