Question & Options,Correct Answer
"In the movie 'R… Rajkumar' (2012), which of the following actions were performed by Sonakshi Sinha related to the film's production?
Options:
A. Performed some action scenes in the film.
B. Assisted in the film's choreography.
C. Participated in the film's promotional events.
D. Worked on the film's script.","Performed some action scenes in the film., Participated in the film's promotional events."
"Which of the following statements are true regarding the production of the movie 'R… Rajkumar' released in 2012?
Options:
A. Charmy Kaur performed in the item song 'Gandi Baat'.
B. The item song 'Gandi Baat' was shot in June 2013.
C. The film 'R… Rajkumar' features multiple item songs.
D. Charmy Kaur is known for her roles in other Bollywood films.","Charmy Kaur performed in the item song 'Gandi Baat', The item song 'Gandi Baat' was shot in June 2013."
"In the movie 'R… Rajkumar' (2012), which of the following statements are true regarding Ragini Dwivedi's involvement in the item song 'Kaddu Katega'?
Options:
A. Ragini Dwivedi made her Bollywood entry through the item song 'Kaddu Katega'.
B. Scarlett Mellish Wilson also featured in the item song 'Kaddu Katega'.
C. The item song 'Kaddu Katega' was Ragini Dwivedi's only Bollywood film at the moment.
D. Ragini Dwivedi is primarily known for her work in Hollywood films.",Ragini Dwivedi made her Bollywood entry through the item song 'Kaddu Katega'; Scarlett Mellish Wilson also featured in the item song 'Kaddu Katega'; The item song 'Kaddu Katega' was Ragini Dwivedi's only Bollywood film at the moment.
"In the movie 'R… Rajkumar' (2012), which of the following statements are true regarding the film's title and its production?
Options:
A. The title 'R… Rajkumar' was initially different.
B. The film's title faced copyright issues related to the original Rambo series.
C. The title change was a marketing strategy to attract more viewers.
D. The filmmakers had no issues with the title during production.","The title 'R… Rajkumar' was initially different., The film's title faced copyright issues related to the original Rambo series."
"In the 2012 movie 'R… Rajkumar', which of the following statements are true regarding Shahid Kapoor's character and the film's title change?
Options:
A. A. Shahid Kapoor's character was originally named Rambo.
B. B. The character's name was changed after the film's title change.
C. C. Rambo Rajkumar is a name that was retained throughout the film's production.
D. D. The title change affected the character's personality and traits.","B, D"
"In the movie 'R… Rajkumar' (2012), which of the following statements about the stunt sequence involving Kapoor are true?
Options:
A. A. Kapoor performed the stunt himself.
B. B. Kapoor narrowly avoided serious burns during the stunt.
C. C. The stunt sequence was filmed in a studio.
D. D. Kapoor's character was involved in a dangerous chase.","B, D"
"In the movie 'R… Rajkumar' (2012), which of the following statements are true regarding the song sequences?
Options:
A. A. The song sequences were filmed in the Great Rann of Kutch.
B. B. The Great Rann of Kutch is known for its vibrant landscapes.
C. C. The movie features only one song sequence.
D. D. The song sequences were shot in multiple locations.","A, B"
"Which of the following statements are true regarding the filming of 'R… Rajkumar' (2012)?
Options:
A. Srihari was rushed to Lilavati Hospital during the filming.
B. Srihari died in Lilavati Hospital on 9 October 2013.
C. The filming took place entirely in Lilavati Hospital.
D. Srihari was a prominent character in 'R… Rajkumar'.",Srihari was rushed to Lilavati Hospital during the filming.; Srihari died in Lilavati Hospital on 9 October 2013.
"Which of the following statements are true regarding the film 'R… Rajkumar' (2012) and its relation to 'Madrasapattinam'?
Options:
A. A. 'R… Rajkumar' was influenced by the success of 'Madrasapattinam'.
B. B. The script of 'Madrasapattinam' is preserved in the Oscar Library.
C. C. 'Madrasapattinam' was nominated for an Academy Award.
D. D. 'R… Rajkumar' is the fifth Bollywood film recognized by the Academy.","B, D"
"In the context of the movie 'R… Rajkumar' (2012), which of the following statements are true regarding the production and its connection to 'Madrasapattinam'?
Options:
A. Viki Rajani produced 'Madrasapattinam'.
B. The Academy of Motion Picture Arts and Sciences requested the 'Madrasapattinam' script.
C. Viki Rajani is known for producing multiple films in the same year.
D. The script of 'Madrasapattinam' is archived in the Oscar Library.","Viki Rajani produced 'Madrasapattinam'., The Academy of Motion Picture Arts and Sciences requested the 'Madrasapattinam' script., The script of 'Madrasapattinam' is archived in the Oscar Library."
"Which of the following statements are true regarding the movie 'R… Rajkumar' (2012) in relation to international recognition?
Options:
A. A. 'R… Rajkumar' was inspired by the success of 'Madrasapattinam'.
B. B. The success of 'Madrasapattinam' received international recognition.
C. C. 'Madrasapattinam' was requested by the Academy of Motion Picture Arts and Sciences for the Oscar Library.
D. D. 'R… Rajkumar' was nominated for an Academy Award.","B, C"
"Which of the following Bollywood films, related to the Academy Awards, have been requested by the Academy of Motion Picture Arts and Sciences for their scripts to be kept in the Oscar Library, as mentioned in the context of 'R… Rajkumar' (2012)?
Options:
A. Lagaan
B. Madrasapattinam
C. Rock On!!
D. Guzaarish","Lagaan, Madrasapattinam, Rock On!!, Guzaarish"
"In the context of the movie 'R… Rajkumar' released in 2012, which of the following statements are true regarding its production and recognition?
Options:
A. A. The Academy of Motion Picture Arts and Sciences requested a copy of the Madrasapattinam script.
B. B. The Oscar Library contains scripts from various award-winning films.
C. C. 'R… Rajkumar' was nominated for an Academy Award.
D. D. The script of 'Madrasapattinam' is preserved in the Oscar Library.","A, B, D"
"In the movie 'R… Rajkumar' (2012), which of the following statements are true regarding the producer Viki Rajani's contributions and recognition?
Options:
A. Viki Rajani produced the film 'R… Rajkumar'.
B. The movie script was recognized internationally.
C. Viki Rajani is known for directing the film.
D. The script is archived at the Academy Library.",Viki Rajani produced the film 'R… Rajkumar'.; The movie script was recognized internationally.; The script is archived at the Academy Library.
"In the movie 'R… Rajkumar' (2012), which of the following statements are true regarding the director Prabhu Deva's experience while making the film?
Options:
A. A. Prabhu Deva found the production process to be enjoyable.
B. B. Prabhu Deva directed 'Madrasapattinam' before 'R… Rajkumar'.
C. C. Making 'Madrasapattinam' was described by Prabhu Deva as a fun experience.
D. D. Prabhu Deva had a negative experience during the production of 'R… Rajkumar'.","A, B, C"
