Question & Options,Correct Answer
"In the movie 'Vaada' (2005), which of the following statements about Pooja Verma and Rahul Verma are true?
Options:
A. A. Pooja Verma is married to Rahul Verma.
B. B. Rahul Verma was involved in a car accident that caused his blindness.
C. C. Pooja Verma broke up with Karan before meeting Rahul.
D. D. Rahul Verma is a successful businessman.","A, B, C"
"In the movie 'Vaada' (2005), which of the following statements are true regarding the relationship between Pooja Verma and Karan Srivastav?
Options:
A. A) Pooja Verma is Karan Srivastav's ex-girlfriend.
B. B) Pooja breaks up with Karan due to his possessiveness.
C. C) Karan Srivastav proposes to Pooja Verma.
D. D) Karan leaves town after the breakup.","A, B, D"
"In the 2005 movie 'Vaada', which of the following statements are true regarding the characters Rahul Verma and Karan Srivastav?
Options:
A. A) Rahul Verma and Karan Srivastav are business partners.
B. B) Rahul Verma is aware of Karan Srivastav's relationship with Pooja.
C. C) Karan Srivastav is unaware of his connection to Rahul Verma.
D. D) Both characters are unaware of each other's relationship with Pooja.","A) Rahul Verma and Karan Srivastav are business partners., D) Both characters are unaware of each other's relationship with Pooja."
"In the movie 'Vaada' (2005), which events are significant in the relationship between Pooja Verma and Karan?
Options:
A. The mall incident that led to their breakup
B. The engagement ceremony that brought them closer
C. The family meeting that increased tensions
D. The vacation trip that rekindled their romance","The mall incident that led to their breakup, The family meeting that increased tensions"
"In the movie 'Vaada' (2005), what items are linked to Karan Srivastav regarding Pooja's death?
Options:
A. Karan's house
B. Pooja's jewellery
C. Karan's alibi
D. Pooja's diary","Karan's house, Pooja's jewellery"
"In the 2005 movie 'Vaada', which of the following statements are true regarding Rahul Verma's condition?
Options:
A. A) Rahul Verma becomes blind due to a car accident.
B. B) Rahul Verma is a renowned surgeon before the accident.
C. C) The car accident leads to Rahul Verma's blindness.
D. D) Rahul Verma's life changes drastically after the accident.","A) Rahul Verma becomes blind due to a car accident., C) The car accident leads to Rahul Verma's blindness., D) Rahul Verma's life changes drastically after the accident."
"In the movie 'Vaada' (2005), which of the following statements about Karan Srivastav's actions related to his innocence are true?
Options:
A. A) Karan Srivastav believes he is being framed.
B. B) Karan Srivastav acts alone without seeking help.
C. C) Karan Srivastav enlists Rajat Saxena's help to prove his innocence.
D. D) Karan Srivastav is confident of his innocence without any assistance.","A, C"
"In the movie 'Vaada' (2005), which of the following statements are true regarding the relationship between Rahul Verma and Servant Alex?
Options:
A. A. Alex was bribed by Karan to reveal the truth about Rahul's blindness.
B. B. Rahul Verma is the main antagonist in the film.
C. C. Karan influenced Alex's actions regarding Rahul.
D. D. Alex is a loyal servant to Rahul throughout the movie.","A, C"
"In the movie 'Vaada' (2005), what are the key revelations regarding Pooja Verma's death?
Options:
A. It was initially believed to be a suicide.
B. The investigation showed it was a planned murder.
C. Witnesses confirmed it was an accident.
D. Further investigation reveals otherwise.","It was initially believed to be a suicide., Further investigation reveals otherwise."
"In the movie 'Vaada' (2005), what significant realization does Pooja have about Rahul and Karan's relationship?
Options:
A. Rahul is no longer blind.
B. Pooja discovers Rahul's infidelity.
C. Karan has been helping Rahul all along.
D. Pooja confronts Rahul about his feelings.","Rahul is no longer blind, Pooja discovers Rahul's infidelity, Karan has been helping Rahul all along."
"In the movie 'Vaada' (2005), which of the following statements about Rahul's blindness are true?
Options:
A. Rahul's blindness was a permanent condition.
B. Rahul secretly traveled abroad for a curable operation.
C. Rahul's blindness was a result of an accident.
D. Rahul's blindness was curable.","Rahul secretly traveled abroad for a curable operation, Rahul's blindness was curable."
"In the movie 'Vaada' (2005), which of the following statements are true regarding Karan's attempts related to Rahul's blindness?
Options:
A. Karan successfully proves that Rahul is not blind.
B. Karan employs various tactics to demonstrate Rahul's sight.
C. Karan ultimately fails in his attempts to prove Rahul's blindness.
D. Karan's tactics include psychological manipulation.","Karan employs various tactics to demonstrate Rahul's sight., Karan ultimately fails in his attempts to prove Rahul's blindness."
"In the movie 'Vaada' (2005), which of the following statements are true regarding the relationship between Rahul and Karan?
Options:
A. A. Rahul suspects Karan of murdering Pooja.
B. B. Karan is a close friend of Rahul.
C. C. Rahul pressures Karan to admit his guilt.
D. D. Pooja is Rahul's sister.","A, C"
"In the movie 'Vaada' (2005), which of the following statements are true regarding the relationship between Alex and Rahul?
Options:
A. A. Alex is Rahul's servant.
B. B. Rahul is blind.
C. C. Alex bribes Rahul to confess.
D. D. Rahul trusts Alex completely.","A, C"
"In the movie 'Vaada' (2005), which characters are involved in the police investigation scene led by Inspector Khan?
Options:
A. Inspector Khan
B. Rahul
C. Inspector Sharma
D. Riya","Inspector Khan, Rahul"
