Question & Options,Correct Answer
"Which of the following statements are true regarding the soundtrack album of the movie 'Krrish 3' released in 2013?
Options:
A. The soundtrack album features songs from the movie.
B. The soundtrack album includes only instrumental pieces.
C. The soundtrack album was released alongside the movie.
D. The soundtrack album is a collection of songs performed by various artists.","The soundtrack album features songs from the movie., The soundtrack album is a collection of songs performed by various artists."
"Which of the following statements are true regarding the movie 'Krrish 3' released in 2013?
Options:
A. A. Rajesh Roshan produced the soundtrack album for 'Krrish 3'.
B. B. The movie features music composed by Rajesh Roshan.
C. C. 'Krrish 3' is based on a true story.
D. D. Rajesh Roshan is a well-known music director in Bollywood.","A, B, D"
"Which of the following statements are true regarding the soundtrack of the movie 'Krrish 3' released in 2013?
Options:
A. The soundtrack album 'Krrish 3' is released under the label T-Series.
B. The soundtrack features music composed by A.R. Rahman.
C. The album includes songs performed by various artists.
D. The soundtrack was a commercial success.","The soundtrack album 'Krrish 3' is released under the label T-Series., The album includes songs performed by various artists., The soundtrack was a commercial success."
"Which of the following statements are true about the movie 'Krrish 3' released in 2013?
Options:
A. The soundtrack album 'Krrish 3' is associated with the movie 'Krrish 3'.
B. The movie 'Krrish 3' features a character named Krrish.
C. The soundtrack of 'Krrish 3' was composed by A.R. Rahman.
D. The movie 'Krrish 3' is part of the Krrish franchise.","The soundtrack album 'Krrish 3' is associated with the movie 'Krrish 3'., The movie 'Krrish 3' features a character named Krrish., The movie 'Krrish 3' is part of the Krrish franchise."
"Which of the following statements are true regarding the music of the movie 'Krrish 3' released in 2013?
Options:
A. Rajesh Roshan was the composer for the soundtrack.
B. The soundtrack includes songs composed by A.R. Rahman.
C. Rajesh Roshan is known for his work in Bollywood music.
D. The music for 'Krrish 3' features a variety of genres.","Rajesh Roshan was the composer for the soundtrack., Rajesh Roshan is known for his work in Bollywood music., The music for 'Krrish 3' features a variety of genres."
"Which of the following statements are true regarding the movie 'Krrish 3' released in 2013?
Options:
A. The soundtrack album 'Krrish 3' was released on September 18, 2013.
B. The movie 'Krrish 3' features music by Vishal-Shekhar.
C. The film is part of the Krrish franchise.
D. The release date of 'Krrish 3' was in October 2013.","The soundtrack album 'Krrish 3' was released on September 18, 2013., The movie 'Krrish 3' features music by Vishal-Shekhar., The film is part of the Krrish franchise."
"Which of the following statements are true regarding the song 'Raghupati Raghav' from the movie 'Krrish 3' released in 2013?
Options:
A. A. 'Raghupati Raghav' is part of the soundtrack of 'Krrish 3'.
B. B. 'Raghupati Raghav' is a song featured in the movie 'Krrish 3'.
C. C. 'Krrish 3' is a musical film.
D. D. 'Raghupati Raghav' is performed by the character Krrish.","A, B"
"Which of the following statements are true regarding the music of the movie 'Krrish 3' released in 2013?
Options:
A. The song 'Raghupati Raghav' was released on September 15, 2013.
B. The soundtrack of 'Krrish 3' features only instrumental music.
C. The release date of 'Krrish 3' was in September 2013.
D. The song 'Raghupati Raghav' is part of the 'Krrish 3' soundtrack.","The song 'Raghupati Raghav' was released on September 15, 2013.; The release date of 'Krrish 3' was in September 2013.; The song 'Raghupati Raghav' is part of the 'Krrish 3' soundtrack."
"Which of the following songs are part of the 'Krrish 3 Soundtrack' released in 2013?
Options:
A. Raghupati Raghav
B. Tum Hi Ho
C. Chikni Chameli
D. Dil Diyan Gallan",Raghupati Raghav
"Which of the following songs from the movie 'Krrish 3' (2013) were composed by Rajesh Roshan?
Options:
A. Krrish Krrish
B. Raghupati Raghav
C. Dil Na Jaaney
D. Koi Tumsa Nahin","Krrish Krrish, Raghupati Raghav"
"Which of the following songs from the movie 'Krrish 3' (2013) were composed by Rajesh Roshan?
Options:
A. Raghupati Raghav
B. Dil Tu Hi Bataa
C. Krrish Theme
D. Dil Se Re","Raghupati Raghav, Dil Tu Hi Bataa"
"Which of the following songs from the movie 'Krrish 3' (2013) are part of its soundtrack and composed by Rakesh Roshan?
Options:
A. Dil Tu Hi Bataa
B. You Are My Love
C. Krrish Theme Song
D. Raghupati Raghav","Dil Tu Hi Bataa, You Are My Love"
"Which of the following songs from the movie 'Krrish 3' (2013) are composed by Rajesh Roshan?
Options:
A. God Allah Aur Bhagwan
B. Dil Tu Hi Bataa
C. Krrish Krrish
D. Dil Se Re","God Allah Aur Bhagwan, Dil Tu Hi Bataa"
"Which of the following songs from the movie 'Krrish 3' (2013) are part of its soundtrack composed by Rajesh Roshan?
Options:
A. God Allah Aur Bhagwan
B. Dil Tu Hi Bataa (remix by DJ Shiva)
C. Krrish Theme
D. Dil Se Re","God Allah Aur Bhagwan, Dil Tu Hi Bataa (remix by DJ Shiva)"
"Which of the following songs from the movie 'Krrish 3' (2013) are part of its soundtrack and composed by Rajesh Roshan?
Options:
A. Raghupati Raghav
B. Raghupati Raghav (Remix by DJ Shiva)
C. Dil Ka Rishta
D. Krrish Theme","Raghupati Raghav, Raghupati Raghav (Remix by DJ Shiva)"
"Which of the following songs from the Tamil version of the movie 'Krrish 3' (2013) were composed by Rajesh Roshan?
Options:
A. en uyir paravai
B. dil tu hi bataa
C. koi mil gaya
D. jaane do na","en uyir paravai, dil tu hi bataa"
