Question & Options,Correct Answer
"Which of the following statements are true regarding the movie 'Yaadein' released in 2001?
Options:
A. A. The movie has a summary that details its plot.
B. B. The summary includes information about the characters.
C. C. The movie is based on a true story.
D. D. The summary provides important information about the movie.","A, B, D"
"In the movie 'Yaadein' (2001), which of the following statements about the relationship between Raj Singh Puri and Lalit Malhotra are true?
Options:
A. Raj Singh Puri and Lalit Malhotra are best friends.
B. Raj Singh Puri is Lalit Malhotra's brother.
C. Lalit Malhotra helps Raj Singh Puri in a difficult time.
D. Raj Singh Puri and Lalit Malhotra have a competitive relationship.",Raj Singh Puri and Lalit Malhotra are best friends. Lalit Malhotra helps Raj Singh Puri in a difficult time.
"In the movie 'Yaadein' (2001), which of the following statements are true regarding the relationship between J.K. Malhotra and Lalit Malhotra?
Options:
A. J.K. Malhotra is the brother of Lalit Malhotra.
B. Lalit Malhotra is the nephew of J.K. Malhotra.
C. J.K. Malhotra is the father of Lalit Malhotra.
D. Lalit Malhotra is the uncle of J.K. Malhotra.","J.K. Malhotra is the brother of Lalit Malhotra., Lalit Malhotra is the nephew of J.K. Malhotra."
"In the movie 'Yaadein' (2001), which of the following statements accurately describe the relationship between Ronit and Lalit Malhotra?
Options:
A. Ronit is Lalit Malhotra's son.
B. Lalit Malhotra is Ronit's father.
C. Ronit and Lalit have a strained relationship.
D. Ronit is Lalit's brother.","Ronit is Lalit Malhotra's son., Lalit Malhotra is Ronit's father."
"In the 2001 movie 'Yaadein', which of the following statements are true regarding the relationship between Nalini and Lalit Malhotra?
Options:
A. A. Nalini is Lalit Malhotra's spouse.
B. B. Lalit Malhotra is a character in the movie.
C. C. Nalini and Lalit have a sibling relationship.
D. D. Nalini and Lalit are depicted as a married couple.","A, B, D"
"In the movie 'Yaadein' (2001), which of the following relationships are depicted between the Malhotras and Raj Singh Puri?
Options:
A. A strong friendship
B. A business rivalry
C. A romantic involvement
D. A family feud",A strong friendship
"In the 2001 movie 'Yaadein', which of the following statements are true regarding Ronit's relationship with Raj and his daughters?
Options:
A. A. Ronit has a close friendship with Raj.
B. B. Ronit grew up with Raj's daughters.
C. C. Ronit dislikes Raj's family.
D. D. Ronit shares a strong bond with Raj's daughters.","A, B, D"
"In the movie 'Yaadein' (2001), which of the following statements about Avantika and Pankaj are true?
Options:
A. Avantika is happy in her arranged marriage to Pankaj.
B. Pankaj is Ronit's college friend.
C. Avantika is in love with Ronit.
D. Pankaj and Avantika have a traditional marriage.","Avantika is happy in her arranged marriage to Pankaj., Pankaj is Ronit's college friend."
"In the movie 'Yaadein' (2001), what are the actions of Saania in relation to Ronit's parents' plans for his marriage? Select all that apply.
Options:
A. Saania is supportive of the marriage arrangement.
B. Saania opposes the marriage to Monishka Rai.
C. Ronit's parents want him to marry Monishka Rai.
D. Saania helps Ronit communicate with his parents.","Saania opposes the marriage to Monishka Rai., Ronit's parents want him to marry Monishka Rai."
"In the movie 'Yaadein' (2001), which of the following statements are true regarding the relationship between Isha and Ronit?
Options:
A. Isha and Ronit unexpectedly fall in love during their time in Malaysia.
B. Isha and Ronit are childhood friends who reconnect in Malaysia.
C. The love story between Isha and Ronit is set against a backdrop of Malaysia.
D. Isha and Ronit face family opposition to their relationship.","Isha and Ronit unexpectedly fall in love during their time in Malaysia., The love story between Isha and Ronit is set against a backdrop of Malaysia."
"In the movie 'Yaadein' (2001), which of the following statements are true regarding Shalini and Raj's wife?
Options:
A. Shalini is Raj's wife.
B. Shalini died in an accident some years prior.
C. Raj's wife is alive throughout the movie.
D. Raj's wife died in an accident some years prior.","Shalini died in an accident some years prior, Raj's wife died in an accident some years prior."
"In the movie 'Yaadein' (2001), which of the following statements are true regarding Monishka Rai and the Malhotras?
Options:
A. A. Monishka Rai is the spoiled daughter of a business tycoon.
B. B. The Malhotras are a family involved in business.
C. C. Monishka Rai's relationship with the Malhotras is based on mutual respect.
D. D. Monishka Rai is portrayed as a rebellious character.","A, B, D"
"In the movie 'Yaadein' (2001), which of the following statements are true regarding Raj's relationship with the Rai family?
Options:
A. Raj is a longtime friend of the Rai family.
B. Raj is a relative of the Rai family.
C. Raj has a romantic relationship with a member of the Rai family.
D. Raj often provides support to the Rai family during difficult times.","Raj is a longtime friend of the Rai family., Raj often provides support to the Rai family during difficult times."
"In the movie 'Yaadein' (2001), which of the following statements are true regarding the relationship between Isha and Ronit?
Options:
A. A) Isha and Ronit are initially in a romantic relationship.
B. B) Isha ends her relationship with Ronit due to personal reasons.
C. C) Isha ends her relationship with Ronit due to societal pressure from the Malhotra family.
D. D) Ronit is unaware of Isha's feelings.","A, C"
"In the movie 'Yaadein' (2001), which of the following statements are true regarding Raj's relationship with Isha and Ronit?
Options:
A. A. Raj facilitates the marriage proposal for the Malhotras.
B. B. Isha seeks Raj's blessing for her relationship with Ronit.
C. C. Raj is indifferent to Isha's feelings about Ronit.
D. D. Raj feels guilty about Isha's request for his blessing.","A, B, D"
"In the movie 'Yaadein' (2001), which of the following statements accurately describe Raj's feelings towards the Malhotra family?
Options:
A. A. Raj feels a deep sense of guilt about his loyalties.
B. B. Raj is indifferent to the Malhotra family's situation.
C. C. Raj's loyalty to both families creates internal conflict.
D. D. Raj openly supports the Malhotra family without any guilt.","A, C"
"In the movie 'Yaadein' (2001), how does the Malhotra family's obsession with money affect Isha's relationship with them?
Options:
A. It creates a barrier for Isha to gain acceptance as a daughter-in-law.
B. It leads to Isha being favored over other candidates for marriage.
C. It causes conflicts between Isha and Ronit.
D. It makes the family supportive of Isha's dreams.","It creates a barrier for Isha to gain acceptance as a daughter-in-law., It causes conflicts between Isha and Ronit."
"In the movie 'Yaadein' (2001), which of the following statements are true regarding Raj's relationship with the Malhotra family?
Options:
A. A) Raj is publicly insulted by the Malhotra family.
B. B) Raj is welcomed by the Malhotra family with open arms.
C. C) The Malhotra family accuses Raj of using Isha for his personal gain.
D. D) Raj's relationship with the Malhotra family is strengthened.","A) Raj is publicly insulted by the Malhotra family., C) The Malhotra family accuses Raj of using Isha for his personal gain."
"In the movie 'Yaadein' (2001), which of the following statements are true regarding Ronit's relationship with Monishka?
Options:
A. Ronit is pressured by his parents to marry Monishka.
B. Monishka shares the same traditional values as Ronit's family.
C. Ronit agrees to marry Monishka despite their differing lifestyles.
D. Raj supports Ronit's decision to marry Monishka.","Ronit is pressured by his parents to marry Monishka., Ronit agrees to marry Monishka despite their differing lifestyles., Raj supports Ronit's decision to marry Monishka."
"In the movie 'Yaadein' (2001), which of the following statements are true regarding Ronit's relationship with the Malhotra family?
Options:
A. A. Ronit feels neglected by the Malhotra family.
B. B. The Malhotra family is supportive of Ronit's feelings.
C. C. Ronit accuses the Malhotra family of lifelong neglect.
D. D. Ronit has a strong bond with the Malhotra family.","A, C"
"In the movie 'Yaadein' (2001), which of the following statements accurately reflects the relationship between Ronit's emotions and the business merger?
Options:
A. Ronit's emotional state positively influences the success of the business merger.
B. The business merger causes Ronit to experience a range of emotions.
C. Ronit's feelings of love and loss are intertwined with the business merger.
D. The business merger is a distraction for Ronit from his emotional struggles.","The business merger causes Ronit to experience a range of emotions., Ronit's feelings of love and loss are intertwined with the business merger."
"In the 2001 movie 'Yaadein', which of the following statements accurately describe the relationship between Ronit and Isha in the context of eloping?
Options:
A. Ronit and Isha plan to escape together.
B. Ronit is opposed to the idea of eloping.
C. Isha feels pressured to elope with Ronit.
D. Their relationship is based on love and mutual understanding.","Ronit and Isha plan to escape together., Their relationship is based on love and mutual understanding."
"In the movie 'Yaadein' (2001), what are the Malhotras' reactions to Ronit and Isha's apparent elopement that lead to a state of panic?
Options:
A. They confront Ronit about his intentions
B. They celebrate the elopement
C. They express their disapproval of the relationship
D. They seek help from the police","They confront Ronit about his intentions, They express their disapproval of the relationship"
"In the movie 'Yaadein' (2001), what realizations do the characters come to regarding the Malhotras' behavior towards their children? Select all that apply.
Options:
A. The Malhotras prioritize money over their children's happiness.
B. Nalini believes that love is more important than wealth.
C. The Malhotras are unaware of their children's true feelings.
D. Nalini encourages the Malhotras to invest in their children's dreams.","The Malhotras prioritize money over their children's happiness., Nalini believes that love is more important than wealth., The Malhotras are unaware of their children's true feelings."
"In the movie 'Yaadein' released in 2001, which of the following statements accurately describe the relationship dynamics involving Raj, Isha, and Ronit?
Options:
A. Raj provides emotional support to Isha and Ronit.
B. Isha and Ronit are in a romantic relationship with Raj.
C. Raj, Isha, and Ronit share a supportive friendship.
D. Isha often conflicts with Raj over Ronit's choices.","Raj provides emotional support to Isha and Ronit., Raj, Isha, and Ronit share a supportive friendship."
"In the movie 'Yaadein' (2001), which of the following actions are associated with J.K.'s character in relation to Raj and Isha?
Options:
A. J.K. seeks forgiveness from Raj
B. J.K. makes a public announcement
C. J.K. apologizes to Isha
D. J.K. ignores Raj and Isha","J.K. seeks forgiveness from Raj, J.K. apologizes to Isha"
"In the movie 'Yaadein' (2001), what is the relationship between the Malhotras and the blessings for Ronit and Isha?
Options:
A. The Malhotras disapprove of Ronit and Isha's relationship.
B. The Malhotras give their blessing for Ronit and Isha's relationship.
C. The Malhotras are indifferent to Ronit and Isha's relationship.
D. The Malhotras approve of Ronit and Isha's relationship.","The Malhotras give their blessing for Ronit and Isha's relationship, The Malhotras approve of Ronit and Isha's relationship."
"In the movie 'Yaadein' (2001), which of the following statements accurately describe the relationship between Raj and his daughters?
Options:
A. Raj is a loving father who prioritizes his daughters' happiness.
B. Raj has a strained relationship with his daughters due to his strict nature.
C. Raj's daughters are his only source of emotional support.
D. Raj often struggles to balance his personal life with his responsibilities as a father.",Raj is a loving father who prioritizes his daughters' happiness.; Raj's daughters are his only source of emotional support.; Raj often struggles to balance his personal life with his responsibilities as a father.
"In the movie 'Yaadein' (2001), which of the following statements are true regarding the relationship between Avantika's daughter and an aged Raj in the flashforward scene?
Options:
A. Avantika's daughter is shown as a young adult in the flashforward.
B. Aged Raj is depicted as a mentor figure to Avantika's daughter.
C. The flashforward scene highlights the emotional connection between Avantika's daughter and aged Raj.
D. Avantika's daughter is unaware of her connection to aged Raj.","Avantika's daughter is shown as a young adult in the flashforward., The flashforward scene highlights the emotional connection between Avantika's daughter and aged Raj."
"In the movie 'Yaadein' (2001), which of the following elements are significant in relation to the music album's success?
Options:
A. A. The film's soundtrack was the year's seventh highest-selling.
B. B. The music album was composed by a well-known Bollywood music director.
C. C. The film features a famous dance sequence that showcases the music.
D. D. The soundtrack sold 2.2 million units.","A, D"
"In the context of the movie 'Yaadein' (2001), which of the following statements about its soundtrack album are true?
Options:
A. It sold 2.2 million units.
B. It was the highest-selling Bollywood music album of the year.
C. It was the seventh highest-selling Bollywood music album of the year.
D. It received a Filmfare Award for Best Music.","It sold 2.2 million units., It was the seventh highest-selling Bollywood music album of the year."
"Which of the following statements are true regarding the movie 'Yaadein' (2001) and its music album distribution?
Options:
A. A. Tips is a distribution company involved in the music album market.
B. B. The album sold for more than ₹6.5 crore.
C. C. Tips earned a significant amount from the sales of the album.
D. D. The music album was distributed by a company other than Tips.","A, B, C"
