Question & Options,Correct Answer
"Who travels to meet the news anchor?
Options:
A. norm
B. mary
C. truck driver
D. news anchor",mary
"Who annoys bus passengers so much that the driver abandons them?
Options:
A. Norm
B. Mary
C. Trucker
D. Driver",Mary
"Who does Mary meet and travel with, described as a ditzy but sweet and likeable girl?
Options:
A. Elizabeth
B. Mary
C. News Anchor
D. Protesters",Elizabeth
"Who annoys the bus passengers so much that the driver abandons her?
Options:
A. Elizabeth
B. Mary
C. Protesters
D. Driver",Mary
"Who meets and travels with a pair of protesters, Elizabeth and Howard?
Options:
A. Mary
B. Elizabeth
C. Howard
D. News Anchor",Mary
"Who annoys the bus passengers so much that the driver abandons them?
Options:
A. Howard
B. Mary
C. Elizabeth
D. Driver",Mary
"Who travels to meet the news anchor?
Options:
A. Steve
B. Mary
C. Children
D. Rescue team",Mary
"Who annoys the bus passengers so much that the driver abandons her?
Options:
A. Steve
B. Mary
C. Children
D. Rescuers",Mary
"Who is made to feel guilty by Elizabeth and Howard for getting Mary into this predicament?
Options:
A. hartman
B. mary
C. news anchor
D. Elizabeth",hartman
"Who annoys bus passengers so much that the driver abandons her?
Options:
A. hartman
B. mary
C. Elizabeth
D. Howard",mary
"Who was nominated for the Razzie Award for Worst Screenplay for 'All About Steve' in 2010?
Options:
A. All About Steve
B. Kim Barker
C. Worst Screenplay
D. 2009",All About Steve
"Who was nominated for the Razzie Award for Worst Screenplay for 'All About Steve' in 2010?
Options:
A. All About Steve
B. Kim Barker
C. Worst Screenplay
D. 2009",Kim Barker
"Who played the lead role in the movie *All About Steve*?
Options:
A. Sandra Bullock
B. All About Steve
C. Kim Barker
D. Julia Roberts",Sandra Bullock
"Who played the lead role in the movie *All About Steve*?
Options:
A. Sandra Bullock
B. All About Steve
C. Kim Barker
D. Julia Roberts",Sandra Bullock
"Which movie was nominated for the Razzie Award for Worst Picture in 2010?
Options:
A. Sandra Bullock
B. All About Steve
C. Worst Picture
D. 2009",All About Steve
"Who played the lead role in the movie 'All About Steve'?
Options:
A. Sandra Bullock
B. All About Steve
C. CinemaScore rating of 'C+'
D. Bradley Cooper",Sandra Bullock
"Who co-starred in the movie *All About Steve*?
Options:
A. Bradley Cooper
B. All About Steve
C. Kim Barker
D. Sandra Bullock",Bradley Cooper
"Who co-starred in the movie *All About Steve*?
Options:
A. Bradley Cooper
B. All About Steve
C. Kim Barker
D. Sandra Bullock",Bradley Cooper
"Which movie was nominated for the Razzie Award for Worst Picture in 2010?
Options:
A. Bradley Cooper
B. All About Steve
C. Worst Picture
D. Razzie Award",All About Steve
"Who co-starred in the movie 'All About Steve'?
Options:
A. Bradley Cooper
B. All About Steve
C. CinemaScore rating of 'C+'
D. Sandra Bullock",Bradley Cooper
"Which entity acquired the rights to produce the movie *All About Steve*?
Options:
A. Fox 2000 Pictures
B. All About Steve
C. Kim Barker
D. Spec script",Fox 2000 Pictures
"Which entity acquired the rights to produce the movie *All About Steve*?
Options:
A. Fox 2000 Pictures
B. All About Steve
C. Kim Barker
D. Sandra Bullock",Fox 2000 Pictures
"Which movie was nominated for the Razzie Award for Worst Picture?
Options:
A. Fox 2000 Pictures
B. All About Steve
C. Worst Picture
D. Razzie Award",All About Steve
"Which entity acquired the rights to produce the movie 'All About Steve'?
Options:
A. Fox 2000 Pictures
B. All About Steve
C. Cinemascore rating of 'C+'
D. The film",Fox 2000 Pictures
"When was 'All About Steve' released?
Options:
A. September 4, 2009
B. Kim Barker
C. Christian Bale
D. Heath Ledger","September 4, 2009"
