Question & Options,Correct Answer
"Who excavates the Transformium for K.S.I. Industries to build Transformer drones?
Options:
A. darcy tirrel
B. transformium
C. earth
D. drones",darcy tirrel
"Who attempts to turn Optimus over to the authorities but instead fixes him?
Options:
A. Cade
B. Authorities
C. Alerts
D. Lucas",Cade
"Who battles Optimus during the battle and gets autonomously freed from control?
Options:
A. Optimus
B. Galvatron
C. Stinger
D. Joshua Joyce",Galvatron
"Who battles Galvatron during the movie *Transformers: Age of Extinction*?
Options:
A. Optimus
B. Galvatron
C. Bumblebee
D. Megatron",Optimus
"Who attacks the Yeager farm to collect a reward and alerts the authorities in the movie *Transformers: Age of Extinction*?
Options:
A. James Savoy
B. Authorities
C. Alerts
D. Attinger",James Savoy
"Who attempts to turn Optimus over to the authorities but instead fixes him?
Options:
A. Lockdown
B. Optimus
C. Authorities
D. Galvatron",Lockdown
"Who helps Optimus and Tessa during the pursuit against Attinger's field commanding operative?
Options:
A. Lockdown
B. Optimus
C. Stefan
D. Galvatron",Stefan
"Who abducts both Optimus and Tessa during the battle?
Options:
A. Lockdown
B. Optimus
C. Galvatron
D. Tessa",Lockdown
"Who abducts both Optimus and Tessa during the battle?
Options:
A. Lockdown
B. Optimus
C. Galvatron
D. Shane",Lockdown
"Who defeats Lockdown and avenges Tessa and Shane by destroying the remaining drones using grenades?
Options:
A. Optimus
B. Lockdown
C. Megatron
D. Bumblebee",Optimus
"Who defeats Lockdown and uses grenades to destroy the remaining drones, avenging Tessa and Shane?
Options:
A. Optimus
B. Lockdown
C. Galvatron
D. Tessa",Optimus
"Who attempts to turn Optimus over to the authorities but instead fixes him, leading to a pursuit involving Lockdown and resulting in Lucas' death?
Options:
A. Galvatron
B. Optimus
C. Authorities
D. Cade",Cade
"Who retreats, vowing to return after being defeated by Optimus in a one-on-one battle during the lockdown?
Options:
A. Galvatron
B. Optimus
C. Stefan
D. Attinger",Galvatron
"Who battled Optimus and got autonomously freed from control during a one-on-one battle in *Transformers: Age of Extinction*?
Options:
A. Galvatron
B. Optimus
C. Lockdown
D. Bumblebee",Galvatron
"Who retreats, vowing to return after being defeated by Optimus in a one-on-one battle?
Options:
A. Galvatron
B. Optimus
C. Lockdown
D. Tessa",Galvatron
"Who offers their help in building a new home for the Autobots, leading to them being granted sanctuary?
Options:
A. Yeagers
B. Autobots
C. Optimus Prime
D. Megatron",Yeagers
"Who offers to help the Autobots build a new home and sends a message to the Creators that he is coming for them?
Options:
A. Joshua
B. Autobots
C. Granted Sanctuary
D. Lockdown",Joshua
