node_1,node_2,edge,chunk_id,count
om prakash makhija,shanti priya,romantic interest,260527c2a16e41d38a7c410d2fb7080f,4
om kapoor,om prakash makhija,reincarnation of,260527c2a16e41d38a7c410d2fb7080f,4
mukesh mehra,shanti priya,married to,260527c2a16e41d38a7c410d2fb7080f,4
bombay dreams,farah khan,directed by,260527c2a16e41d38a7c410d2fb7080f,4
karz,om shanti om,title inspired from a song in,260527c2a16e41d38a7c410d2fb7080f,4
farah khan,red chillies entertainment,produced by under,260527c2a16e41d38a7c410d2fb7080f,4
shah rukh khan,om prakash makhija,portrays in the present day as,260527c2a16e41d38a7c410d2fb7080f,4
deepika padukone,shanti priya,portrays in the debut film as,260527c2a16e41d38a7c410d2fb7080f,4
shah rukh khan,om kapoor,same person reincarnated as,260527c2a16e41d38a7c410d2fb7080f,4
arjun rampal,mukesh mehra,portrays in the film as,260527c2a16e41d38a7c410d2fb7080f,4
vishal-shekhar,om shanti om,composed the soundtrack for,260527c2a16e41d38a7c410d2fb7080f,4
javed akhtar,om shanti om,wrote lyrics for the soundtrack of,260527c2a16e41d38a7c410d2fb7080f,4
bombay dreams,farah khan,written while directing,260527c2a16e41d38a7c410d2fb7080f,4
om shanti om,bombay dreams,inspired by a song from,260527c2a16e41d38a7c410d2fb7080f,4
om prakash makhija,mumbai,Om grew up in a small chawl in Mumbai and dreamed of becoming an actor.,661ef1e4133f4548913b11bef392cbc3,4
bela,om prakash makhija,"Om lived with his widowed mother, Bela.",661ef1e4133f4548913b11bef392cbc3,4
pappu master,om prakash makhija,Om had a friend named Pappu Master who accompanied him to the premiere of Shanti's film in disguise.,661ef1e4133f4548913b11bef392cbc3,4
shantipriya,dreamy girl,"Om adored and expressed his feelings for the actress Shantipriya, often in front of her film poster Dreamy Girl.",661ef1e4133f4548913b11bef392cbc3,4
shanti's film,om prakash makhija,Om and Pappu sneaked into the premiere of Shanti's film in disguise.,661ef1e4133f4548913b11bef392cbc3,4
om,shanti,"friendship formed during a shoot where Shanti gets trapped in a fire and Om rescues her. Om initially lies about being a Tamil film star to impress her but eventually confesses the truth, leading to genuine liking from Shanti.",29c3bce2664d403ca82d1172f445f15d,4
om,mukesh mehra,Overhears a heated argument between Shanti and Mukesh revealing their secret marriage. Om avoids Shanti after learning that Mukesh plans to marry the daughter of the distributor for his upcoming film.,29c3bce2664d403ca82d1172f445f15d,4
shanti,mukesh mehra,"Secretly married, Shanti is furious when she learns that Mukesh plans to marry the daughter of the distributor for his upcoming film. Shanti reveals to Mukesh that she is pregnant with his child, which seems to please him.",29c3bce2664d403ca82d1172f445f15d,4
mukesh mehra,distributor's daughter,Plans to marry the daughter of the distributor for his upcoming film,29c3bce2664d403ca82d1172f445f15d,4
shanti,om shanti om set,"Takes Shanti to the future set of Om Shanti Om, claiming he will cancel the film and have a grand wedding there to make their marriage public.",29c3bce2664d403ca82d1172f445f15d,4
mukesh mehra,om shanti om set,Sets the set on fire and locks Shanti inside to kill her and their unborn child to avoid a scandal.,29c3bce2664d403ca82d1172f445f15d,4
om,mukesh mehra's guards,Beaten by Mukesh's guards and thrown out by an explosion while trying to rescue Shanti.,29c3bce2664d403ca82d1172f445f15d,4
rajesh kapoor,lovely,Whose wife Lovely is in labor and whose car strikes Om later.,29c3bce2664d403ca82d1172f445f15d,4
shanti,om,"When Mukesh regains consciousness, Om confronts him about Shanti's murder. Shanti's ghost is with Om when he realizes who she really is. They both say goodbye to each other and Shanti disappears up the stairs.",a7473eed6ccd45779bec244f3e3f7c2e,4
shanti,mukesh,Sandy discloses that Mukesh buried Shanti alive under the chandelier after discovering she survived the initial fire.,a7473eed6ccd45779bec244f3e3f7c2e,4
om,mukesh,"When Mukesh regains consciousness, Om confronts him about Shanti's murder. Mukesh mocks Om, claiming there is no proof.",a7473eed6ccd45779bec244f3e3f7c2e,4
