Question,Answer
Did Rahul Verma's actions ultimately lead to saving Karan from danger?,YES
Is it true that Rahul Verma's blindness is later revealed to be a false assumption?,Yes.
Did Rahul Verma believe that Karan was involved in his wife's death?,No
Did Pooja's death have a significant impact on Rahul Verma's life?,Yes
Did Rahul Verma indirectly cause Karan to believe he was responsible for Pooja's death?,Yes.
Does Rahul Verma seek vengeance after the tragic events surrounding Pooja Verma's death?,Yes.
Does Rahul Verma seek peace after the tragedy involving his wife Pooja?,Yes
Did Rahul Verma immerse Pooja Verma's ashes in the river?,Yes.
Did Karan have a significant relationship with Karan in the movie Vaada?,No
Is Karan's relationship with blindness significant in the story of 'Vaada'?,Yes.
Did Karan have a previous relationship with Pooja before the events in *Vaada*?,Yes.
Did Karan have a significant relationship with Pooja?,Yes
Did Karan cause Pooja's death in the movie Vaada?,Yes
Did Karan seek vengeance after his breakup with Pooja?,No
Did Karan's actions lead to a quest for peace in the story?,Yes
Did Karan have a significant impact on Pooja's fate in the movie Vaada?,Yes
Did Rahul save a young boy from an incoming train in relation to Karan?,Yes.
Did Rahul regain his sight despite the initial belief of his blindness?,Yes.
Did Rahul save a young boy from an incoming train in the presence of Karan?,Yes
Did Pooja try to contact Rahul after his business trip?,Yes
Did Rahul save a young boy from an incoming train in relation to Karan's actions?,Yes.
Does Rahul seek vengeance in the movie?,Yes.
Does Rahul believe that framing Karan will ultimately lead to peace?,Yes
Did Rahul immerse Pooja's ashes in the river?,Yes.
Did Rahul save a young boy from an incoming train in relation to Karan?,Yes.
Did Rahul save a young boy from an incoming train despite being blind?,No.
Did Rahul save a young boy from an incoming train in the presence of Karan?,Yes.
Did Pooja try to contact Rahul after his business trip?,Yes
Did Rahul's actions lead to Karan feeling responsible for Pooja's suicide?,Yes
Does Rahul seek vengeance in the movie?,Yes
Does Rahul believe that framing Karan will ultimately lead to peace for him and his wife?,Yes
Does Rahul immerse Pooja's ashes in the river in the movie Vaada?,Yes.
Did Rahul confront Karan about the murder of his wife?,Yes.
Does Rahul have any connection to blindness in the movie Vaada?,No
Did Rahul believe that Karan did not kill his wife in *Vaada*?,Yes.
Does Pooja believe that Rahul is innocent regarding the death of his wife?,Yes
Did Rahul accuse Karan of being responsible for Pooja's death?,Yes.
Does Rahul seek vengeance against Karan in the movie Vaada?,Yes.
Does Rahul seek peace after framing Karan for the crime?,Yes
Did Rahul immerse Pooja's ashes in the river?,Yes
Did Rahul confront Karan about the truth regarding his wife's death?,Yes.
Does Rahul eventually regain his sight in the movie Vaada?,Yes
Does Rahul believe that Karan is innocent of his wife's murder?,Yes
Does Pooja try to contact Rahul after his business trip?,Yes
Did Rahul accuse Karan of being responsible for Pooja's death?,Yes.
Does Rahul seek vengeance against Karan in the movie Vaada?,Yes.
Does Rahul seek peace after framing Karan for the crime?,Yes
Did Rahul immerse Pooja's ashes in the river?,Yes
Did Rahul cause Pooja's suicide in the movie Vaada?,Yes.
Did Rahul have any involvement in Pooja's suicide due to his actions?,Yes.
Did Rahul accuse Karan of being responsible for Pooja's suicide?,Yes.
Did Rahul play a role in Pooja's suicide?,Yes
Is Karan considered responsible for Pooja's suicide in the movie Vaada?,Yes
Did Rahul vow to get vengeance after Pooja's suicide?,Yes.
Does Rahul seek peace after framing Karan for the crime?,Yes
Did Rahul immerse Pooja's ashes in the river?,Yes
Did Rahul cause Karan to feel guilty about Pooja's suicide?,Yes.
Did Rahul play a role in Pooja's suicide in the movie Vaada?,Yes
Did Rahul accuse Karan of being responsible for Pooja's suicide?,Yes.
Did Rahul play a role in Pooja's suicide?,Yes
Did Rahul accuse Karan of being responsible for Pooja's suicide?,Yes
Did Rahul seek vengeance as a result of Pooja's suicide?,Yes.
Does Rahul seek peace after framing Karan for the crime?,Yes.
Did Rahul immerse Pooja's ashes in the river as a consequence of his actions?,Yes
Did Karan threaten to burn the house down with Pooja inside unless she renewed her relationship with him?,Yes
Did Karan's actions lead to Pooja's eventual suicide due to the circumstances surrounding her relationship with blindness?,Yes
Did Karan threaten to burn the house down with Pooja inside it?,Yes
Did Karan threaten Pooja to renew their relationship after an argument?,Yes
Did Karan's actions lead to Pooja's suicide?,Yes
Does Karan's actions ultimately lead to vengeance against him?,Yes
Did Karan's actions ultimately lead to peace for Rahul and his wife?,Yes
Did Karan's actions ultimately lead to Pooja's ashes being immersed in the river?,Yes
Did Karan embrace Pooja after she wrote up divorce papers for herself?,Yes
Did Karan's actions have any impact on the outcome of Rahul's blindness?,Yes.
Did Karan embrace Pooja after she wrote up divorce papers for herself and Rahul?,Yes
Did Karan have a significant impact on Pooja's relationship with Rahul?,Yes
Did Karan play a role in Pooja's tragic fate in the movie 'Vaada'?,Yes
Does Karan play a significant role in the pursuit of vengeance in the movie?,Yes.
Does Karan's relationship with Pooja ultimately lead to peace for Rahul?,Yes.
Did Karan play a significant role in Pooja's fate leading to her ashes being immersed in the river?,Yes.
Did Rahul's actions ultimately lead to Karan's involvement in the situation?,Yes
Is it true that Rahul ultimately regained his sight and is not blind?,Yes.
Did Rahul confront Karan about his wife's death?,Yes
Did Pooja try to contact Rahul after his business trip in the movie 'Vaada'?,Yes
Did Karan's actions lead to Pooja's suicide in the story of Rahul?,Yes
Does Rahul seek vengeance after his experiences in the story?,Yes.
Does Rahul seek peace after framing Karan for the crime?,Yes.
Did Rahul immerse Pooja's ashes in the river?,Yes
Did Pooja Verma's life change significantly due to Rahul's accident?,Yes
Did Pooja Verma's life change significantly due to the events involving Rajat Saxena?,Yes
Did Pooja Verma's life change significantly due to Rahul's accident?,Yes
Did Pooja Verma end up marrying Karan after her relationship with Rahul?,Yes
Is Pooja Verma a character who experiences significant events related to Rahul in the movie Vaada?,Yes
Does Pooja Verma seek peace after the tragedy involving Rahul?,Yes.
Did Pooja Verma's life change significantly due to the events involving framing in the movie?,Yes
Does Pooja Verma's fate impact Rahul's life in the movie Vaada?,Yes.
Did Pooja Verma's marriage with Rahul end in tragedy?,Yes.
Does Pooja Verma's fate impact Rahul's life in *Vaada*?,Yes.
Did Pooja Verma end up marrying Karan after her relationship with Rahul?,Yes.
Is Pooja Verma the same person as Pooja in the context of the movie Vaada?,Yes.
Does the story of Pooja Verma involve a quest for peace after tragedy?,Yes
Did Pooja Verma's tragic accident lead to Rahul seeking vengeance by framing Karan?,Yes
Is Pooja Verma's relationship with Rahul central to the tragedy in the movie Vaada?,Yes
Did Pooja Verma's actions lead to Rajat Saxena getting involved in the case?,Yes
Is Pooja Verma involved in a tragic event with Rahul in the movie 'Vaada'?,Yes
Did Pooja Verma end up marrying Karan after her relationship with Rahul?,Yes.
Did Pooja Verma suffer tragic circumstances related to her marriage in the movie 'Vaada'?,Yes.
Does Pooja Verma ultimately find peace in the movie?,No
Did Pooja Verma's actions lead to Rahul framing Karan?,Yes
Is Karan shocked to learn about Rahul's marriage?,Yes
Did Karan Srivastav enlist Rajat Saxena to help him prove his innocence?,Yes
Is Karan Srivastav shocked to learn about Rahul's marriage to Pooja?,Yes.
Did Karan threaten to burn the house down with Pooja inside it?,Yes
Is Karan Srivastav shocked to learn that Pooja is married to Rahul?,Yes.
Does Karan Srivastav seek peace after being framed for a crime?,Yes.
Did Karan Srivastav get framed for a crime in the movie Vaada?,Yes
Is Karan Srivastav shocked to learn that Rahul is married to Pooja?,Yes
Did Karan Srivastav enlist Rajat Saxena to help prove his innocence?,Yes
Is Karan Srivastav shocked to learn that Rahul is married to Pooja?,Yes
Did Karan end up marrying Pooja after threatening her?,Yes
Is Karan Srivastav shocked to learn about Pooja's marriage to Rahul?,Yes.
