Question,Answer
Did Sunny have a falling out with Max over a false accusation involving a girlfriend?,Yes.
Did Sonia's actions lead to a conflict involving Jelo in the movie Housefull 2?,No
Did Heena accidentally get trapped on an island during a wildlife conservation event involving Jelo?,No
Is Jelo the girlfriend of Jolly in the movie *Housefull 2*?,Yes
Is Jelo the girlfriend of Max in the movie?,Yes
Does Aakhri Pasta's involvement lead to significant consequences for Jelo in the plot of *Housefull 2*?,Yes.
Does Parul have a connection to Jelo in *Housefull 2*?,Yes.
Is Sunny a true devotee of Goddess Bhadrakali?,Yes
Did Sonia become attracted to Sunny in the movie *Housefull 2*?,Yes.
Is Sunny involved in a deception related to Heena's relationship?,Yes.
Does Bobby have a complicated relationship with Sunny in the context of their time on the island?,Yes.
Is Sunny involved in a deception related to Bobby's engagement?,Yes
Did Sunny and Max have a falling out that affected their friendship?,Yes
Did Sunny have a falling out with Max due to a misunderstanding involving a girlfriend?,Yes.
Did Sunny have a falling out with Max over a misunderstanding involving Heena?,Yes
Did Sonia's attraction to Sunny create tension between her and Max in the movie?,Yes
Is Sonia involved in a relationship with Max in *Housefull 2*?,Yes.
Did Sonia's actions lead to a conflict involving Heena?,Yes
Is Max involved in the wildlife conservation event organized by Heena?,Yes
Is Heena involved in a situation with Max on the island?,Yes.
Is Heena involved in organizing the wildlife conservation event on the island?,Yes.
Do Bobby and Max resolve their issues while on the island with Heena?,Yes
Is Max engaged to Bobby?,Yes
Did Bobby and Heena manage to sort out their relations while being trapped on the island?,Yes
Is Bobby engaged to Max?,Yes
Is Bobby engaged to Max?,Yes
Is Heena involved in the relationship between Bobby and Max?,Yes
Is Goddess Bhadrakali a significant influence on Max's actions in the plot of the movie?,Yes.
Is Max engaged to someone who is connected to Goddess Bhadrakali through Sunny?,Yes
Is Goddess Bhadrakali a significant influence on the relationship between Sunny and Heena?,Yes.
Did Heena have a conflict with Max in the movie?,No
Did Heena have a conflict with Max in the story of *Housefull 2*?,No.
Does Heena slap Sunny in the movie?,Yes
Did Bobby and Max resolve their issues while stranded on the island?,Yes.
Is Max engaged to Bobby in the context of their families overcoming enmity?,Yes
Do Bobby and Heena manage to resolve the feud between their families in *Housefull 2*?,Yes
Do Heena and Jolly have a connection through their families' feuds?,Yes
Do Heena and Jolly (in actuality Sunny) end up together despite their families' feud?,Yes.
Is Goddess Bhadrakali mentioned in relation to Heena's marriage plans?,Yes.
Is Bobby involved in a conflict with Heena's family in the movie *Housefull 2*?,Yes
Do Heena and Jolly come from families that are in conflict with each other?,Yes.
Is Jolly (in actuality Sunny) involved in the marriage plans of Heena and Bobby?,Yes
Is Goddess Bhadrakali mentioned as a significant figure in the context of Heena and Bobby's families?,Yes
Is Heena involved in a conflict with Bobby due to their families' feud?,Yes
Did Sunny get forgiven by Bobby in *Housefull 2*?,Yes
Is Jolly in actuality Sunny in *Housefull 2*?,Yes.
Is Goddess Bhadrakali mentioned in relation to Sunny's actions in the movie Housefull 2?,Yes.
Did Sunny receive forgiveness from Bobby after being slapped?,Yes
