Question,Answer
Does Aayan Thakur want to hire Izna as a 'honey trap'?,Yes
Is Izna involved in a scheme orchestrated by Guru Saldanah?,Yes
Did Izna have a past connection with Kabir Wilson before the events in the movie?,Yes
Did Izna write a love letter in her own blood?,Yes
Is Kabir's house involved in the plot to hire Izna as a 'honey trap'?,No
Does Izna have knowledge about Kabir's criminal activities?,Yes
Does Izna have a plan that involves Aayan in relation to her work with Guru Saldanah?,Yes
Is there a strained relationship between Izna and Kabir due to suspicions of corruption?,Yes
Is Izna currently working for the intelligence agency?,Yes
Does Izna have a malicious intent towards Kabir involving poison?,Yes.
Is Guru Saldanah involved in a corrupt scheme that threatens Izna's safety?,Yes.
Does Izna eventually trust Kabir after learning the truth about his corruption?,Yes
Did Izna shoot Kabir after discovering the truth about his corruption?,Yes
Did Izna kill Kabir due to Aayan's lies?,Yes
"Does Izna believe that without Kabir, heaven is not a heaven?",Yes.
Does Izna believe she has no reason to be afraid of hell?,Yes
Does Kabir believe that Aayan Thakur is involved in corrupt activities?,No
Is Kabir accusing Guru Saldanah of corruption related to the events in the plot of the movie?,Yes
Is Kabir Wilson involved in the corrupt activities that Kabir accused Guru Saldanah of?,No
Did Kabir receive a love letter from Izna?,Yes
Is Kabir's house a place where accusations of corruption are made?,Yes
Is Kabir responsible for a high murder count?,Yes
Does Kabir believe that Aayan is involved in corrupt activities?,No
Does Kabir believe that he can trust Izna after discovering the truth about Guru Saldanah?,No
Is Kabir concerned about the actions of the intelligence agency?,Yes
Does Kabir's accusation imply a connection between him and the poison used against him?,Yes.
Is Kabir accusing Guru Saldanah of corruption related to the hard disk?,Yes.
Does Kabir believe that Guru Saldanah is corrupt?,Yes
Did Kabir accuse himself of being corrupt in the events surrounding the situation with Izna?,No
Did Kabir accuse Guru Saldanah of corruption in relation to Izna?,Yes
"Does Izna believe that without Kabir, heaven is not a heaven?",Yes
Does Kabir believe he can protect Izna from hell?,Yes
Is Aayan Thakur involved in a plot to help Izna against Guru Saldanah?,Yes
Is Guru Saldanah corrupt in relation to Izna?,Yes
Is Kabir Wilson aware of the corruption associated with Izna's situation?,Yes
Does Izna express her feelings for Kabir through a love letter?,Yes.
Does Izna discover Kabir's truth about Guru Saldanah after visiting Kabir's house?,Yes
Does Izna have knowledge of Kabir's murder count?,Yes
Does Izna believe that Aayan will help her in stealing the data?,Yes
Does Kabir reveal to Izna that he believes she is involved in a corruption scandal?,Yes.
Is Izna currently working for the intelligence agency?,Yes.
Does Izna have a potentially murderous nature in relation to poison?,Yes
Is Guru Saldanah corrupt in relation to Izna?,Yes
Does Kabir offer Izna a way to escape and access to a Swiss bank account?,Yes.
Does Izna ultimately trust Kabir despite his previous warnings about Guru Saldanah?,No
Does Izna have a connection with Kabir that involves revealing the truth about Guru Saldanah's corruption?,Yes
"Does Izna believe that without Kabir, heaven is not a heaven?",Yes
Does Izna believe she has no reason to be afraid of hell?,Yes
Does Aayan have a connection to Aayan Thakur in the plot of *Jism 2*?,Yes
Did Aayan learn about Guru Saldanah's intentions towards Izna?,Yes
Does Aayan learn about Kabir's truthfulness regarding corruption through Izna?,Yes.
Does Aayan learn about corruption related to the love letter?,Yes.
Does Aayan learn about Kabir's truth regarding corruption in relation to his interactions with Izna?,Yes.
Does Aayan realize that Kabir was telling the truth about his corruption in relation to Kabir's murder count?,Yes.
Does Aayan realize that his own actions are connected to Guru Saldanah's corruption?,Yes.
Does Aayan discover that Kabir was telling the truth about his corruption in relation to his interactions with Izna?,Yes.
Does Aayan uncover any truth about the Intelligence Agency's involvement through his interactions with Izna?,Yes.
Does Aayan learn about the poison through his interactions with Izna?,Yes
Did Aayan learn about Guru Saldanah's corruption and intentions towards Izna?,Yes
Did Aayan learn that Kabir was telling the truth about his corruption?,Yes
Did Aayan learn the truth about Kabir's corruption in *Jism 2*?,Yes.
Did Aayan realize that Kabir was telling the truth about his corruption?,Yes
"Does Aayan believe that without Kabir, heaven is not a heaven?",Yes
Does Aayan believe that he has no reason to be afraid of hell?,Yes
