Question & Options,Correct Answer
"What relationships are depicted in the story involving Shivraj, Chanda, and Manik Parmar?
Options:
A. Shivraj lusts after Chanda during a pooja ritual.
B. Chanda is raised by Manik Parmar.
C. Manik Parmar opposes Chanda's relationship with Rajkumar.
D. Chanda is a wealthy heiress.",a) Shivraj lusts after Chanda during a pooja ritual. b) Chanda is raised by Manik Parmar. c) Manik Parmar opposes Chanda's relationship with Rajkumar.
"What actions or events involve Shivraj and Chanda in the context of their relationship?
Options:
A. Shivraj lusts after Chanda during a pooja ritual.
B. Chanda challenges Shivraj to strip if he defeats Rajkumar.
C. Shivraj and Chanda participate in a pooja together.
D. Chanda expresses her feelings towards Shivraj.",a) Shivraj lusts after Chanda during a pooja ritual. and b) Chanda challenges Shivraj to strip if he defeats Rajkumar.
"What relationships are depicted in the movie 'R… Rajkumar'?
Options:
A. Rajkumar loves Chanda
B. Chanda is an orphan raised by Manik Parmar
C. Manik Parmar supports Rajkumar's relationship with Chanda
D. Chanda's uncle opposes her relationship with Rajkumar","Rajkumar loves Chanda, Chanda is an orphan raised by Manik Parmar, Chanda's uncle opposes her relationship with Rajkumar"
"What are the key relationships in the plot of 'R… Rajkumar'?
Options:
A. Rajkumar loves Chanda
B. Chanda has an uncle who opposes their love
C. Shivraj is challenged by Chanda
D. All of the above",All of the above
"What are the interactions between Chanda and Shivraj in the context of the movie?
Options:
A. Chanda challenges Shivraj in a daring bet.
B. Shivraj becomes infatuated with Chanda during a ritual.
C. Chanda is a pivotal character in Rajkumar's challenges.
D. All of the above",All of the above
"Which of the following characters were involved in the events surrounding Chanda's marriage in *R… Rajkumar*?
Options:
A. Chanda
B. Shivraj
C. Parmar
D. Rajkumar","Chanda, Shivraj, Parmar"
"What actions are associated with Chanda, Shivraj, and Rajkumar in the context of their relationships?
Options:
A. Chanda challenges Shivraj in a daring bet.
B. Shivraj attempts to impress Chanda.
C. Rajkumar is the subject of Shivraj's challenge.
D. All of the above",All of the above
"Which characters are involved in the conflict surrounding Rajkumar in the plot of 'R… Rajkumar'?
Options:
A. Chanda
B. Shivraj
C. Rajkumar
D. All of the above",All of the above
"Which characters are involved in the challenges and schemes related to Rajkumar in the movie 'R… Rajkumar'?
Options:
A. Chanda
B. Shivraj
C. Takka
D. All of the above",All of the above
"Which of the following statements are true regarding the relationships among Chanda, Shivraj, and Rajkumar?
Options:
A. Chanda challenges Shivraj in a contest involving Rajkumar.
B. Shivraj is responsible for the death of Rajkumar.
C. Chanda and Shivraj have a competitive relationship.
D. Rajkumar defeats Shivraj in a challenge.","Chanda challenges Shivraj in a contest involving Rajkumar., Shivraj is responsible for the death of Rajkumar., Chanda and Shivraj have a competitive relationship."
"Which characters are involved in the conflict surrounding Rajkumar's wedding celebrations?
Options:
A. Rajkumar
B. Shivraj
C. Chanda
D. All of the above",All of the above
"Which characters played a significant role in the plot of *R… Rajkumar*?
Options:
A. Rajkumar
B. Shivraj
C. Parmar
D. All of the above",All of the above
"Which characters are involved in the conflict surrounding Chanda in *R… Rajkumar*?
Options:
A. Rajkumar
B. Shivraj
C. Chanda
D. All of the above",All of the above
"Which of the following statements is true regarding the conflict between Rajkumar and Shivraj in *R… Rajkumar*?
Options:
A. Rajkumar interrupted his wedding celebrations with Chanda.
B. Shivraj plans to get Rajkumar killed in an encounter by his pet cop.
C. Rajkumar was rescued after being buried by Shivraj's men.
D. All of the above",All of the above
"What events are associated with Rajkumar, Shivraj, and Takka in the movie R… Rajkumar?
Options:
A. Rajkumar's wedding celebrations were interrupted by Shivraj.
B. Takka was rescued after being buried by Shivraj's men.
C. Rajkumar and Takka joined hands to steal an empty truck.
D. Shivraj was a key antagonist in Rajkumar's story.",All of the above
"What events are associated with the characters Rajkumar and Shivraj in the movie 'R… Rajkumar'?
Options:
A. Rajkumar's wedding celebrations were interrupted by Shivraj.
B. Rajkumar was rescued after being buried by Shivraj's men.
C. Shivraj brutally killed Rajkumar.
D. Rajkumar and Shivraj were childhood friends.","Rajkumar's wedding celebrations were interrupted by Shivraj, Rajkumar was rescued after being buried by Shivraj's men, Shivraj brutally killed Rajkumar."
"Which characters played significant roles in the conflicts and relationships depicted in *R… Rajkumar*?
Options:
A. Rajkumar
B. Shivraj
C. Chanda
D. All of the above",All of the above
"Which characters are involved in the conflict in *R... Rajkumar*?
Options:
A. Rajkumar
B. Shivraj
C. Parmar
D. All of the above",All of the above
"In the movie *R… Rajkumar*, which character had a significant impact on Rajkumar's journey?
Options:
A. Shivraj
B. Chanda
C. Rajkumar
D. None of the above",Shivraj
"Which characters were involved in the conflict in the movie 'R… Rajkumar'?
Options:
A. Rajkumar overpowers Shivraj during their fight
B. Shivraj plans to eliminate Rajkumar
C. Rajkumar is killed by Shivraj's pet cop
D. Shivraj is defeated by Rajkumar in a later encounter",b) Shivraj plans to eliminate Rajkumar
"Which characters played a significant role in the events surrounding Rajkumar in the movie?
Options:
A. Rajkumar
B. Shivraj
C. Takka
D. All of the above",All of the above
"Which characters played significant roles in the conflict involving Rajkumar in *R… Rajkumar*?
Options:
A. Rajkumar
B. Shivraj
C. Rajkumar's men
D. Shivraj's men","Rajkumar, Shivraj"
"Which characters are involved in the romantic pursuits of Chanda in *R… Rajkumar*?
Options:
A. Shivraj
B. Rajkumar
C. Chanda
D. All of the above",All of the above
"Which of the following statements are true regarding the characters Shivraj and Rajkumar in the movie 'R… Rajkumar'?
Options:
A. a) Shivraj is attempting to win over Chanda.
B. b) Rajkumar successfully seizes Shivraj's truck.
C. c) Shivraj is a successful character in his pursuits.
D. d) Rajkumar drives the truck to Ajit Taaka.","a) Shivraj is attempting to win over Chanda., b) Rajkumar successfully seizes Shivraj's truck., d) Rajkumar drives the truck to Ajit Taaka."
"Which characters are involved in the events related to the drug cartel in *R… Rajkumar*?
Options:
A. Shivraj
B. Rajkumar
C. Ajit Taaka
D. Chanda",Rajkumar
"Which of the following statements is true regarding Shivraj and his actions in relation to Rajkumar and the stolen truck?
Options:
A. a) Shivraj attempts to impress Chanda.
B. b) Rajkumar's involvement is linked to the stolen truck.
C. c) Shivraj's stolen truck was discovered to be empty.
D. d) Shivraj successfully impresses Chanda.","a) Shivraj attempts to impress Chanda. 
 c) Shivraj's stolen truck was discovered to be empty."
"In the movie *R… Rajkumar*, which character's actions significantly impacted the relationship between Shivraj and Rajkumar?
Options:
A. Shivraj's attempts to impress Chanda
B. Rajkumar's interruption of wedding celebrations
C. Shivraj's men burying Rajkumar
D. Chanda's role in the love triangle",All of the above
