Question & Options,Correct Answer
"Which statements are true regarding the films directed by Rakesh Roshan?
Options:
A. a) Rakesh Roshan directed Krrish 3.
B. b) Krrish 2 was also referred to as Krrish 3 in media reports.
C. c) Rakesh Roshan has not disclosed the budget for Krrish 3.
D. d) Krrish 3 was released in 2013.","a) Rakesh Roshan directed Krrish 3. , b) Krrish 2 was also referred to as Krrish 3 in media reports. , c) Rakesh Roshan has not disclosed the budget for Krrish 3. , d) Krrish 3 was released in 2013."
"Which of the following statements are true regarding Rakesh Roshan and Krrish 3?
Options:
A. a) Rakesh Roshan is the director of Krrish 3.
B. b) Krrish 3 has a high production budget.
C. c) The naming convention of Krrish 3 is inspired by the Rambo franchise.
D. d) Rakesh Roshan is known for his work in the Rambo franchise.","a) Rakesh Roshan is the director of Krrish 3., b) Krrish 3 has a high production budget., c) The naming convention of Krrish 3 is inspired by the Rambo franchise."
"Which of the following statements are true regarding the production of *Krrish 3*?
Options:
A. Rakesh Roshan directed *Krrish 3*.
B. The special effects for *Krrish 3* were handled by Red Chillies VFX.
C. The budget for *Krrish 3* was publicly revealed by Rakesh Roshan.
D. Red Chillies VFX spent ₹260 million on the special effects for *Krrish 3*.",Rakesh Roshan directed *Krrish 3* and Red Chillies VFX spent ₹260 million on the special effects for *Krrish 3*.
"Which of the following statements are true regarding the movie *Krrish 3*?
Options:
A. a) Rakesh Roshan directed *Krrish 3*.
B. b) Hrithik Roshan played the protagonist in *Krrish 3*.
C. c) Rakesh Roshan revealed the budget of *Krrish 3*.
D. d) *Krrish 3* is a sequel to a popular movie franchise.","a) Rakesh Roshan directed *Krrish 3*., b) Hrithik Roshan played the protagonist in *Krrish 3*., d) *Krrish 3* is a sequel to a popular movie franchise."
"Which of the following statements are true regarding the movie *Krrish 3*?
Options:
A. a) Rakesh Roshan directed *Krrish 3*.
B. b) Priyanka Chopra played the role of Priya in *Krrish 3*.
C. c) *Krrish 3* is a sequel to a popular movie franchise.
D. d) All of the above",d) All of the above
"Which statements are true regarding the production of *Krrish 3*?
Options:
A. Rakesh Roshan directed *Krrish 3*.
B. The budget of *Krrish 3* was revealed by Rakesh Roshan.
C. The storyline of *Krrish 3* was influenced by *Spider-Man 3*.
D. Rakesh Roshan considered *Krrish 3* to be a costly film.",Rakesh Roshan directed *Krrish 3*; The storyline of *Krrish 3* was influenced by *Spider-Man 3*; Rakesh Roshan considered *Krrish 3* to be a costly film.
"Which of the following statements is true regarding the movie *Krrish 3* and its production?
Options:
A. Rakesh Roshan directed *Krrish 3*.
B. Some scenes of *Krrish 3* were filmed in the Alps, Switzerland.
C. The budget of *Krrish 3* was disclosed by Rakesh Roshan.
D. The film is known for its high production costs.",Rakesh Roshan directed *Krrish 3*.
"Which of the following statements are true regarding the movie *Krrish 3*?
Options:
A. Rakesh Roshan directed *Krrish 3*.
B. A song featuring Hrithik Roshan and Kangana Ranaut was shot in Jordan for *Krrish 3*.
C. The budget of *Krrish 3* was disclosed by Rakesh Roshan.
D. Jordan was a filming location for *Krrish 3*.",a) Rakesh Roshan directed *Krrish 3*; b) A song featuring Hrithik Roshan and Kangana Ranaut was shot in Jordan for *Krrish 3*; d) Jordan was a filming location for *Krrish 3*.
"Which of the following statements are true regarding the movie *Krrish 3*?
Options:
A. a) Priyanka Chopra reprised her role as Priya in Krrish 3.
B. b) Krishna Mehra is married to Priyanka Chopra's character in Krrish 3.
C. c) Krrish 3 is a sequel to a popular movie franchise.
D. d) Priyanka Chopra directed Krrish 3.","a) Priyanka Chopra reprised her role as Priya in Krrish 3., b) Krishna Mehra is married to Priyanka Chopra's character in Krrish 3., c) Krrish 3 is a sequel to a popular movie franchise."
"Which actors were considered for or played the role of Kaal in the film Krrish 3?
Options:
A. Vivek Oberoi
B. Ajay Devgn
C. Hrithik Roshan
D. All of the above","Vivek Oberoi, Ajay Devgn"
"Which of the following statements are true regarding the character Kaal in *Krrish 3*?
Options:
A. a) Kaal is portrayed by Vivek Oberoi.
B. b) Shah Rukh Khan was initially considered for the role of Kaal.
C. c) Kaal is a supporting character in the film.
D. d) Vivek Oberoi was cast as Kaal after Shah Rukh Khan declined the role.","a) Kaal is portrayed by Vivek Oberoi., b) Shah Rukh Khan was initially considered for the role of Kaal., d) Vivek Oberoi was cast as Kaal after Shah Rukh Khan declined the role."
