Question & Options,Correct Answer
"Which characters are involved in the plot of 'Coolie No. 1'?
Options:
A. sarah rozario
B. raju coolie
C. kunwar raj pratap singh
D. All of the above",All of the above
"Which characters are involved in the plot of Sarah Rozario's family dynamics?
Options:
A. Sarah Rozario
B. Jeffrey
C. Raju
D. Jai Kishen","a) Sarah Rozario, b) Jeffrey, c) Raju"
"What roles do the characters play in the story involving Sarah Rozario and her father Jeffrey?
Options:
A. Jeffrey is Sarah's father who disapproves of her love interest.
B. Raju is a poor porter who falls in love with Sarah.
C. Deepak is a mechanic and also part of the love story.
D. All of the above",All of the above
"What themes are explored in the relationships between Jai Kishen, Jeffrey, and Raju in the context of a happy marriage?
Options:
A. The importance of love over wealth
B. Misunderstandings in family dynamics
C. The significance of parental approval
D. All of the above",All of the above
"What themes are explored in the relationships of the characters in the story involving Jai Kishen, Jeffrey, and Raju & Deepak?
Options:
A. The importance of love over wealth in a marriage
B. The pride associated with wealth and social status
C. The struggles of individuals from different economic backgrounds
D. All of the above",All of the above
"What relationships are depicted in the interactions involving Jeffrey, Raju, and Kunwar Raj Pratap Singh?
Options:
A. Raju is mistaken for Jeffrey's son-in-law.
B. Raju denies knowing Jeffrey.
C. Raju and Kunwar Raj Pratap Singh are mistaken for the same person.
D. Kunwar Raj Pratap Singh is Jeffrey's actual son-in-law.","Raju is mistaken for Jeffrey's son-in-law, Raju denies knowing Jeffrey, Raju and Kunwar Raj Pratap Singh are mistaken for the same person."
"What is the relationship between Raju, Jeffrey, and Coolie No. 1?
Options:
A. Raju is associated with Coolie No. 1.
B. Jeffrey is Raju's father-in-law.
C. Raju denies knowing Jeffrey.
D. All of the above",All of the above
"What actions or relationships are depicted in the context of Jeffrey, Raju, and Deepak?
Options:
A. Raju denied knowing Jeffrey
B. Deepak suggested killing Raju
C. Jeffrey is Raju's father-in-law
D. Raju is a friend of Deepak","Raju denied knowing Jeffrey, Deepak suggested killing Raju"
"What is true about the relationships between Jeffrey, Raju, and Mahesh Anand in the context of their interactions?
Options:
A. Raju is mistaken for Jeffrey's son-in-law.
B. Raju denies knowing Jeffrey.
C. Mahesh Anand is involved in criminal activities.
D. All of the above",All of the above
"What are the connections between Inspector Jagjit Godbole, Raju, and Kunwar Raj Pratap Singh in the plot?
Options:
A. Inspector Godbole suspects that Raju and his twin brother Raj are the same person.
B. Raju and Kunwar Raj Pratap Singh are mistaken for the same person.
C. Raju has a twin brother named Raj.
D. Inspector Godbole is investigating Raju's identity.",Inspector Godbole suspects that Raju and his twin brother Raj are the same person. and Raju and Kunwar Raj Pratap Singh are mistaken for the same person.
"Which characters are involved in the plot of *Coolie No. 1*?
Options:
A. Inspector Jagjit Godbole
B. Raju
C. Raj
D. All of the above",All of the above
"What actions or thoughts involve Inspector Jagjit Godbole, Raju, and Deepak in the plot?
Options:
A. Inspector Jagjit Godbole suspects Raju and his twin brother Raj are the same person.
B. Deepak suggests a drastic measure against Raju.
C. Raju is involved in a mysterious situation that raises suspicion.
D. All of the above",All of the above
"What roles do Inspector Jagjit Godbole, Raju, and Mahesh Anand play in the story?
Options:
A. Inspector Jagjit Godbole suspects Raju of being involved in criminal activities.
B. Raju has a twin brother named Raj.
C. Mahesh Anand is connected to the criminal activities in the plot.
D. All of the above",All of the above
"In the context of 'Coolie No. 1', which of the following statements are true regarding Raju and his interactions?
Options:
A. Raju tossed his 'Coolie No. 1' badge into a car.
B. Raju and Kunwar Raj Pratap Singh are mistaken for each other.
C. Raju is involved in a scene where a car is pushed down a cliff.
D. Raju is a character in the movie 'Coolie No. 1'.",All of the above
"What actions are related to Raju and his association with 'Coolie No. 1'?
Options:
A. Raju tossed his 'Coolie No. 1' badge into a car
B. Raju is associated with 'Coolie No. 1'
C. Deepak pushed the car down a cliff
D. Raju drives the car in 'Coolie No. 1'","Raju tossed his 'Coolie No. 1' badge into a car, Raju is associated with 'Coolie No. 1', Deepak pushed the car down a cliff"
"What actions did Raju and Deepak take regarding the car in 'Coolie No. 1'?
Options:
A. Raju's badge was tossed into the car
B. Deepak suggested killing Raju
C. The car was pushed down a cliff
D. Raju and Deepak collaborated on a plan","Raju's badge was tossed into the car, The car was pushed down a cliff"
"What actions are associated with Raju and Mahesh Anand in relation to the car in 'Coolie No. 1'?
Options:
A. Raju tossed his badge into a car
B. Raju pushed the car down a cliff
C. Mahesh Anand informed the police about criminal activities
D. Raju was involved in criminal activities","Raju tossed his badge into a car, Mahesh Anand informed the police about criminal activities"
"In the context of the plot involving Inspector Godbole, who is mistakenly identified or framed?
Options:
A. Inspector Godbole
B. Raju
C. Kunwar Raj Pratap Singh
D. Mahesh","Raju, Kunwar Raj Pratap Singh"
"What is true about the characters involved in *Coolie No. 1*?
Options:
A. Inspector Godbole arrives to arrest Raju.
B. Raju is associated with Coolie No. 1.
C. Inspector Godbole suspects Raju due to Mahesh's framing.
D. All of the above",All of the above
"In the context of the events surrounding inspector Godbole, which of the following statements are true?
Options:
A. Inspector Godbole arrives to arrest Raju.
B. Deepak frames Raju to divert suspicion from himself.
C. Deepak suggests killing Raju to prevent further problems.
D. Inspector Godbole is misled by Mahesh's framing.","Inspector Godbole arrives to arrest Raju, Deepak suggests killing Raju to prevent further problems, Inspector Godbole is misled by Mahesh's framing."
"Which characters are involved in the investigation surrounding Mahesh Anand's framing in the story?
Options:
A. Inspector Godbole
B. Raju
C. Mahesh Anand
D. All of the above",All of the above
"What actions or relationships involve Deepak, Raju, and Kunwar Raj Pratap Singh in the context of the plot?
Options:
A. Deepak is planning with Raju to save Mahendra's life.
B. Raju and Kunwar Raj Pratap Singh are mistaken for the same person.
C. Deepak is a close friend of Raju.
D. Kunwar Raj Pratap Singh is involved in the plan to save Mahendra.",Deepak is planning with Raju to save Mahendra's life. and Raju and Kunwar Raj Pratap Singh are mistaken for the same person.
"Which of the following statements is true regarding Deepak, Raju, and *Coolie No. 1*?
Options:
A. a) Deepak is planning with Raju to save Mahendra's life.
B. b) Raju is associated with *Coolie No. 1*.
C. c) Deepak is a character in *Coolie No. 1*.
D. d) Raju helps Deepak in his plans.",a) Deepak is planning with Raju to save Mahendra's life. and b) Raju is associated with *Coolie No. 1*.
"What actions are associated with Deepak and Raju in the context of saving Mahendra's life?
Options:
A. Deepak is planning with Raju to save Mahendra's life.
B. Deepak suggests killing Raju to prevent further problems.
C. Deepak and Raju are both involved in a critical decision-making process.
D. Deepak is solely responsible for Mahendra's safety.",Deepak is planning with Raju to save Mahendra's life. and Deepak suggests killing Raju to prevent further problems.
"What actions are associated with Deepak in relation to Raju and Mahesh Anand?
Options:
A. Deepak is planning with Raju to save Mahesh Anand's life
B. Deepak is involved in criminal activities
C. Deepak informs the police about Mahesh Anand's alive state
D. All of the above",All of the above
"What events are connected to the characters Sarah, Raju, and Kunwar Raj Pratap Singh in the plot?
Options:
A. Raju and Kunwar Raj Pratap Singh are mistaken for the same person.
B. There is a confrontation leading to a confession of fraud.
C. Sarah plays a role in the forgiveness process.
D. All of the above",All of the above
"What key events are associated with Sarah and Raju in relation to *Coolie No. 1*?
Options:
A. A confrontation leading to confession of fraud
B. Raju's association with Coolie No. 1
C. A moment of forgiveness
D. All of the above",All of the above
"What were the key actions involving Sarah, Raju, and Deepak in the plot?
Options:
A. Sarah confronted Raju about the fraud
B. Deepak suggested killing Raju
C. Raju confessed to the fraud
D. All of the above",All of the above
"What roles did Sarah, Raju, and Mahesh Anand play in the events surrounding the confession of fraud and criminal activities?
Options:
A. Sarah confronted Raju leading to a confession
B. Raju informed the police about Mahesh Anand's alive state
C. Mahesh Anand was involved in criminal activities
D. All of the above",All of the above
"What events are related to Raju and the car in 'Coolie No. 1'?
Options:
A. Inspector Jagjit Godbole investigates the car containing Raju's badge.
B. Raju's badge is thrown into a car and pushed down a cliff.
C. The car is found with Raju's badge but no body.
D. Raju was driving the car when the badge was recovered.","a) Inspector Jagjit Godbole investigates the car containing Raju's badge., b) Raju's badge is thrown into a car and pushed down a cliff., c) The car is found with Raju's badge but no body."
"Which characters are involved in the planning and conflict surrounding Raju's life in the story?
Options:
A. Raju
B. Deepak
C. Mahendra
D. All of the above",All of the above
"What actions are associated with Raju in relation to Mahesh Anand and Mahendra?
Options:
A. Raju informs the police about Mahendra's alive state.
B. Raju disowned Mahesh Anand due to criminal activities.
C. Raju stabs Mahesh Anand for revenge.
D. Raju frames Mahesh Anand for the same crime.","Raju informs the police about Mahendra's alive state, Raju disowned Mahesh Anand due to criminal activities, Raju stabs Mahesh Anand for revenge, Raju frames Mahesh Anand for the same crime."
