Question & Options,Correct Answer
"What events are associated with Disha during the engagement in *Krishna Cottage*?
Options:
A. Disha was rescued from a chandelier that crashed on her.
B. Disha was invited to Manav and Shanti's engagement.
C. Disha spent the night at Krishna Cottage after an accident.
D. Disha was the one who caused the chandelier to crash.",a) Disha was rescued from a chandelier that crashed on her. and b) Disha was invited to Manav and Shanti's engagement. and c) Disha spent the night at Krishna Cottage after an accident.
"What events are associated with Disha and her friends in *Krishna Cottage*?
Options:
A. Disha was invited to Manav and Shanti's engagement.
B. Disha's friends rescued her from a chandelier.
C. Disha and her friends spent the night at Krishna Cottage.
D. Disha attended JC College with her friends.",All of the above
"What significant events occur at Krishna Cottage involving Disha and Amar Khanna?
Options:
A. Disha was rescued from a chandelier accident.
B. Amar Khanna's spirit causes supernatural events.
C. Disha spent the night at Krishna Cottage after a car accident.
D. All of the above",All of the above
"What significant events occurred involving Disha and Krishna Cottage in the film?
Options:
A. Disha was rescued from a chandelier at an engagement.
B. Disha's mother revealed shocking information.
C. Disha spent the night at Krishna Cottage after an accident.
D. Disha was dead for 22 years.",All of the above
"What significant events occurred involving Disha and Amar Khanna at Krishna Cottage?
Options:
A. Disha proposed to Amar Khanna at Krishna Cottage.
B. Amar Khanna rejected Disha's advances.
C. Disha murdered some men that Amar had previously fought with.
D. Disha and Amar spent the night at Krishna Cottage.",All of the above
"What events are associated with Disha in *Krishna Cottage*?
Options:
A. Disha was rescued from a chandelier at an engagement.
B. Disha's spirit attacked Sunita during a wedding ceremony.
C. Disha spent the night at Krishna Cottage after an accident.
D. Disha was a guest at Manav and Shanti's engagement.",All of the above
"What events are associated with Disha in 'Krishna Cottage'?
Options:
A. Disha was rescued from a chandelier crash.
B. Disha was involved in a car accident near an ice wall.
C. Disha was buried in an avalanche.
D. Disha attended Manav and Shanti's engagement.",All of the above
"What relationships are highlighted in the events involving Shanti, Disha, and the chandelier?
Options:
A. Shanti has a connection to Disha through Manav's admission.
B. Disha's presence at the engagement resulted in a chandelier incident.
C. The chandelier incident indicates a supernatural theme in the story.
D. All of the above",All of the above
"What can be inferred about the relationships between Shanti, Disha, and their friends?
Options:
A. Shanti has a positive view of Disha's qualities.
B. Disha was invited to an important event by Shanti's friends.
C. Shanti and Disha are both part of a college friend group.
D. All of the above",All of the above
"Which characters are involved in the supernatural events at Krishna Cottage?
Options:
A. Shanti
B. Disha
C. Amar Khanna
D. Manav","Shanti, Disha, Amar Khanna"
"What is true about the characters Shanti and Disha in the context of their relationship and the events surrounding them?
Options:
A. Shanti finds Disha to be oddly magnetic.
B. Disha's past is revealed by her elderly mother.
C. Disha has been dead for 22 years.
D. All of the above",All of the above
"What are the significant events involving Shanti, Disha, and Amar Khanna in the context of their relationships?
Options:
A. Shanti is mentioned as someone who Manav admires.
B. Disha proposed to Amar Khanna at Krishna Cottage.
C. Amar Khanna tried to stop a car that ultimately crashed.
D. Disha murdered men to frame Amar Khanna.",b) Disha proposed to Amar Khanna at Krishna Cottage.
"What can be inferred about the relationships between Shanti, Disha, and the spirit in the context of the events described?
Options:
A. Shanti feels a connection to Disha due to her magnetic quality.
B. Disha's spirit is involved in violent actions during significant events.
C. Manav acknowledges Disha's influence on Shanti.
D. All of the above",All of the above
"Which characters are directly connected to Disha in the context of the events described?
Options:
A. Shanti
B. Manav
C. Amar Khanna
D. Avalanche","Shanti, Manav"
"Which events are connected to Professor Das and Disha in the story?
Options:
A. Professor Das reminisced about Disha before his death.
B. Disha was rescued from a chandelier that crashed during an engagement.
C. Professor Das expressed his love for Disha.
D. All of the above",All of the above
