Question & Options,Correct Answer
"Which characters played a significant role in the financing and deception in the plot of *Welcome Back*?
Options:
A. Uday Shetty
B. Poonam
C. Babita
D. All of the above",All of the above
"Which of the following statements is true regarding the relationships between Majnu Pandey, Poonam, and Babita?
Options:
A. a) Majnu Pandey financed the project due to his attraction to Babita.
B. b) Poonam was involved in conning as Maharani Padmavati.
C. c) Babita was the reason for Majnu Pandey's financial support.
D. d) Poonam and Babita both posed as royal figures.","a) Majnu Pandey financed the project due to his attraction to Babita., c) Babita was the reason for Majnu Pandey's financial support."
"What is the relationship between Majnu Pandey, Ranjana, and Shankar Shetty in the context of their family dynamics?
Options:
A. Majnu Pandey is Ranjana's brother.
B. Shankar Shetty is Ranjana's father.
C. Ranjana is the daughter of Shankar Shetty.
D. Majnu Pandey was emotionally blackmailed by Shankar.",Majnu Pandey was emotionally blackmailed by Shankar.
"What roles do Majnu Pandey and the decent man for marriage play in Ranjana's marriage arrangement?
Options:
A. Majnu Pandey is emotionally blackmailed into arranging Ranjana's marriage.
B. The decent man for marriage is chosen to sidestep Ajju and Wanted Bhai's son.
C. Ranjana is being forced into marriage without her consent.
D. Both Majnu Pandey and the decent man for marriage are involved in the arrangement.",All of the above
"What is the relationship between Majnu, Ranjana, and Shankar Shetty in the context of their plot?
Options:
A. Majnu is trying to arrange Ranjana's marriage.
B. Ranjana is related to Shankar Shetty.
C. Shankar Shetty is involved in the marriage arrangement.
D. All of the above",All of the above
"What decisions were made regarding Ranjana's marriage in the plot involving Majnu and the decent man for marriage?
Options:
A. Majnu arranged Ranjana's marriage with Doctor Ghunguroo's step-son.
B. The brothers decided to find a decent man for Ranjana to avoid Ajju.
C. Ranjana was unaware of the true nature of her arranged marriage.
D. All of the above",All of the above
"What relationships are revealed in the story involving Majnu, Ranjana, and Shankar Shetty?
Options:
A. Majnu causes Ajju to retaliate with a fight
B. Ranjana is the sister from Shankar Shetty's third marriage
C. Shankar Shetty has a complicated family background
D. All of the above",All of the above
"What actions were taken regarding Ranjana's marriage in the context of the plot involving Majnu and Ajju?
Options:
A. Majnu revealed the truth, leading to a fight with Ajju.
B. Ranjana was arranged to be married to a decent man to avoid Ajju.
C. Ajju was involved in the decision to sidestep Wanted Bhai's son.
D. Majnu and Ranjana had a romantic relationship.","a) Majnu revealed the truth, leading to a fight with Ajju. and b) Ranjana was arranged to be married to a decent man to avoid Ajju."
"Which of the following characters is involved in the marriage arrangement in 'Welcome Back'?
Options:
A. wanted bhai
B. ranjana
C. shankar shetty
D. All of the above",All of the above
"What decisions were made regarding the marriage of Ranjana in the context of the storyline?
Options:
A. Ajju was considered as a potential husband for Ranjana.
B. Wanted Bhai decided to arrange Ranjana's marriage to a decent man.
C. The brothers aimed to sidestep Ajju in the marriage arrangement.
D. Wanted Bhai referred to Ajju as his 'second son'.",b) Wanted Bhai decided to arrange Ranjana's marriage to a decent man.
"Which characters were involved in significant emotional or financial decisions in *Welcome Back*?
Options:
A. Uday Shetty
B. Majnu Pandey
C. Poonam
D. All of the above",All of the above
"Which characters were involved in the emotional blackmail regarding Ranjana's marriage?
Options:
A. Uday Shetty
B. Majnu Pandey
C. Shankar
D. Ranjana","Uday Shetty, Majnu Pandey"
"What are some key events involving Uday, Majnu, and Ranjana in the movie 'Welcome Back'?
Options:
A. Uday and Majnu visit Wanted Bhai to deal with Ajju.
B. Ranjana's marriage is arranged with Doctor Ghunguroo's step-son.
C. Uday and Majnu return to their violent ways.
D. All of the above",All of the above
"Which characters are involved in the conflict surrounding Wanted Bhai in the story?
Options:
A. uday
B. majnu
C. ranjana
D. Ajju","uday, majnu, Ajju"
"Which characters are involved in the schemes against Uday and Majnu in *Welcome Back*?
Options:
A. Ajju
B. Dr. Ghunguroo
C. Ghost act
D. Ranjana","Ajju, Dr. Ghunguroo, Ghost act"
