Question & Options,Correct Answer
"Which of the following statements are true regarding the movie 'Bhaag Milkha Bhaag' released in 2013?
Options:
A. A. 'Bhaag Milkha Bhaag' is a biopic of Milkha Singh.
B. B. The film is directed by Rakeysh Omprakash Mehra.
C. C. The movie is a romantic comedy.
D. D. The film's title refers to the iconic athlete Milkha Singh.","A, B, D"
"Which of the following statements are true regarding the movie 'Bhaag Milkha Bhaag' released in 2013?
Options:
A. A. The film is a biopic of Milkha Singh.
B. B. The title of the film directly reflects its subject matter.
C. C. Prasoon Joshi was the director of the film.
D. D. The movie depicts the life and struggles of a famous athlete.","A, B, D"
"Which of the following statements are true regarding the biopic subject of the film 'Bhaag Milkha Bhaag' released in 2013?
Options:
A. A. Milkha Singh is a celebrated Indian athlete.
B. B. The film portrays the life of a famous cricketer.
C. C. The story is based on the life of an athlete who overcame significant challenges.
D. D. Milkha Singh was known for his achievements in the sport of athletics.","A, C, D"
"Which of the following statements are true regarding the production of 'Bhaag Milkha Bhaag' released in 2013?
Options:
A. Rakeysh Omprakash Mehra is the director of the film.
B. The film was produced by a different director than Rakeysh Omprakash Mehra.
C. Rakeysh Omprakash Mehra oversaw the production of 'Bhaag Milkha Bhaag'.
D. The film was released in 2013.","Rakeysh Omprakash Mehra is the director of the film., Rakeysh Omprakash Mehra oversaw the production of 'Bhaag Milkha Bhaag.', The film was released in 2013."
"In the context of Rakeysh Omprakash Mehra's cinematic endeavors, which of the following statements are true regarding 'Bhaag Milkha Bhaag' (2013)?
Options:
A. A. 'Bhaag Milkha Bhaag' was released after 'Delhi-6'.
B. B. 'Mirza Sahiban' was a project that was eventually shelved.
C. C. 'Bhaag Milkha Bhaag' is based on the life of an athlete.
D. D. 'Mirza Sahiban' was another successful film released in 2013.","A, B, C"
"In the movie 'Bhaag Milkha Bhaag' (2013), which of the following statements are true regarding Milkha Singh's character and the historical love story subject?
Options:
A. A. Milkha Singh's life was explored through the lens of 'Mirza Sahiban'.
B. B. Milkha Singh is a fictional character based on a historical figure.
C. C. The movie includes elements of a historical love story.
D. D. Milkha Singh is primarily known for his achievements in athletics.","A, C, D"
"In the production of the movie 'Bhaag Milkha Bhaag' (2013), which of the following statements about the director are true?
Options:
A. A. Rakeysh Omprakash Mehra is known by the alias 'mehra'.
B. B. 'mehra' is a moniker used to describe Rakeysh Omprakash Mehra.
C. C. Rakeysh Omprakash Mehra directed 'Bhaag Milkha Bhaag'.
D. D. 'mehra' refers to a different filmmaker.","B, C"
"Which of the following films were directed by Rakeysh Omprakash Mehra prior to 'Bhaag Milkha Bhaag' released in 2013?
Options:
A. Delhi-6
B. Rang De Basanti
C. Chakdey India
D. Aks","Delhi-6, Rang De Basanti"
"Which of the following statements are true regarding the production of 'Bhaag Milkha Bhaag' (2013)?
Options:
A. A. Prasoon Joshi was a co-writer for 'Bhaag Milkha Bhaag'.
B. B. Rakeysh Omprakash Mehra directed 'Bhaag Milkha Bhaag'.
C. C. Prasoon Joshi collaborated with Rakeysh Omprakash Mehra on 'Delhi-6'.
D. D. Prasoon Joshi has no prior collaboration with Rakeysh Omprakash Mehra.","A, B, C"
"In the movie 'Bhaag Milkha Bhaag' released in 2013, which of the following statements are true regarding the collaboration between Prasoon Joshi and Mehra?
Options:
A. Prasoon Joshi was the screenwriter for the film.
B. Mehra directed the film.
C. Prasoon Joshi and Mehra collaborated on the film.
D. Both Prasoon Joshi and Mehra are known for their work in sports dramas.","Prasoon Joshi was the screenwriter for the film., Mehra directed the film., Prasoon Joshi and Mehra collaborated on the film."
"In the movie 'Bhaag Milkha Bhaag' (2013), which of the following statements are true regarding Milkha Singh's relationship with the National Stadium in Delhi?
Options:
A. A. Milkha Singh practiced for his athletic events at the National Stadium.
B. B. The narrator visited the National Stadium for swimming.
C. C. Milkha Singh won a gold medal at the National Stadium.
D. D. The National Stadium was a significant location in Milkha Singh's training.","A, B, D"
"In the movie 'Bhaag Milkha Bhaag' (2013), which of the following statements are true regarding Milkha Singh's experiences during the Partition?
Options:
A. He lost his family during the Partition.
B. He became a celebrated athlete after the Partition.
C. He was born after the Partition.
D. He witnessed the violence and chaos of the Partition.","He lost his family during the Partition., He became a celebrated athlete after the Partition., He witnessed the violence and chaos of the Partition."
"In the movie 'Bhaag Milkha Bhaag' (2013), which of the following statements are true regarding Milkha Singh's background?
Options:
A. A. Milkha Singh moved to Delhi as a refugee.
B. B. Milkha Singh was born in Delhi.
C. C. Milkha Singh witnessed violence during the Partition.
D. D. Milkha Singh became a famous athlete after moving to Delhi.","A, C, D"
"In the movie 'Bhaag Milkha Bhaag' (2013), which of the following statements are true regarding the relationship between Jeev Milkha Singh and Mehra?
Options:
A. A. Jeev Milkha Singh helped Mehra conduct research for the film.
B. B. Mehra is Milkha Singh's son.
C. C. Mehra arranged meetings with Milkha Singh's family.
D. D. Jeev Milkha Singh facilitated interactions between Mehra and Milkha Singh's family.","A, D"
"In the movie 'Bhaag Milkha Bhaag' (2013), which of the following themes are portrayed through the character of Milkha Singh's journey towards achieving Olympic glory?
Options:
A. Inspiration to the youth
B. Redemption through sports
C. Overcoming personal struggles
D. Teamwork and collaboration","Inspiration to the youth, Overcoming personal struggles"
"In the production of the movie 'Bhaag Milkha Bhaag' (2013), which of the following statements are true regarding the writing of Milkha Singh's story?
Options:
A. A. The story was written in two and a half years.
B. B. The screenplay was based on Milkha Singh's life.
C. C. The writing process took less than a year.
D. D. The narrative focuses on Milkha Singh's athletic achievements.","A, B, D"
"In the production of the movie 'Bhaag Milkha Bhaag' released in 2013, which actors were initially considered for the lead role based on Milkha Singh's preferences?
Options:
A. Akshay Kumar
B. Abhishek Bachchan
C. Farhan Akhtar
D. Ranbir Kapoor","Akshay Kumar, Abhishek Bachchan"
"In the movie 'Bhaag Milkha Bhaag' (2013), who did Mehra suggest Milkha Singh himself preferred for the lead role?
Options:
A. Akshay Kumar
B. Farhan Akhtar
C. Ranveer Singh
D. Hrithik Roshan",Akshay Kumar
"In the movie 'Bhaag Milkha Bhaag' (2013), which of the following statements are true regarding the casting decisions made by Mehra?
Options:
A. Abhishek Bachchan was initially preferred for the lead role.
B. Farhan Akhtar was the first choice for the role.
C. Mehra later replaced Abhishek Bachchan with Farhan Akhtar.
D. Abhishek Bachchan ultimately played the lead role.","Abhishek Bachchan was initially preferred for the lead role., Mehra later replaced Abhishek Bachchan with Farhan Akhtar."
"In the movie 'Bhaag Milkha Bhaag' (2013), which of the following statements are true regarding the casting of the character Mehra?
Options:
A. A. Akshay Kumar was initially preferred for the role of Mehra.
B. B. Farhan Akhtar ultimately played the role of Mehra.
C. C. Milkha Singh had no involvement in the casting decisions.
D. D. The final decision on the cast was deferred until the script was completed.","A, B, D"
"In the movie 'Bhaag Milkha Bhaag' (2013), which of the following statements are true regarding Hrithik Roshan's involvement with the film?
Options:
A. A. Hrithik Roshan was offered the lead role in the film.
B. B. Hrithik Roshan accepted the role and starred in the film.
C. C. Hrithik Roshan turned down the offer made by Mehra.
D. D. Mehra was the director of 'Bhaag Milkha Bhaag'.","A, C, D"
