Question & Options,Correct Answer
"In the movie 'Kapoor & Sons' (2016), which of the following statements are true regarding Amarjeet's last wish related to the family photograph?
Options:
A. A. Amarjeet wanted to capture a family portrait.
B. B. The family photograph was titled 'Kapoor & Sons, since 1921'.
C. C. Amarjeet's last wish did not involve the family.
D. D. The family photograph was a significant part of the plot.","A, B, D"
"Which characters are members of the Kapoor family in the movie 'Kapoor & Sons' released in 2016?
Options:
A. Rahul Kapoor
B. Arjun Kapoor
C. Tia Kapoor
D. Rishi Kapoor","Rahul Kapoor, Tia Kapoor, Rishi Kapoor"
"Which characters are members of the Kapoor family in the movie 'Kapoor & Sons' released in 2016?
Options:
A. Arjun Kapoor
B. Rishi Kapoor
C. Alia Bhatt
D. Sidharth Malhotra","Arjun Kapoor, Rishi Kapoor"
"Which characters are members of the Kapoor family in the movie 'Kapoor & Sons' released in 2016?
Options:
A. Harsh Kapoor
B. Arjun Kapoor
C. Rahul Kapoor
D. Alia Bhatt","Harsh Kapoor, Rahul Kapoor"
"Which characters are members of the Kapoor family mentioned in the plot of 'Kapoor & Sons' (2016)?
Options:
A. Sunita Kapoor
B. Raj Kapoor
C. Arjun Kapoor
D. Rahul Kapoor","Sunita Kapoor, Rahul Kapoor"
"In the movie 'Kapoor & Sons' (2016), which of the following statements are true about Rahul Kapoor's character?
Options:
A. He is a successful novelist.
B. He is an entrepreneur based in London.
C. He is a struggling artist.
D. He works in the finance sector.","He is a successful novelist., He is an entrepreneur based in London."
"In the movie 'Kapoor & Sons' (2016), which of the following struggles does Arjun Kapoor face?
Options:
A. Struggles to get his books published
B. Faces family conflicts
C. Deals with romantic relationships
D. Overcomes financial difficulties","Struggles to get his books published, Faces family conflicts, Deals with romantic relationships"
"In the movie 'Kapoor & Sons' (2016), which of the following statements about Arjun Kapoor's character are true?
Options:
A. A. Arjun Kapoor works part-time as a bartender in Newark.
B. B. Arjun Kapoor is a successful author.
C. C. Arjun Kapoor writes in his spare time.
D. D. Arjun Kapoor struggles to make ends meet.","A, C, D"
"In the movie 'Kapoor & Sons' (2016), which of the following statements correctly describe Harsh Kapoor's attitude towards Sunita's desire to open a catering business?
Options:
A. Harsh Kapoor is supportive of Sunita's desire to open a catering business.
B. Harsh Kapoor is unsupportive of Sunita's desire to open a catering business.
C. Harsh Kapoor encourages Sunita to pursue her catering business.
D. Harsh Kapoor dismisses Sunita's professional aspirations.",Harsh Kapoor is unsupportive of Sunita's desire to open a catering business. Harsh Kapoor dismisses Sunita's professional aspirations.
"In the movie 'Kapoor & Sons' (2016), which of the following statements about Sunita Kapoor's professional goals are correct?
Options:
A. Sunita Kapoor wants to open a catering business.
B. Sunita Kapoor is a professional chef.
C. Sunita Kapoor has no interest in food-related businesses.
D. Sunita Kapoor's desire to open a catering business is a significant plot point.","Sunita Kapoor wants to open a catering business., Sunita Kapoor's desire to open a catering business is a significant plot point."
