Question & Options,Correct Answer
"In the movie 'Shubh Mangal Zyada Saavdhan' (2020), which of the following statements are true regarding the characters played by Ayushmann Khurrana and Kartik Singh?
Options:
A. A. Ayushmann Khurrana plays the character of Kartik Singh.
B. B. Kartik Singh is portrayed by Ayushmann Khurrana.
C. C. Ayushmann Khurrana and Kartik Singh are both main characters in the movie.
D. D. Kartik Singh is played by a different actor.","A, C"
"In the movie 'Shubh Mangal Zyada Saavdhan' (2020), which of the following statements about the characters played by Jitendra Kumar and Aman Tripathi are true?
Options:
A. Jitendra Kumar plays the role of Aman Tripathi.
B. Aman Tripathi is a supporting character in the film.
C. Jitendra Kumar's character is in a romantic relationship with Aman Tripathi.
D. Aman Tripathi is portrayed as a comedic character.","Jitendra Kumar plays the role of Aman Tripathi., Jitendra Kumar's character is in a romantic relationship with Aman Tripathi."
"In the movie 'Shubh Mangal Zyada Saavdhan' released in 2020, which of the following statements are true regarding the character played by Gajraj Rao?
Options:
A. A. Gajraj Rao plays the character of Shankar Tripathi.
B. B. Gajraj Rao is a supporting character in the film.
C. C. Shankar Tripathi is portrayed by Gajraj Rao.
D. D. Gajraj Rao is the main protagonist of the film.","A, C"
"In the movie 'Shubh Mangal Zyada Saavdhan' (2020), which of the following statements about Neena Gupta's character are correct?
Options:
A. Neena Gupta plays the role of Sunaina Tripathi
B. Sunaina Tripathi is a supporting character
C. Neena Gupta is the lead actress
D. Sunaina Tripathi is the protagonist's mother","Neena Gupta plays the role of Sunaina Tripathi, Sunaina Tripathi is the protagonist's mother"
"In the movie 'Shubh Mangal Zyada Saavdhan' released in 2020, which of the following statements are true regarding the characters played by Manu Rishi?
Options:
A. A. Manu Rishi plays the character of Chaman Tripathi.
B. B. Chaman Tripathi is a character portrayed by Manu Rishi.
C. C. Manu Rishi does not play a significant role in the film.
D. D. Chaman Tripathi is a central character in the film.","A, B, D"
"In the movie 'Shubh Mangal Zyada Saavdhan' (2020), which of the following statements about the characters are true?
Options:
A. A) Sunita Rajwar plays the character of Champa Tripathi.
B. B) Champa Tripathi is the main protagonist of the film.
C. C) Sunita Rajwar is known for her role as Champa Tripathi.
D. D) Champa Tripathi is a supporting character in the movie.","A, C"
"Which of the following statements are true regarding the cast of the movie 'Shubh Mangal Zyada Saavdhan' released in 2020?
Options:
A. A. Maanvi Gagroo plays the character Rajni 'Goggle' Tripathi.
B. B. Rajni 'Goggle' Tripathi is portrayed by another actor.
C. C. Maanvi Gagroo is a main character in the film.
D. D. Rajni 'Goggle' Tripathi is a supporting character in the film.","A, C"
"In the movie 'Shubh Mangal Zyada Saavdhan' (2020), which of the following statements are true regarding the character portrayals?
Options:
A. A) Pankhuri Awasthy Rode plays the character of Kusum Nigam.
B. B) Kusum Nigam is a lead character in the film.
C. C) Pankhuri Awasthy Rode is known for her role in a different movie.
D. D) The character Kusum Nigam is depicted by Pankhuri Awasthy Rode.","A) Pankhuri Awasthy Rode plays the character of Kusum Nigam., D) The character Kusum Nigam is depicted by Pankhuri Awasthy Rode."
"In the movie 'Shubh Mangal Zyada Saavdhan' released in 2020, which of the following statements are true regarding the characters played by Neeraj Singh?
Options:
A. A. Neeraj Singh plays the character Keshav Tripathi.
B. B. Neeraj Singh is a supporting character in the film.
C. C. Neeraj Singh acts as Keshav Tripathi in the movie.
D. D. Neeraj Singh is the main antagonist in the film.",C
"In the movie 'Shubh Mangal Zyada Saavdhan' (2020), which of the following statements are true regarding the character portrayed by Bhumi Pednekar?
Options:
A. A. Bhumi Pednekar plays the role of Devika Bhatt.
B. B. Devika Bhatt is a supporting character in the film.
C. C. Bhumi Pednekar is the lead actress in the movie.
D. D. Devika Bhatt is a character created for a comedic subplot.","A, C"
"In the movie 'Shubh Mangal Zyada Saavdhan' (2020), which characters are portrayed by Haardik Gabbi?
Options:
A. Pintu
B. Kartik
C. Aman
D. Rani",Pintu
"In the movie 'Shubh Mangal Zyada Saavdhan' (2020), which of the following statements are true regarding the characters played by Mahesh Seth and Suryakant Bhatt?
Options:
A. A) Mahesh Seth is portrayed by the actor who plays Suryakant Bhatt.
B. B) Suryakant Bhatt is a character played by Mahesh Seth.
C. C) Mahesh Seth plays the character of Suryakant Bhatt.
D. D) Suryakant Bhatt is portrayed by a different actor.",C) Mahesh Seth plays the character of Suryakant Bhatt.
"In the movie 'Shubh Mangal Zyada Saavdhan' (2020), which of the following statements are true regarding the cast?
Options:
A. A) Brij Kumar Pandey plays the role of Pandit.
B. B) Pandit is a character played by Brij Kumar Pandey.
C. C) Brij Kumar Pandey is the main lead of the movie.
D. D) The character Pandit does not appear in the movie.","A) Brij Kumar Pandey plays the role of Pandit., B) Pandit is a character played by Brij Kumar Pandey."
"Which of the following statements are true regarding the character portrayed by Ajit Singh Palawat in the movie 'Shubh Mangal Zyada Saavdhan' (2020)?
Options:
A. Ajit Singh Palawat plays the role of a police officer.
B. Ajit Singh Palawat is the main protagonist of the movie.
C. The character played by Ajit Singh Palawat is a police officer.
D. Ajit Singh Palawat has a comedic role in the film.","Ajit Singh Palawat plays the role of a police officer., The character played by Ajit Singh Palawat is a police officer."
"In the movie 'Shubh Mangal Zyada Saavdhan' (2020), which of the following statements about Bappi Lahiri's appearance are true?
Options:
A. Bappi Lahiri appears as himself in the song 'Arey Pyaar Kar Le'.
B. Bappi Lahiri plays a fictional character in the movie.
C. Bappi Lahiri is featured in the soundtrack of the movie.
D. Bappi Lahiri does not appear in any musical number.",Bappi Lahiri appears as himself in the song 'Arey Pyaar Kar Le'.; Bappi Lahiri is featured in the soundtrack of the movie.
