Question & Options,Correct Answer
"In the movie 'Tumbbad' (2018), which of the following statements are true regarding the character portrayed by Sohum Shah?
Options:
A. A) Sohum Shah plays the role of Vinayak Rao.
B. B) Vinayak Rao is a supporting character in the film.
C. C) Sohum Shah is the main antagonist of the story.
D. D) The character Vinayak Rao is central to the plot.","A) Sohum Shah plays the role of Vinayak Rao., D) The character Vinayak Rao is central to the plot."
"In the movie 'Tumbbad' (2018), which of the following statements about the characters Dhundiraj Prabhakar Jogalekar and young Vinayak are correct?
Options:
A. Dhundiraj Prabhakar Jogalekar is portrayed by the same actor who plays young Vinayak.
B. Young Vinayak is a character that Dhundiraj Prabhakar Jogalekar interacts with.
C. Dhundiraj Prabhakar Jogalekar plays the role of young Vinayak in the movie.
D. Young Vinayak is the protagonist of the film.",Dhundiraj Prabhakar Jogalekar plays the role of young Vinayak in the movie.
"In the movie 'Tumbbad' (2018), which of the following statements about the character Jyoti Malshe are true?
Options:
A. Jyoti Malshe is portrayed as Vinayak's mother
B. Jyoti Malshe is the main antagonist
C. Jyoti Malshe is a supporting character
D. Jyoti Malshe is a mythical figure in the story","Jyoti Malshe is portrayed as Vinayak's mother, Jyoti Malshe is a supporting character"
"In the movie 'Tumbbad' (2018), which of the following statements are true regarding the characters played by Anita Date-Kelkar?
Options:
A. A. Anita Date-Kelkar plays the role of Vinayak's wife.
B. B. Vaidehi Rao is the mother of Pandurang.
C. C. Anita Date-Kelkar portrays the character of Vaidehi Rao.
D. D. Vaidehi Rao is a character who does not have any children.","A, B, C"
"In the movie 'Tumbbad' (2018), which of the following statements are true regarding the character portrayed by Ronjini Chakraborty?
Options:
A. A) Ronjini Chakraborty plays the role of Vinayak's mistress.
B. B) Ronjini Chakraborty is the main protagonist of the film.
C. C) Ronjini Chakraborty's character is involved in a romantic relationship with Vinayak.
D. D) Ronjini Chakraborty is a supporting character in the film.","A) Ronjini Chakraborty plays the role of Vinayak's mistress., C) Ronjini Chakraborty's character is involved in a romantic relationship with Vinayak., D) Ronjini Chakraborty is a supporting character in the film."
"In the movie 'Tumbbad' (2018), which of the following statements are true regarding the characters played by Deepak Damle?
Options:
A. A) Deepak Damle portrays a character named Raghav.
B. B) Raghav is a supporting character in 'Tumbbad'.
C. C) Deepak Damle is the lead actor in 'Tumbbad'.
D. D) Raghav is the protagonist of the movie.",A) Deepak Damle portrays a character named Raghav. B) Raghav is a supporting character in 'Tumbbad'.
"In the movie 'Tumbbad' (2018), which of the following statements are true regarding the character portrayed by Mohammad Samad?
Options:
A. A) Mohammad Samad plays the role of Vinayak's son.
B. B) Pandurang is a character that appears in the movie.
C. C) Mohammad Samad is the main protagonist of the film.
D. D) Pandurang is portrayed as an antagonist.",A) Mohammad Samad plays the role of Vinayak's son. B) Pandurang is a character that appears in the movie.
"In the movie 'Tumbbad' (2018), which of the following statements about the character Samad is true?
Options:
A. A. Samad is portrayed by Mohammad Samad.
B. B. Samad is the main antagonist of the film.
C. C. Samad also portrays Sarkar's great-grandmother.
D. D. Samad is a descendant of Sarkar.","A, C"
"In the movie 'Tumbbad' (2018), which of the following statements are true regarding the character Sadashiv?
Options:
A. Rudra Soni plays the character Sadashiv.
B. Sadashiv is the protagonist of the story.
C. Sadashiv is related to the theme of greed and mythology.
D. Rudra Soni is a supporting character in the film.","Rudra Soni plays the character Sadashiv., Sadashiv is related to the theme of greed and mythology."
"In the movie 'Tumbbad' (2018), which characters are portrayed by Madhav Hari Joshi?
Options:
A. A. Sarkar
B. B. Vinayak
C. C. The Witch
D. D. The God of Wealth","A. Sarkar, B. Vinayak"
"In the movie 'Tumbbad' (2018), which of the following statements about the cast are true?
Options:
A. Cameron Anderson plays the role of Sergeant Cooper.
B. Sergeant Cooper is a character portrayed by Cameron Anderson.
C. Cameron Anderson is known for his role in 'Tumbbad'.
D. Sergeant Cooper is a lead character in 'Tumbbad'.","Cameron Anderson plays the role of Sergeant Cooper., Sergeant Cooper is a character portrayed by Cameron Anderson."
