Question & Options,Correct Answer
"Which of the following statements are true regarding the soundtrack of 'Shubh Mangal Zyada Saavdhan' (2020)?
Options:
A. A) Tanishk Bagchi composed songs for the movie's soundtrack.
B. B) The soundtrack features music from multiple composers.
C. C) 'Shubh Mangal Zyada Saavdhan' is a horror film.
D. D) Tanishk Bagchi is known for creating popular Bollywood soundtracks.","A, D"
"Which of the following statements are true regarding the soundtrack of the movie 'Shubh Mangal Zyada Saavdhan' released in 2020?
Options:
A. Vayu contributed to the songwriting for the soundtrack.
B. The soundtrack features only original songs.
C. Vayu is a well-known artist in the Bollywood music industry.
D. The soundtrack includes songs that reflect the movie's themes.","Vayu contributed to the songwriting for the soundtrack., Vayu is a well-known artist in the Bollywood music industry., The soundtrack includes songs that reflect the movie's themes."
"Which of the following statements are true regarding the soundtrack of the movie 'Shubh Mangal Zyada Saavdhan' released in 2020?
Options:
A. Tony Kakkar is a singer featured in the soundtrack.
B. The soundtrack includes songs by multiple artists.
C. The movie is a sequel to another film.
D. Tony Kakkar has not contributed to the movie's soundtrack.","Tony Kakkar is a singer featured in the soundtrack., The soundtrack includes songs by multiple artists."
"Which of the following statements are true regarding the soundtrack of the movie 'Shubh Mangal Zyada Saavdhan' released in 2020?
Options:
A. The song 'Gabru' features a rendition by Romy.
B. Romy is known for his contributions to the soundtrack of 'Shubh Mangal Zyada Saavdhan'.
C. The soundtrack includes a variety of tracks that reflect the movie's themes.
D. Gabru is a character in the movie 'Shubh Mangal Zyada Saavdhan'.","The song 'Gabru' features a rendition by Romy., Romy is known for his contributions to the soundtrack of 'Shubh Mangal Zyada Saavdhan'."
"Which of the following statements are true regarding the soundtrack of the movie 'Shubh Mangal Zyada Saavdhan' released in 2020?
Options:
A. Tanishk Bagchi recreated the song 'Arey Pyaar Kar Le'.
B. The movie features an original soundtrack by A.R. Rahman.
C. The song 'Arey Pyaar Kar Le' is part of the movie's soundtrack.
D. Tanishk Bagchi is known for his work in Bollywood remixes.","Tanishk Bagchi recreated the song 'Arey Pyaar Kar Le'., The song 'Arey Pyaar Kar Le' is part of the movie's soundtrack., Tanishk Bagchi is known for his work in Bollywood remixes."
"In the movie 'Shubh Mangal Zyada Saavdhan' (2020), which of the following statements about the song 'Arey Pyaar Kar Le' are correct?
Options:
A. A. The song 'Arey Pyaar Kar Le' was composed by Bappi Lahiri.
B. B. The original version of 'Arey Pyaar Kar Le' was featured in the film Saaheb.
C. C. 'Arey Pyaar Kar Le' is a romantic duet in 'Shubh Mangal Zyada Saavdhan'.
D. D. Bappi Lahiri is known for his contributions to the soundtrack of 'Shubh Mangal Zyada Saavdhan'.","A, B"
"In the movie 'Shubh Mangal Zyada Saavdhan' (2020), which of the following statements about the song 'Kya Karte Thay Sajna' are correct?
Options:
A. Anuradha Paudwal originally sang the song 'Kya Karte Thay Sajna'.
B. The song was sung by Udit Narayan for a television film.
C. The song 'Kya Karte Thay Sajna' was featured in a Bollywood movie.
D. The song was part of the soundtrack for 'Shubh Mangal Zyada Saavdhan'.","Anuradha Paudwal originally sang the song 'Kya Karte Thay Sajna', The song was sung by Udit Narayan for a television film."
"Which of the following statements are true regarding the soundtrack of the movie 'Shubh Mangal Zyada Saavdhan' released in 2020?
Options:
A. Tanishk Bagchi recreated the song 'Kya Karte Thay Sajna' for the soundtrack.
B. The soundtrack features only original compositions.
C. The movie includes a variety of genres in its music.
D. Tanishk Bagchi is known for his work in Bollywood soundtracks.","Tanishk Bagchi recreated the song 'Kya Karte Thay Sajna' for the soundtrack., Tanishk Bagchi is known for his work in Bollywood soundtracks."
"Which of the following statements about the soundtrack of 'Shubh Mangal Zyada Saavdhan' (2020) are correct?
Options:
A. Zara Khan lent her voice to the recreated version of 'Kya Karte Thay Sajna'.
B. The soundtrack features a variety of genres including romantic and comedic elements.
C. The song 'Kya Karte Thay Sajna' is an original composition.
D. Zara Khan is known for her work in Bollywood soundtracks.",Zara Khan lent her voice to the recreated version of 'Kya Karte Thay Sajna'.; The soundtrack features a variety of genres including romantic and comedic elements.; Zara Khan is known for her work in Bollywood soundtracks.
"In the movie 'Shubh Mangal Zyada Saavdhan' (2020), which of the following statements about the song 'Gabru' are correct?
Options:
A. Vayu is the music composer for 'Gabru'.
B. Gabru is performed by a famous Bollywood singer.
C. The song 'Gabru' features in a romantic scene.
D. The lyrics of 'Gabru' were written by Vayu.",Vayu is the music composer for 'Gabru.'; The song 'Gabru' features in a romantic scene.
