Question & Options,Correct Answer
"In the movie 'Bell Bottom' (2021), which of the following statements are true regarding the hijacking event involving Indian Airlines Flight 691?
Options:
A. Azaadi Dal is a Khalistan separatist group.
B. Indian Airlines Flight 691 was hijacked in 1984.
C. The hijacking was a fictional event not based on real occurrences.
D. The movie features a rescue operation to save the passengers of Flight 691.","Azaadi Dal is a Khalistan separatist group., Indian Airlines Flight 691 was hijacked in 1984."
"In the movie 'Bell Bottom' (2021), which entities are connected through the hijacking plot of Indian Airlines Flight 691?
Options:
A. Azaadi Dal
B. Indian Airlines
C. Pakistan's ISI
D. Khalistan separatist group","Azaadi Dal, Pakistan's ISI, Khalistan separatist group"
"In the movie 'Bell Bottom' (2021), which of the following statements are true regarding the relationship between Indian Airlines Flight 691 and Indo-Pakistani relations?
Options:
A. The hijacking of Indian Airlines Flight 691 is linked to improving Indo-Pakistani relations.
B. Bell Bottom believes that the hijackers are connected to Pakistan's ISI.
C. The officials support Bell Bottom's theory about the hijackers.
D. Azaadi Dal is identified as a Khalistan separatist group.","Bell Bottom believes that the hijackers are connected to Pakistan's ISI., Azaadi Dal is identified as a Khalistan separatist group."
"In the movie 'Bell Bottom' (2021), which of the following statements are true regarding the relationship between the raw agent code-named 'bell bottom' and Prime Minister Indira Gandhi?
Options:
A. The agent is frustrated with Indira Gandhi's lack of action.
B. Indira Gandhi allows the agent to handle the hijacking case.
C. The agent is involved in a mission to rescue hostages.
D. Indira Gandhi is depicted as a supportive figure in the agent's mission.","Indira Gandhi allows the agent to handle the hijacking case., The agent is involved in a mission to rescue hostages."
"In the movie 'Bell Bottom' (2021), how do other officials perceive the raw agent code-named 'bell bottom'?
Options:
A. They view him with admiration.
B. They view him with consternation.
C. They consider him a threat.
D. They see him as a mere clerk.","They view him with consternation., They see him as a mere clerk."
"In the movie 'Bell Bottom' (2021), which of the following statements are true regarding Anshul Malhotra's family relationships?
Options:
A. Anshul Malhotra's wife is named Radhika.
B. Raavi is Anshul Malhotra's mother.
C. Anshul Malhotra has a sister who lives in London.
D. Raavi frequently visits Anshul's brother in London.","Anshul Malhotra's wife is named Radhika., Raavi is Anshul Malhotra's mother., Raavi frequently visits Anshul's brother in London."
"In the movie 'Bell Bottom' (2021), which of the following statements are true regarding Raavi's encounter with terrorists?
Options:
A. Raavi successfully negotiates with the terrorists.
B. Raavi's flight is hijacked by terrorists.
C. Raavi is a secret agent.
D. Raavi manages to save all the hostages.","Raavi's flight is hijacked by terrorists., Raavi is a secret agent."
"In the movie 'Bell Bottom' (2021), which of the following statements are true regarding the events surrounding the hijacking in 1979?
Options:
A. A. Terrorists hijacked Raavi's flight.
B. B. Indira Gandhi was the Prime Minister during the hijacking.
C. C. Morarji Desai negotiated with the hijackers.
D. D. Pakistani President Muhammad Zia-ul-Haq was involved in the negotiations.","A, C, D"
"In the movie 'Bell Bottom' (2021), which of the following statements about Raavi's fate are true?
Options:
A. Raavi is a character who dies in the film
B. Raavi's death is caused by a terrorist attack
C. Raavi dies due to natural causes
D. Raavi survives the hijacking incident","Raavi is a character who dies in the film, Raavi dies due to natural causes"
"In the movie 'Bell Bottom' (2021), how does Daljeet 'Doddy' Singh contribute to the suffering of the character he interacts with?
Options:
A. He threw heavy blankets on her, increasing her suffering as she died.
B. He provided her with support during her difficult moments.
C. He attempted to rescue her from her predicament.
D. He caused her distress through his actions.","He threw heavy blankets on her, increasing her suffering as she died.; He caused her distress through his actions."
"In the movie 'Bell Bottom' (2021), which of the following statements are true regarding the relationship between the 'bell bottom' and 'cover' in the context of the plot involving his wife being an embassy officer?
Options:
A. A. The bell bottom is a disguise used by the protagonist.
B. B. The cover refers to the protagonist's wife's role in the embassy.
C. C. The bell bottom is a type of clothing worn by the protagonist.
D. D. The cover involves a secret mission related to the embassy.","B, D"
"In the movie 'Bell Bottom' (2021), which characters are involved in the decision regarding the orders not to refuel the plane in Lahore?
Options:
A. Anshul
B. The pilot
C. The mission commander
D. The co-pilot","Anshul, The mission commander"
"In the movie 'Bell Bottom' (2021), which of the following statements are true regarding Zia's relationship with his minister?
Options:
A. A. Zia sends his minister to monitor the situation.
B. B. The minister is responsible for making decisions without Zia's approval.
C. C. Zia relies on his minister for updates on critical events.
D. D. The minister acts independently of Zia's directives.","A, C"
"In the movie 'Bell Bottom' (2021), which characters are involved in the act of convincing to 'break script'?
Options:
A. Anshul
B. Gandhi
C. Ravi
D. Priya","Anshul, Gandhi"
"In the movie 'Bell Bottom' (2021), which of the following elements are involved in the preparation for a covert operation in Dubai related to the Pakistani ministers' wishes?
Options:
A. The protagonist gathers intelligence
B. Local law enforcement is informed
C. A team of specialists is assembled
D. Diplomatic negotiations are conducted","The protagonist gathers intelligence, A team of specialists is assembled"
"In the movie 'Bell Bottom' (2021), which of the following statements are true regarding Anshul's actions related to aerial terrorism?
Options:
A. Anshul acts against the wishes of Indian ministers.
B. Anshul is naive about aerial terrorism.
C. Anshul prepares for a covert operation.
D. Aerial terrorism is a central theme in the movie.","Anshul acts against the wishes of Indian ministers., Anshul prepares for a covert operation., Aerial terrorism is a central theme in the movie."
"In the movie 'Bell Bottom' (2021), which of the following statements are true regarding Anshul and his team's arrival at the Dubai airport?
Options:
A. They were disguised as diplomatic aides.
B. They met with a contact at the airport.
C. They arrived without any prior arrangements.
D. Their mission was to rescue hostages.","They were disguised as diplomatic aides., They met with a contact at the airport."
"In the movie 'Bell Bottom' (2021), which of the following themes are highlighted through the depiction of Dubai Airport?
Options:
A. Humanitarianism
B. Avoidance of bloodshed
C. Commercialism
D. Adventure","Humanitarianism, Avoidance of bloodshed"
"In the movie 'Bell Bottom' (2021), which of the following actions are taken by the Pakistani minister in relation to Anshul's team?
Options:
A. The Pakistani minister closes the cargo door.
B. Anshul successfully disarms the hijackers.
C. The Pakistani minister foils Anshul's first plan.
D. Anshul's team manages to enter the aircraft undetected.","The Pakistani minister closes the cargo door., The Pakistani minister foils Anshul's first plan."
"In the movie 'Bell Bottom' (2021), which of the following statements are true regarding Anshul's plans involving the Indian army?
Options:
A. Anshul's first plan was successful without any intervention.
B. The Indian army was involved in Anshul's second plan.
C. Dubai officials played a role in hindering Anshul's plans.
D. The ship carrying the Indian army was allowed entry into Dubai.","The Indian army was involved in Anshul's second plan., Dubai officials played a role in hindering Anshul's plans."
"In the movie 'Bell Bottom' (2021), which of the following actions did the ministers take regarding the terrorists' demands?
Options:
A. A) They agreed to pay a sum of money to the terrorists.
B. B) They refused all demands from the terrorists.
C. C) They agreed to release more terrorists.
D. D) They arranged for a chartered flight to London for the terrorists.","A, C, D"
"In the movie 'Bell Bottom' (2021), which of the following statements are true regarding the relationship between the terrorist and the VIP target?
Options:
A. The terrorist plans to hold the VIP target hostage.
B. The VIP target is a member of the terrorist group.
C. The hostage situation involves a flight to London.
D. The terrorist has no interest in the VIP target.","The terrorist plans to hold the VIP target hostage., The hostage situation involves a flight to London."
"In the movie 'Bell Bottom' (2021), which of the following actions are taken by Anshul regarding the contact's betrayal?
Options:
A. Anshul confronts the contact about her betrayal.
B. Anshul ties up the contact.
C. Anshul reveals his knowledge of the contact's betrayal.
D. Anshul seeks revenge on the contact.","Anshul ties up the contact., Anshul reveals his knowledge of the contact's betrayal."
"In the movie 'Bell Bottom' (2021), what actions do Anshul and his team undertake while disguising themselves as airport workers during a sandstorm?
Options:
A. They free the VIPs
B. They capture the terrorists
C. They assist in airport operations
D. They create a diversion for the authorities","They free the VIPs, They capture the terrorists"
"In the movie 'Bell Bottom' (2021), which of the following statements are true regarding the relationship between the Emir of Dubai and Anshul?
Options:
A. The Emir of Dubai initially grants take off clearance.
B. The Emir of Dubai denies them take off clearance at first.
C. Anshul is a key character involved in the flight operation.
D. The Emir of Dubai supports Anshul's mission throughout the film.","The Emir of Dubai denies them take off clearance at first., Anshul is a key character involved in the flight operation."
"In the movie 'Bell Bottom' (2021), which of the following statements are true regarding the relationship between VIPs and terrorists during the mission?
Options:
A. A. The heroes were tasked with protecting the VIPs from terrorists.
B. B. The terrorists successfully harmed the VIPs.
C. C. The VIPs were involved in a mission against the terrorists.
D. D. The heroes apprehended the terrorists before any harm could be caused to the VIPs.","A, D"
"In the movie 'Bell Bottom' (2021), what significant events occurred due to the redirection of the chartered flight to India?
Options:
A. The terrorists were arrested in India.
B. The flight was diverted to another country.
C. The mission was deemed a failure.
D. The chartered flight was successfully completed without incident.",The terrorists were arrested in India.
"In the movie 'Bell Bottom' (2021), which of the following statements are true regarding the Emir of Dubai's decision-making process?
Options:
A. A. The Emir initially denied take off clearance to the chartered flight.
B. B. The Emir was influenced by Anshul's explanation of Dubai's humanism.
C. C. The Emir granted take off clearance without any conditions.
D. D. The Emir's decision was based solely on security concerns.","A, B"
"In the movie 'Bell Bottom' (2021), which of the following statements are true regarding Zia and the ISI leaders?
Options:
A. A. Zia was considered a disgraced individual.
B. B. ISI leaders were celebrated for their actions.
C. C. Zia and ISI leaders were booked along with terrorists.
D. D. Zia worked independently of the ISI leaders.","A, C"
"In the movie 'Bell Bottom' (2021), which of the following statements are true regarding Radhika's character and her connection to RAW?
Options:
A. Radhika was secretly working for RAW.
B. Radhika informed RAW about her husband's abilities.
C. Radhika was unaware of her husband's background.
D. Radhika's actions were pivotal to the mission's success.","Radhika was secretly working for RAW., Radhika informed RAW about her husband's abilities., Radhika's actions were pivotal to the mission's success."
