Question & Options,Correct Answer
"Which of the following statements are true regarding the soundtrack of the movie 'Bareilly Ki Barfi' released in 2017?
Options:
A. The soundtrack album was released by Zee Music Company.
B. The movie features a soundtrack that was released on August 11, 2017.
C. The soundtrack includes songs that are only instrumental.
D. Bareilly Ki Barfi has no connection to its soundtrack album.","The soundtrack album was released by Zee Music Company., The movie features a soundtrack that was released on August 11, 2017."
"Which of the following statements are true regarding the soundtrack of the movie 'Bareilly Ki Barfi' released in 2017?
Options:
A. Tanishk Bagchi composed some songs for 'Bareilly Ki Barfi'.
B. The soundtrack features only classical music.
C. The movie 'Bareilly Ki Barfi' has an original score.
D. Tanishk Bagchi is known for his work in Bollywood soundtracks.",Tanishk Bagchi composed some songs for 'Bareilly Ki Barfi'.; Tanishk Bagchi is known for his work in Bollywood soundtracks.
"Which of the following songs were composed by Arko Pravo Mukherjee for the movie 'Bareilly Ki Barfi' released in 2017?
Options:
A. Option A: 'Sweety Tera Drama'
B. Option B: 'Nazm Nazm'
C. Option C: 'Bairagi'
D. Option D: 'Gulabo'","Option A: 'Sweety Tera Drama', Option B: 'Nazm Nazm'"
"Which of the following statements are true regarding the soundtrack of the movie 'Bareilly Ki Barfi' released in 2017?
Options:
A. Sameer Uddin sang the song 'Twist Kamariya'.
B. The song 'Twist Kamariya' was composed by Amit Trivedi.
C. The soundtrack features a total of five songs.
D. The song 'Twist Kamariya' is a romantic ballad.",Sameer Uddin sang the song 'Twist Kamariya.'; The song 'Twist Kamariya' was composed by Amit Trivedi.
"Which of the following statements are true about the song 'Twist Kamariya' from the movie 'Bareilly Ki Barfi' (2017)?
Options:
A. A) Vayu composed the song 'Twist Kamariya'.
B. B) Vayu sang the song 'Twist Kamariya'.
C. C) 'Twist Kamariya' is a song featured in the movie 'Bareilly Ki Barfi'.
D. D) The song 'Twist Kamariya' was composed by a different artist.","A, B, C"
"Which of the following statements are true regarding the soundtrack of the movie 'Bareilly Ki Barfi' released in 2017?
Options:
A. Samira Koppikar sang the song 'Nazm Nazm'.
B. The song 'Nazm Nazm' was composed by Amit Trivedi.
C. The movie features a total of five songs.
D. The song 'Nazm Nazm' is a romantic track.","Samira Koppikar sang the song 'Nazm Nazm'., The song 'Nazm Nazm' is a romantic track."
"Which of the following songs are featured in the movie 'Bareilly Ki Barfi' released in 2017?
Options:
A. Sweety Tera Drama
B. Tum Hi Ho
C. Nazm Nazm
D. Galti Se Mistake",Sweety Tera Drama
"Which of the following statements are true regarding the soundtrack of the movie 'Bareilly Ki Barfi' released in 2017?
Options:
A. The soundtrack was released by Zee Music Company.
B. The soundtrack album was released on August 11, 2017.
C. The movie features music by A.R. Rahman.
D. The soundtrack includes songs sung by Arijit Singh.","The soundtrack was released by Zee Music Company., The soundtrack album was released on August 11, 2017."
"Which of the following statements are true regarding the soundtrack of 'Bareilly Ki Barfi' (2017)?
Options:
A. A. Tanishk Bagchi composed songs for 'Bareilly Ki Barfi'.
B. B. Tanishk Bagchi is known for his work in 'Munna Michael'.
C. C. The soundtrack features a mix of traditional and contemporary music.
D. D. 'Bareilly Ki Barfi' is a musical drama.","A, B, C"
"Which of the following songs were composed by Arko Pravo Mukherjee for the movie 'Bareilly Ki Barfi' (2017)?
Options:
A. Option A: 'Sweety Tera Drama'
B. Option B: 'Nazm Nazm'
C. Option C: 'Bairagi'
D. Option D: 'Bada Badal'","Option A: 'Sweety Tera Drama', Option B: 'Nazm Nazm'"
"Which of the following songs were composed by Arko Pravo Mukherjee for the movie 'Bareilly Ki Barfi' (2017)?
Options:
A. Option A: 'Sweety Tera Drama'
B. Option B: 'Nazm Nazm'
C. Option C: 'Bada Badra'
D. Option D: 'Gori Tu Latth Maar'","Option A: 'Sweety Tera Drama', Option B: 'Nazm Nazm'"
"In the movie 'Bareilly Ki Barfi' (2017), which of the following statements about the song 'nazm nazm' are correct?
Options:
A. It was composed by Arko Pravo Mukherjee
B. It was written by Arko Pravo Mukherjee
C. It was sung by Arko Pravo Mukherjee
D. It features in the film's soundtrack","It was composed by Arko Pravo Mukherjee, It was written by Arko Pravo Mukherjee, It was sung by Arko Pravo Mukherjee"
"Which of the following statements are true regarding the soundtrack of the movie 'Bareilly Ki Barfi' released in 2017?
Options:
A. A. 'Twist Kamariya' was composed by Tanishk Bagchi.
B. B. Tanishk Bagchi is known for his role in the movie's soundtrack.
C. C. 'Twist Kamariya' features vocals by Tanishk Bagchi.
D. D. 'Bareilly Ki Barfi' does not include any songs by Tanishk Bagchi.","A, B, C"
"In the movie 'Bareilly Ki Barfi' (2017), which of the following statements are true regarding the soundtrack contributions?
Options:
A. A. The soundtrack features songs sung by Samira Koppikar.
B. B. Samira Koppikar composed songs for the movie.
C. C. The soundtrack was exclusively composed by bairaagi.
D. D. Samira Koppikar is credited for both singing and composing.","A, B, D"
"Which of the following songs from the movie 'Bareilly Ki Barfi' (2017) features a version sung by Ayushmann Khurrana?
Options:
A. Nazm Nazm
B. Pyaar Ka Punchnama
C. Dilbaro
D. Tum Hi Ho",Nazm Nazm
"In the movie 'Bareilly Ki Barfi' (2017), which of the following statements about the soundtrack are correct?
Options:
A. A. The soundtrack features a version sung by Samira Koppikar.
B. B. Samira Koppikar composed the soundtrack for the movie.
C. C. The bairaagi character is unrelated to the soundtrack.
D. D. Samira Koppikar's version is both sung and composed by her.","A, B, D"
"In the movie 'Bareilly Ki Barfi' (2017), which of the following statements about the song 'Nazm Nazm' are correct?
Options:
A. It was sung by Sumedha Karmahe
B. It was composed by Sumedha Karmahe
C. It features in the soundtrack of the movie
D. It was released before the movie","It was sung by Sumedha Karmahe, It was composed by Sumedha Karmahe, It features in the soundtrack of the movie"
