Question & Options,Correct Answer
"In the movie 'Super 30' (2019), which of the following statements correctly describe the relationship between Anand Kumar and Fugga?
Options:
A. Anand Kumar is Fugga's teacher.
B. Fugga learned from Anand Kumar.
C. Fugga gives a talk in London.
D. Anand Kumar is a student of Fugga.","Anand Kumar is Fugga's teacher., Fugga learned from Anand Kumar., Fugga gives a talk in London."
"In the movie 'Super 30' (2019), which of the following statements accurately describe the relationship between Anand Kumar and local minister Shriram Singh?
Options:
A. Shriram Singh initially promises to help Anand Kumar.
B. Anand Kumar successfully receives help from Shriram Singh.
C. Shriram Singh later denies his promise to Anand Kumar.
D. Anand Kumar and Shriram Singh have a strong friendship.","Shriram Singh initially promises to help Anand Kumar., Shriram Singh later denies his promise to Anand Kumar."
"In the movie 'Super 30' (2019), which of the following statements accurately describe the relationship between Anand Kumar and the Banaras Hindu University library supervisor?
Options:
A. Anand Kumar frequently visits the library.
B. The library supervisor encourages Anand's studies.
C. Anand Kumar has a repeated violation relationship with the library supervisor.
D. The library supervisor is supportive of Anand's educational goals.","Anand Kumar frequently visits the library., Anand Kumar has a repeated violation relationship with the library supervisor."
"In the movie 'Super 30' (2019), which of the following statements are true regarding the relationship between Anand Kumar and Professor Richard?
Options:
A. Professor Richard was impressed by Anand's solution to a difficult math problem.
B. Anand Kumar rejected the invitation from Professor Richard.
C. Professor Richard invited Anand to join a program at the University of Cambridge.
D. Anand Kumar is a well-known mathematician.","Professor Richard was impressed by Anand's solution to a difficult math problem., Professor Richard invited Anand to join a program at the University of Cambridge."
"In the movie 'Super 30' (2019), which of the following statements accurately describe the relationship between Anand Kumar and Rajendra?
Options:
A. Anand's family provides him with full support.
B. Rajendra is financially able to assist Anand with his travel.
C. Rajendra, as head of the post office, does not have enough money to help Anand.
D. Anand faces a lack of support from Rajendra.","Anand's family provides him with full support., Rajendra, as head of the post office, does not have enough money to help Anand., Anand faces a lack of support from Rajendra."
"In the movie 'Super 30' (2019), which of the following statements are true regarding the character Anand and his father Rajendra?
Options:
A. A. Anand's father Rajendra passed away due to a heart attack.
B. B. Anand is the only child of Rajendra.
C. C. Rajendra supported Anand's education until his death.
D. D. Anand became a teacher after his father's death.","A, C, D"
"In the movie 'Super 30' (2019), which of the following statements accurately describe the relationship between Anand and Shriram Singh?
Options:
A. Anand helps Shriram Singh with his studies.
B. Shriram Singh promises money but denies it later.
C. Anand and Shriram Singh are childhood friends.
D. Shriram Singh betrays Anand's trust.","Shriram Singh promises money but denies it later, Shriram Singh betrays Anand's trust."
"In the movie 'Super 30' (2019), which of the following statements about Anand's role are true?
Options:
A. A. Anand works as a teacher under Lallan Singh.
B. B. Anand runs an excellence coaching center.
C. C. Anand is a student at the coaching center.
D. D. Anand's coaching center focuses on preparing students for competitive exams.","A, B, D"
"In the movie 'Super 30' (2019), which of the following statements about the relationship between Anand and Supriya are true?
Options:
A. A. Supriya is Anand's love interest.
B. B. Supriya is a student at the Excellence Coaching Centre.
C. C. Supriya supports Anand until he leaves the Excellence Coaching Centre.
D. D. Anand and Supriya have a tumultuous relationship.","A, C"
"In the movie 'Super 30' (2019), how does Anand's journey impact the lives of poor kids during his struggle with financial crises?
Options:
A. Anand starts a separate tuition for the poor kids.
B. Anand receives unwavering support from Supriya throughout his journey.
C. Anand faces a financial crisis that affects his ability to teach.
D. Anand's efforts lead to significant improvements in the kids' education.","Anand starts a separate tuition for the poor kids., Anand faces a financial crisis that affects his ability to teach."
"In the movie 'Super 30' (2019), which of the following statements are true regarding Lallan Singh and Anand?
Options:
A. A. Lallan Singh recruits Anand to work as a teacher in his coaching center.
B. B. Anand is a student at Lallan Singh's coaching center.
C. C. Lallan Singh and Anand are childhood friends.
D. D. Anand helps Lallan Singh in his educational initiatives.","A, D"
"In the movie 'Super 30' (2019), which of the following actions does Lallan Singh take regarding Anand's separate tuition for poor kids?
Options:
A. A. He criticizes it.
B. B. He supports it.
C. C. He challenges Anand to a duel.
D. D. He ignores it.","A, C"
"In the movie 'Super 30' (2019), which of the following actions are taken by Lallan Singh to assist Anand's center?
Options:
A. A. Lallan Singh provides free geometry boxes to Anand's center.
B. B. Lallan Singh teaches geometry at Anand's center.
C. C. Lallan Singh brings students from his village to Anand's center.
D. D. Lallan Singh donates money to support Anand's center.","A, C"
"In the movie 'Super 30' (2019), which of the following statements are true regarding the competition between Anand and Lallan?
Options:
A. Anand and Lallan compete in a duel involving their students' exam scores.
B. Anand is a mentor to Lallan's students.
C. Lallan's teaching methods are more traditional compared to Anand's.
D. The competition is a friendly rivalry that enhances student performance.","Anand and Lallan compete in a duel involving their students' exam scores., Lallan's teaching methods are more traditional compared to Anand's."
"In the movie 'Super 30' (2019), which of the following actions are related to the relationship between Anand and Supriya as they prepare for the competition?
Options:
A. Anand signs papers before the competition
B. Supriya hides the papers to understand Anand's decision
C. Anand tutors wealthy kids
D. Supriya supports Anand's decision to help poor kids","Anand signs papers before the competition, Supriya hides the papers to understand Anand's decision"
"In the movie 'Super 30' (2019), which of the following statements are true regarding Anand's relationship with his students?
Options:
A. A. Anand tutors students to help them prepare for the IIT exam.
B. B. Anand is a student himself and prepares for the IIT exam.
C. C. Anand's students successfully pass the IIT-JEE exam.
D. D. Anand is a renowned scientist who teaches at a university.","A, C"
"In the movie 'Super 30' (2019), which of the following statements are true regarding Lallan and Anand's students?
Options:
A. A. Lallan competes against Anand's students in the same exam.
B. B. Lallan is a teacher to Anand's students.
C. C. Anand's students and Lallan's students prepare together for the exam.
D. D. Lallan participates in the same exam as Anand's students.","A, D"
"In the movie 'Super 30' (2019), which of the following actions are taken by Shriram against Anand and his students?
Options:
A. Shriram attempts to sabotage Anand's teaching methods.
B. Shriram plots to have Anand and his students killed.
C. Shriram supports Anand in his educational efforts.
D. Shriram tries to bribe Anand to stop his classes.","Shriram attempts to sabotage Anand's teaching methods., Shriram plots to have Anand and his students killed."
"In the movie 'Super 30' (2019), which characters are connected through the relationship where one gets immense help from his brother during the course of tuition?
Options:
A. A. Anand
B. B. Pranav
C. C. Raju
D. D. Rani","A. Anand, B. Pranav"
"In the movie 'Super 30' (2019), which characters are depicted as having a significant relationship where one receives immense help from the other during the course of tuition?
Options:
A. Anand
B. Jayanti
C. Anand's mother
D. Jayanti's father","Anand, Anand's mother"
